,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
146,Yemen,1994,5,576,3,1203,2,215,0,67,19,0,0,29946262,15018,51990,0,Asia
147,New Zealand,1782,6,24,0,1635,1,123,4,356,5,823154,164562,5002100,2807,208421,6,Australia/Oceania
148,Georgia,1729,45,19,0,1321,6,389,0,434,5,422452,105939,3987680,2306,209878,9,Asia
149,Uruguay,1712,19,45,0,1476,10,191,2,493,13,188636,54268,3476039,2030,77245,18,South America
150,Myanmar,1709,191,10,2,460,72,1239,0,31,0,179471,3294,54479224,31878,5447922,304,Asia
151,Guyana,1613,53,48,1,1030,68,535,16,2049,61,10003,12706,787278,488,16402,79,South America
152,Togo,1513,20,34,1,1127,13,352,0,182,4,72554,8727,8314123,5495,244533,115,Africa
153,Cyprus,1511,1,22,0,1237,0,252,5,1250,18,312813,258731,1209030,800,54956,4,Asia
154,Burkina Faso,1466,3,56,0,1112,0,298,0,70,3,0,0,21006724,14329,375120,0,Africa
155,Latvia,1432,3,35,0,1187,0,210,0,761,19,267700,142237,1882069,1314,53773,7,Europe
156,Guadeloupe,1363,0,18,0,336,0,1009,7,3406,45,31762,79378,400137,294,22230,13,North America
157,Liberia,1311,0,82,0,1194,4,35,0,258,16,0,0,5079365,3874,61943,0,Africa
158,Belize,1307,0,16,0,314,0,977,3,3276,40,9863,24722,398963,305,24935,40,North America
159,Andorra,1261,0,53,0,934,0,274,3,16315,686,137457,1778481,77289,61,1458,1,Europe
160,Niger,1178,1,69,0,1099,8,10,0,48,3,9052,372,24360920,20680,353057,2691,Africa
161,Lesotho,1148,0,31,0,528,0,589,0,535,14,15632,7286,2145472,1869,69209,137,Africa
162,Vietnam,1054,5,35,0,868,15,151,0,11,0,1009145,10350,97504352,92509,2785839,97,Asia
163,Chad,1045,5,79,0,927,8,39,0,63,5,0,0,16510635,15800,208995,0,Africa
164,Martinique,939,181,18,0,98,0,823,5,2503,48,16244,43293,375209,400,20845,23,North America
165,Sao Tome and Principe,898,0,15,0,859,0,24,0,4083,68,4105,18667,219911,245,14661,54,Africa
166,French Polynesia,773,0,0,0,528,0,245,4,2749,0,15272,54307,281218,364,0,18,Australia/Oceania
167,San Marino,716,0,42,0,660,0,14,1,21093,1237,6865,202239,33945,47,808,5,Europe
168,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
169,Channel Islands,629,1,48,0,575,0,6,1,3611,276,91292,524167,174166,277,3628,2,Europe
170,Turks and Caicos,599,0,5,0,264,0,330,2,15432,129,2688,69252,38815,65,7763,14,North America
171,Sint Maarten,516,0,19,0,321,0,176,7,12009,442,2450,57019,42968,83,2261,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60040404,117958,2859067,0,Africa
173,Papua New Guinea,503,6,5,0,232,0,266,0,56,0,15592,1737,8978313,17850,1795663,576,Australia/Oceania
174,Taiwan,495,1,7,0,475,2,13,0,21,0,88748,3725,23825074,48131,3403582,268,Asia
175,Burundi,466,0,1,0,374,0,91,0,39,0,27836,2329,11954285,25653,11954285,429,Africa
176,Comoros,456,4,7,0,415,5,34,0,522,8,0,0,873000,1914,124714,0,Africa
177,Faeroe Islands,414,1,0,0,409,0,5,1,8466,0,104389,2134788,48899,118,0,0,Europe
178,Mauritius,361,5,10,0,335,0,16,0,284,8,227409,178756,1272174,3524,127217,6,Africa
179,Eritrea,341,11,0,0,295,0,46,0,96,0,0,0,3555601,10427,0,0,Africa
180,Isle of Man,337,0,24,0,312,0,1,0,3959,282,10561,124073,85119,253,3547,8,Europe
181,Gibraltar,320,5,0,0,276,3,44,1,9499,0,37540,1114310,33689,105,0,1,Europe
182,Mongolia,310,0,0,0,296,0,14,1,94,0,57798,17578,3288108,10607,0,57,Asia
183,Cambodia,274,0,0,0,273,1,1,1,16,0,108083,6448,16762243,61176,0,155,Asia
184,Saint Martin,239,0,6,0,79,0,154,11,6162,155,2968,76519,38788,162,6465,13,North America
185,Bhutan,233,3,0,0,151,0,82,0,301,0,109858,142081,773208,3318,0,7,Asia
186,Cayman Islands,205,0,1,0,204,0,0,0,3112,15,36261,550518,65867,321,65867,2,North America
187,Barbados,180,1,7,0,156,2,17,0,626,24,18762,65272,287443,1597,41063,15,North America
188,Bermuda,175,0,9,0,158,0,8,0,2812,145,48220,774830,62233,356,6915,1,North America
189,Monaco,156,3,1,0,107,5,48,1,3970,25,51953,1322127,39295,252,39295,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53035,121010,438271,3023,146090,8,Asia
191,Seychelles,137,0,0,0,127,0,10,0,1391,0,5200,52812,98463,719,0,19,Africa
192,Curaçao,107,5,1,0,48,3,58,0,652,6,1080,6576,164222,1535,164222,152,North America
193,Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23592,38149,357,38149,42,Europe
194,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2097,21380,98083,1032,32694,47,North America
195,British Virgin Islands,63,0,1,0,10,0,52,2,2081,33,3824,126334,30269,480,30269,8,North America
196,St. Vincent Grenadines,62,1,0,0,58,0,4,0,559,0,4171,37574,111008,1790,0,27,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6510,650991,14152,0,154,Asia
198,Fiji,31,0,2,0,24,0,5,1,35,2,8646,9631,897680,28957,448840,104,Australia/Oceania
199,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3889,1323080,49003,0,257,Asia
200,New Caledonia,26,0,0,0,25,2,1,0,91,0,13043,45602,286017,11001,0,22,Australia/Oceania
201,Saint Lucia,26,0,0,0,26,0,0,0,141,0,6054,32940,183788,7069,0,30,North America
202,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55513,112623,4693,0,18,North America
203,Laos,22,0,0,0,21,0,1,0,3,0,42306,5799,7295273,331603,0,172,Asia
204,Dominica,22,0,0,0,18,0,4,0,305,0,2077,28839,72020,3274,0,35,North America
205,Caribbean Netherlands,21,3,0,0,7,0,14,0,799,0,900,34261,26269,1251,0,29,North America
206,St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209956,9883,549,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1897,35610,53271,3134,0,28,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,7105,125112,56789,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3716,0,2256,644940,3498,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,600010,60001,600010,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,9,0,0,0,5,0,4,0,1555,0,1051,181583,5788,643,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,808,53766,15028,5009,0,19,North America
