,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
38,Belgium,83030,583,9879,1,18331,40,54820,85,7159,852,2189246,188767,11597626,140,1174,5,Europe
39,Kuwait,82945,674,522,1,74522,616,7901,97,19378,122,603604,141020,4280284,52,8200,7,Asia
40,Guatemala,71856,1142,2685,23,59641,858,9530,5,4000,149,233685,13007,17965940,250,6691,77,North America
41,Belarus,71165,191,662,5,69650,272,853,0,7532,70,1497421,158477,9448823,133,14273,6,Europe
42,Netherlands,68624,510,6218,3,0,0,0,36,4004,363,1455274,84901,17140924,250,2757,12,Europe
43,UAE,68511,491,378,0,59472,402,8661,0,6914,38,6755457,681754,9908934,145,26214,1,Asia
44,Poland,64689,887,2010,16,44097,698,18582,82,1710,53,2577726,68122,37839932,585,18826,15,Europe
45,Japan,64668,846,1226,17,52823,1135,10619,238,512,10,1397400,11054,126413744,1955,103111,90,Asia
46,Morocco,57085,1221,1011,27,41901,1315,14173,31,1544,27,1846260,49928,36978456,648,36576,20,Africa
47,Portugal,56673,399,1809,2,41357,173,13507,35,5561,177,1976482,193927,10191895,180,5634,5,Europe
48,Honduras,56649,772,1747,44,9169,45,45733,47,5706,176,135216,13619,9928749,175,5683,73,North America
49,Singapore,56572,77,27,0,55139,168,1406,0,9658,5,1832813,312897,5857568,104,216947,3,Asia
50,Nigeria,53317,296,1011,1,40726,445,11580,7,258,5,391502,1892,206900336,3881,204649,528,Africa
51,Bahrain,50756,363,188,2,47370,321,3198,33,29680,110,1078767,630828,1710082,34,9096,2,Asia
52,Ethiopia,46407,1186,745,20,16829,518,28833,330,402,6,831470,7206,115387616,2486,154883,139,Africa
53,Ghana,43841,72,270,0,42246,198,1325,5,1406,9,437750,14044,31170774,711,115447,71,Africa
54,Kyrgyzstan,43459,101,1057,0,37492,275,4910,24,6644,162,267718,40931,6540660,151,6188,24,Asia
55,Armenia,43270,203,864,3,36988,262,5418,0,14598,291,200507,67645,2964128,69,3431,15,Asia
56,Algeria,43016,397,1475,10,30157,271,11384,28,978,34,0,0,43971572,1022,29811,0,Africa
57,Venezuela,42898,933,358,7,34147,1216,8393,86,1509,13,1734382,61021,28422896,663,79394,16,South America
58,Switzerland,41006,361,2003,0,34800,0,4203,17,4733,231,975563,112592,8664579,211,4326,9,Europe
59,Uzbekistan,40447,483,298,7,37200,798,2949,139,1206,9,1377915,41078,33543868,829,112563,24,Asia
60,Afghanistan,38129,16,1401,0,29046,4,7682,31,976,36,102168,2616,39059872,1024,27880,382,Asia
61,Costa Rica,37292,985,397,11,14471,1154,22424,132,7310,78,136154,26690,5101396,137,12850,37,North America
62,Azerbaijan,35844,137,524,2,33364,83,1956,0,3530,52,898492,88491,10153481,283,19377,11,Asia
63,Moldova,35546,564,977,10,24156,0,10413,575,8815,242,207925,51563,4032447,113,4127,19,Europe
64,Nepal,35529,1111,183,8,20073,569,15273,0,1216,6,647881,22175,29216594,822,159654,45,Asia
65,Kenya,33389,373,567,3,19368,72,13454,44,619,11,438193,8122,53949276,1616,95149,123,Africa
66,Serbia,31099,125,707,0,29533,190,859,36,3562,81,904343,103571,8731655,281,12350,10,Europe
67,Ireland,28453,90,1777,0,23364,0,3312,5,5752,359,802572,162255,4946363,174,2784,6,Europe
68,Austria,26361,328,733,0,22317,172,3311,24,2924,81,1133243,125713,9014520,342,12298,8,Europe
69,Australia,25322,118,572,23,20366,266,4384,35,991,22,5972680,233803,25545834,1009,44661,4,Australia/Oceania
70,El Salvador,25284,144,694,7,13291,245,11299,297,3895,107,305492,47061,6491388,257,9354,21,North America
71,Czechia,23169,218,418,0,17190,236,5561,31,2163,39,871133,81322,10712156,462,25627,12,Europe
72,Palestine,20677,522,141,4,14194,265,6342,0,4039,28,214862,41972,5119162,248,36306,24,Asia
73,Cameroon,19142,169,411,1,17651,1111,1080,30,718,15,149000,5592,26644216,1392,64828,179,Africa
74,Bosnia and Herzegovina,18920,311,582,11,12480,144,5858,0,5773,178,180590,55100,3277485,173,5631,18,Europe
75,S. Korea,18706,441,313,1,14461,93,3932,46,365,6,1869579,36461,51276256,2741,163822,27,Asia
76,Ivory Coast,17702,99,115,1,16139,198,1448,0,669,4,124057,4686,26475542,1496,230222,213,Africa
77,Denmark,16627,90,624,1,14763,160,1240,2,2869,108,2321685,400605,5795446,349,9288,2,Europe
78,Bulgaria,15908,157,594,8,11044,294,4270,65,2292,86,392089,56498,6939870,436,11683,18,Europe
79,Paraguay,15290,418,265,18,8348,214,6677,71,2140,37,182791,25579,7146117,467,26966,39,South America
80,Lebanon,14937,689,146,7,4133,178,10658,83,2190,21,493220,72315,6820475,457,46716,14,Asia
81,Madagascar,14592,38,184,3,13686,104,722,68,525,7,56203,2022,27796688,1905,151069,495,Africa
82,North Macedonia,14004,90,585,7,10722,215,2697,5,6722,281,143687,68969,2083360,149,3561,14,Europe
83,Senegal,13294,108,277,2,8974,122,4043,43,791,16,141274,8405,16809280,1264,60683,119,Africa
84,Sudan,13045,71,823,4,6594,37,5628,0,296,19,401,9,44002436,3373,53466,109732,Africa
85,Libya,12274,440,219,9,1209,57,10846,0,1783,32,101310,14713,6885715,561,31442,68,Africa
86,Zambia,11601,225,282,0,10840,147,479,0,628,15,107446,5821,18459784,1591,65460,172,Africa
87,Norway,10542,38,264,0,9348,198,930,1,1942,49,669717,123384,5427900,515,20560,8,Europe
88,DRC,9915,3,255,1,9020,33,640,0,110,3,0,0,89959120,9073,352781,0,Africa
89,Greece,9531,251,254,6,3804,0,5473,35,915,24,903432,86745,10414766,1093,41003,12,Europe
90,Malaysia,9296,5,125,0,8994,16,177,8,287,4,1212790,37397,32430164,3489,259441,27,Asia
91,Guinea,9213,46,58,1,8180,30,975,24,699,4,23588,1789,13185418,1431,227335,559,Africa
92,Croatia,9192,304,177,2,6595,233,2420,13,2241,43,160236,39071,4101132,446,23170,26,Europe
93,Albania,9083,156,266,3,4791,158,4026,19,3157,92,54353,18890,2877291,317,10817,53,Europe
94,French Guiana,8982,46,58,2,8508,47,416,12,29957,193,51485,171714,299830,33,5169,6,South America
95,Gabon,8468,0,53,0,7066,0,1349,2,3791,24,113295,50723,2233585,264,42143,20,Africa
96,Tajikistan,8449,36,68,1,7246,32,1135,0,883,7,0,0,9569790,1133,140732,0,Asia
97,Haiti,8151,29,200,3,5743,66,2208,0,713,18,22742,1991,11424077,1402,57120,502,North America
98,Finland,8019,17,335,0,7200,0,484,1,1447,60,605929,109332,5542097,691,16544,9,Europe
99,Luxembourg,7928,0,124,0,7140,0,664,2,12634,198,741807,1182093,627537,79,5061,1,Europe
100,Maldives,7329,104,28,0,4691,130,2610,12,13522,52,108099,199446,541995,74,19357,5,Asia
101,Mauritania,6993,16,158,0,6381,25,454,3,1498,34,69554,14901,4667764,667,29543,67,Africa
102,Namibia,6712,281,60,1,2776,42,3876,19,2634,24,55596,21820,2547908,380,42465,46,Africa
103,Zimbabwe,6292,41,189,10,5010,9,1093,0,422,13,149748,10053,14896222,2367,78816,99,Africa
104,Malawi,5496,22,173,0,3121,36,2202,4,286,9,43798,2281,19203296,3494,111002,438,Africa
105,Djibouti,5383,0,60,0,5307,10,16,0,5436,61,66447,67104,990211,184,16504,15,Africa
106,Hungary,5379,91,614,0,3757,23,1008,8,557,64,405067,41948,9656383,1795,15727,24,Europe
107,Equatorial Guinea,4928,0,83,0,3798,0,1047,1,3496,59,51597,36602,1409660,286,16984,27,Africa
108,Hong Kong,4756,20,81,3,4200,39,475,26,634,11,780415,103965,7506527,1578,92673,10,Asia
109,CAR,4698,0,61,0,1782,4,2855,2,970,13,31018,6405,4842576,1031,79386,156,Africa
110,Montenegro,4558,59,89,1,3606,48,863,0,7257,142,46942,74739,628079,138,7057,13,Europe
111,Nicaragua,4494,0,137,0,2913,0,1444,0,677,21,0,0,6636784,1477,48444,0,North America
112,Eswatini,4433,46,89,1,3115,37,1229,11,3815,77,29679,25540,1162037,262,13057,39,Africa
113,Congo,3979,0,78,0,1742,0,2159,0,718,14,0,0,5538322,1392,71004,0,Africa
114,Cuba,3806,47,92,0,3195,36,519,6,336,8,377494,33331,11325504,2976,123103,30,North America
115,Suriname,3793,69,66,4,2893,30,834,23,6457,112,7613,12959,587455,155,8901,77,South America
116,Cabo Verde,3699,69,38,0,2749,36,912,0,6642,68,76576,137497,556927,151,14656,7,Africa
117,Rwanda,3672,47,15,0,1863,53,1794,0,282,1,388078,29852,13000024,3540,866668,33,Africa
118,Mozambique,3651,61,21,0,1968,41,1662,0,116,0,91130,2904,31384400,8596,1494495,344,Africa
119,Slovakia,3626,90,33,0,2206,14,1387,11,664,6,323580,59263,5460066,1506,165457,17,Europe
120,Thailand,3404,1,58,0,3237,0,109,1,49,0,749213,10729,69827912,20513,1203930,93,Asia
121,Tunisia,3323,117,73,2,1504,28,1746,8,281,6,133944,11315,11837892,3562,162163,88,Africa
122,Mayotte,3301,64,40,1,2964,0,297,1,12056,146,13000,47480,273797,83,6845,21,Africa
123,Somalia,3275,0,95,0,2443,0,737,0,205,6,0,0,15958551,4873,167985,0,Africa
124,Sri Lanka,2986,2,12,0,2830,11,144,1,139,0,216309,10095,21427502,7176,1785625,99,Asia
125,Lithuania,2762,36,85,0,1802,8,875,5,1017,31,623841,229695,2715958,983,31952,4,Europe
126,Slovenia,2755,33,133,0,2199,29,423,0,1325,64,154801,74460,2078984,755,15631,13,Europe
127,Gambia,2743,35,93,0,638,27,2012,0,1130,38,12103,4988,2426664,885,26093,201,Africa
128,Mali,2730,13,126,0,2054,2,550,0,134,6,36280,1784,20336504,7449,161401,561,Africa
129,Uganda,2679,155,28,2,1268,0,1383,0,58,0,363802,7917,45951136,17152,1641112,126,Africa
130,South Sudan,2514,4,47,0,1290,0,1177,0,224,4,12044,1074,11214099,4461,238598,931,Africa
131,Syria,2504,64,100,2,569,19,1835,0,143,6,0,0,17564064,7014,175641,0,Asia
132,Angola,2415,83,105,2,1335,358,975,24,73,3,64747,1961,33015236,13671,314431,510,Africa
133,Estonia,2325,14,64,0,2067,13,194,0,1752,48,144868,109196,1326678,571,20729,9,Europe
134,Guinea-Bissau,2205,0,34,0,1127,0,1044,5,1116,17,1500,760,1974953,896,58087,1317,Africa
135,Benin,2145,0,40,0,1738,0,367,0,176,3,118206,9713,12170257,5674,304256,103,Africa
136,Iceland,2087,5,10,0,1964,7,113,0,6110,29,208384,610038,341592,164,34159,2,Europe
137,Sierra Leone,2013,10,70,1,1581,4,362,0,252,9,0,0,8001494,3975,114307,0,Africa
138,Yemen,1933,3,562,2,1098,1,273,0,65,19,120,4,29924674,15481,53247,249372,Asia
139,Bahamas,1923,110,48,0,733,99,1142,83,4883,122,10484,26621,393831,205,8205,38,North America
140,Aruba,1848,88,8,0,608,21,1232,7,17297,75,20212,189184,106838,58,13355,5,North America
141,Jamaica,1804,72,19,0,846,6,939,4,609,6,55099,18594,2963218,1643,155959,54,North America
142,Jordan,1801,45,15,0,1364,9,422,3,176,1,791172,77422,10218945,5674,681263,13,Asia
143,Malta,1788,37,10,0,1121,44,657,0,4048,23,182245,412571,441730,247,44173,2,Europe
144,New Zealand,1702,7,22,0,1554,15,126,10,340,4,719320,143804,5002100,2939,227368,7,Australia/Oceania
145,Botswana,1633,0,6,0,224,0,1403,1,692,3,109547,46442,2358805,1444,393134,22,Africa
146,Uruguay,1551,8,43,0,1333,11,175,4,446,12,166117,47795,3475645,2241,80829,21,South America
147,Trinidad and Tobago,1476,65,15,0,594,402,867,6,1054,11,22576,16123,1400209,949,93347,62,North America
148,Cyprus,1467,11,20,0,935,0,512,5,1214,17,286736,237219,1208742,824,60437,4,Asia
149,Georgia,1447,11,19,0,1190,40,238,0,363,5,355486,89140,3987930,2756,209891,11,Asia
150,Réunion,1410,38,6,0,692,0,712,2,1573,7,35419,39516,896318,636,149386,25,Africa
151,Latvia,1366,6,34,1,1163,28,169,0,726,18,244827,130037,1882748,1378,55375,8,Europe
152,Burkina Faso,1352,0,55,0,1058,0,239,0,64,3,0,0,20987862,15524,381597,0,Africa
153,Togo,1326,0,27,0,946,0,353,2,160,3,61113,7356,8307745,6265,307694,136,Africa
154,Liberia,1298,0,82,0,832,0,384,0,256,16,0,0,5075457,3910,61896,0,Africa
155,Niger,1173,0,69,0,1084,0,20,0,48,3,9052,372,24332016,20743,352638,2688,Africa
156,Guyana,1140,47,32,1,616,82,492,10,1448,41,7654,9724,787153,690,24599,103,South America
157,Andorra,1098,0,53,0,893,0,152,3,14207,686,137457,1778573,77285,70,1458,1,Europe
158,Lesotho,1051,0,31,0,526,0,494,0,490,14,15023,7004,2144916,2041,69191,143,Africa
159,Vietnam,1036,2,30,1,637,5,369,0,11,0,1009145,10353,97475672,94088,3249189,97,Asia
160,Chad,1004,6,77,0,875,2,52,0,61,5,0,0,16495119,16429,214222,0,Africa
161,Guadeloupe,935,0,15,0,289,0,631,6,2337,37,27868,69646,400135,428,26676,14,North America
162,Sao Tome and Principe,894,2,15,0,846,4,33,0,4068,68,3641,16567,219777,246,14652,60,Africa
163,Belize,818,58,12,1,54,0,752,8,2052,30,7289,18281,398726,487,33227,55,North America
164,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
165,San Marino,710,0,42,0,658,0,10,0,20918,1237,6678,196747,33942,48,808,5,Europe
166,Channel Islands,623,0,48,0,545,0,30,0,3578,276,68985,396206,174114,279,3627,3,Europe
167,Myanmar,602,22,6,0,349,4,247,0,11,0,149861,2751,54467284,90477,9077881,363,Asia
168,Martinique,596,0,16,0,98,0,482,3,1588,43,12227,32586,375218,630,23451,31,North America
169,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59984396,117848,2856400,0,Africa
170,Taiwan,487,0,7,0,462,0,18,0,20,0,86806,3644,23823664,48919,3403381,274,Asia
171,Turks and Caicos,464,33,3,1,102,0,359,3,11959,77,2234,57580,38798,84,12933,17,North America
172,Sint Maarten,442,24,17,0,179,31,246,8,10291,396,2263,52687,42952,97,2527,19,North America
173,Burundi,431,1,1,0,345,0,85,0,36,0,22093,1850,11942623,27709,11942623,541,Africa
174,Papua New Guinea,424,5,4,0,232,0,188,0,47,0,15592,1738,8972748,21162,2243187,575,Australia/Oceania
175,Comoros,422,5,7,0,399,0,16,0,484,8,0,0,872391,2067,124627,0,Africa
176,French Polynesia,415,0,0,0,202,0,213,3,1476,0,13488,47972,281165,678,0,21,Australia/Oceania
177,Faeroe Islands,411,0,0,0,358,1,53,2,8406,0,90706,1855232,48892,119,0,1,Europe
178,Mauritius,355,1,10,0,335,0,10,0,279,8,227409,178766,1272105,3583,127211,6,Africa
179,Isle of Man,336,0,24,0,312,0,0,0,3948,282,9840,115623,85104,253,3546,9,Europe
180,Eritrea,317,2,0,0,284,8,33,0,89,0,0,0,3553992,11211,0,0,Africa
181,Mongolia,301,1,0,0,291,2,10,1,92,0,51656,15718,3286376,10918,0,64,Asia
182,Cambodia,273,0,0,0,264,0,9,1,16,0,91159,5441,16754654,61372,0,184,Asia
183,Gibraltar,272,2,0,0,216,13,56,0,8074,0,32427,962540,33689,124,0,1,Europe
184,Cayman Islands,205,0,1,0,202,0,2,0,3114,15,34815,528766,65842,321,65842,2,North America
185,Saint Martin,198,0,5,0,52,0,141,11,5107,129,2756,71091,38767,196,7753,14,North America
186,Bhutan,183,10,0,0,118,0,65,0,237,0,94848,122712,772930,4224,0,8,Asia
187,Bermuda,168,0,9,0,151,0,8,0,2699,145,41829,672049,62241,370,6916,1,North America
188,Barbados,165,0,7,0,140,1,18,0,574,24,16356,56904,287431,1742,41062,18,North America
189,Brunei,144,0,3,0,139,0,2,0,329,7,49856,113792,438134,3043,146045,9,Asia
190,Seychelles,136,0,0,0,127,0,9,0,1382,0,0,0,98443,724,0,0,Africa
191,Monaco,125,3,1,0,86,1,38,1,3182,25,51953,1322430,39286,314,39286,1,Europe
192,Liechtenstein,105,3,1,0,96,2,8,0,2753,26,900,23594,38145,363,38145,42,Europe
193,Antigua and Barbuda,94,0,3,0,89,0,2,1,959,31,1875,19122,98056,1043,32685,52,North America
194,St. Vincent Grenadines,60,2,0,0,57,0,3,0,541,0,3315,29866,110996,1850,0,33,North America
195,Curaçao,53,4,1,0,34,0,18,0,323,6,1080,6577,164200,3098,164200,152,North America
196,Macao,46,0,0,0,46,0,0,0,71,0,4071,6256,650701,14146,0,160,Asia
197,Fiji,28,0,2,1,23,0,3,0,31,2,6693,7458,897467,32052,448734,134,Australia/Oceania
198,Timor-Leste,27,1,0,0,25,0,2,0,20,0,5146,3892,1322255,48972,0,257,Asia
199,British Virgin Islands,26,0,1,0,8,0,17,0,859,33,2092,69127,30263,1164,30263,14,North America
200,Saint Lucia,26,0,0,0,25,0,1,0,141,0,5323,28967,183760,7068,0,35,North America
201,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55521,112606,4692,0,18,North America
202,New Caledonia,23,0,0,0,23,0,0,0,80,0,12370,43263,285927,12432,0,23,Australia/Oceania
203,Laos,22,0,0,0,21,0,1,0,3,0,37741,5176,7291811,331446,0,193,Asia
204,Dominica,20,0,0,0,18,0,2,0,278,0,2022,28077,72015,3601,0,36,North America
205,St. Barth,17,0,0,0,9,0,8,0,1720,0,2075,209978,9882,581,0,5,North America
206,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1430,26850,53258,3133,0,37,North America
207,Greenland,14,0,0,0,14,0,0,0,247,0,6662,117318,56786,4056,0,9,North America
208,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
209,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16146,26261,2020,0,62,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3720,0,2256,645494,3495,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599527,59953,599527,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5789,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44063,15024,5008,0,23,North America
