,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
21,Germany,251724,668,9401,0,226208,0,16115,223,3003,112,12383035,147708,83834624,333,8918,7,Europe
22,Philippines,237344,2818,3875,85,184676,23063,48793,982,2161,35,2801945,25507,109850248,463,28348,39,Asia
23,Indonesia,194109,3444,8025,85,138575,2174,47509,0,708,29,2433752,8880,274061088,1412,34151,113,Asia
24,Ukraine,135894,2107,2846,35,62227,578,70821,177,3111,65,1693793,38775,43683008,321,15349,26,Europe
25,Canada,131895,400,9145,2,116357,221,6393,54,3489,242,5781027,152921,37803924,287,4134,7,North America
26,Israel,130644,1708,1019,12,102477,996,27148,453,14204,111,2465841,268096,9197590,70,9026,4,Asia
27,Bolivia,120241,661,6968,71,69566,1722,43707,71,10275,595,253647,21675,11702383,97,1679,46,South America
28,Qatar,120095,231,203,1,116998,218,2894,49,42772,72,660008,235062,2807805,23,13832,4,Asia
29,Ecuador,109784,64,10524,20,91242,144,8018,424,6205,595,330470,18679,17692260,161,1681,54,South America
30,Kazakhstan,106301,76,1588,0,99523,505,5190,221,5649,84,2434444,129366,18818300,177,11850,8,Asia
31,Egypt,99863,151,5530,19,78108,900,16225,41,973,54,135000,1315,102685536,1028,18569,761,Africa
32,Dominican Republic,99333,557,1845,5,72567,666,24921,210,9140,170,394791,36325,10868152,109,5891,28,North America
33,Panama,97043,738,2086,11,69661,438,25296,149,22426,482,366130,84611,4327225,45,2074,12,North America
34,Romania,95014,1150,3893,43,40307,279,50814,474,4945,203,1938491,100895,19212864,202,4935,10,Europe
35,Kuwait,89582,619,544,4,80521,618,8517,94,20920,127,643727,150327,4282183,48,7872,7,Asia
36,Belgium,87825,651,9906,5,18555,21,59364,53,7572,854,2415673,208263,11599139,132,1171,5,Europe
37,Oman,87072,692,728,23,82406,578,3938,155,16974,142,309212,60277,5129838,59,7046,17,Asia
38,Sweden,85558,63,5832,0,0,0,0,16,8462,577,1124269,111192,10111092,118,1734,9,Europe
39,China,85122,10,4634,0,80302,18,186,3,59,3,160000000,111163,1439323776,16909,310601,9,Asia
40,Guatemala,77683,202,2852,7,66131,536,8700,5,4322,159,259283,14424,17975916,231,6303,69,North America
41,Netherlands,74787,925,6243,2,0,0,0,43,4363,364,1648103,96144,17142060,229,2746,10,Europe
42,UAE,73984,513,388,0,66095,2443,7501,0,7464,39,7575478,764233,9912524,134,25548,1,Asia
43,Belarus,72859,196,711,6,71864,21,284,0,7711,75,1585776,167830,9448730,130,13289,6,Europe
44,Morocco,72394,2234,1361,32,55274,1345,15759,201,1957,37,2070053,55960,36991600,511,27180,18,Africa
45,Japan,71419,543,1357,8,62076,631,7986,211,565,11,1590895,12586,126402160,1770,93148,79,Asia
46,Poland,70824,437,2120,7,54256,1910,14448,79,1872,56,2841344,75091,37838692,534,17848,13,Europe
47,Honduras,64352,554,2006,22,13115,768,49231,32,6478,202,153065,15409,9933487,154,4952,65,North America
48,Portugal,60258,315,1840,2,42953,160,15465,43,5913,181,2092057,205285,10191005,169,5539,5,Europe
49,Ethiopia,58672,1206,918,21,21307,531,36447,308,508,8,1044005,9041,115473464,1968,125788,111,Africa
50,Singapore,57022,40,27,0,56333,66,662,0,9732,5,2068284,353013,5858949,103,216998,3,Asia
51,Bahrain,55415,644,199,3,50946,301,4270,32,32371,116,1172808,685103,1711870,31,8602,1,Asia
52,Nigeria,55005,100,1057,3,43013,91,10935,7,266,5,420543,2031,207054352,3764,195889,492,Africa
53,Venezuela,53289,1124,428,8,42006,0,10855,105,1875,15,1805766,63537,28420486,533,66403,16,South America
54,Costa Rica,47947,1027,478,0,18211,0,29258,200,9396,94,162780,31900,5102793,106,10675,31,North America
55,Algeria,46364,293,1556,7,32745,264,12063,44,1054,35,0,0,43995400,949,28275,0,Africa
56,Nepal,46257,980,289,9,28941,1814,17027,0,1582,10,768345,26284,29232364,632,101150,38,Asia
57,Armenia,44783,134,897,2,40089,266,3797,0,15107,303,218139,73589,2964294,66,3305,14,Asia
58,Ghana,44777,0,283,0,43693,0,801,5,1436,9,446867,14327,31190308,697,110213,70,Africa
59,Kyrgyzstan,44403,87,1060,0,39826,178,3517,24,6785,162,267718,40911,6543898,147,6173,24,Asia
60,Switzerland,44401,444,2013,0,37100,0,5288,25,5123,232,1098540,126757,8666478,195,4305,8,Europe
61,Uzbekistan,43587,294,347,4,41225,451,2015,181,1299,10,1377915,41060,33558456,770,96710,24,Asia
62,Moldova,39797,324,1063,0,27799,0,10935,549,9870,264,210553,52218,4032167,101,3793,19,Europe
63,Afghanistan,38398,74,1412,3,30537,455,6449,93,982,36,104575,2675,39086288,1018,27682,374,Asia
64,Azerbaijan,37329,137,548,3,34705,140,2076,0,3675,54,963104,94829,10156225,272,18533,11,Asia
65,Kenya,35103,83,597,3,21230,72,13276,44,650,11,474477,8789,53984956,1538,90427,114,Africa
66,Serbia,31905,56,724,1,30637,108,544,35,3654,83,978600,112088,8730602,274,12059,9,Europe
67,Ireland,29672,138,1777,0,23364,0,4531,7,5997,359,889757,179821,4948020,167,2784,6,Europe
68,Austria,29271,184,736,1,25043,215,3492,28,3247,82,1255825,139288,9016062,308,12250,7,Europe
69,Czechia,28156,404,436,5,19053,14,8667,52,2628,41,966174,90189,10712751,380,24571,11,Europe
70,El Salvador,26308,102,759,7,15815,228,9734,241,4052,117,330210,50861,6492369,247,8554,20,North America
71,Australia,26279,72,753,5,22467,137,3059,26,1028,29,6657348,260513,25554724,972,33937,4,Australia/Oceania
72,Palestine,26127,552,181,4,16843,182,9103,0,5100,35,306621,59855,5122736,196,28302,17,Asia
73,Paraguay,22486,615,435,23,11133,323,10918,96,3145,61,209202,29264,7148749,318,16434,34,South America
74,Bosnia and Herzegovina,21560,121,655,4,14709,73,6196,0,6579,200,197370,60231,3276875,152,5003,17,Europe
75,S. Korea,21177,167,334,1,16146,137,4697,163,413,7,2045935,39899,51277576,2421,153526,25,Asia
76,Lebanon,20426,415,191,4,6139,271,14096,106,2995,28,581244,85232,6819561,334,35705,12,Asia
77,Cameroon,19604,0,415,0,18448,0,741,30,735,16,149000,5588,26664138,1360,64251,179,Africa
78,Ivory Coast,18588,116,119,0,17472,149,997,0,702,4,134026,5058,26495232,1425,222649,198,Africa
79,Denmark,17883,147,627,0,15760,89,1496,4,3085,108,2679679,462328,5796058,324,9244,2,Europe
80,Libya,17749,655,285,13,2081,56,15383,0,2577,41,133989,19451,6888524,388,24170,51,Africa
81,Bulgaria,17089,39,676,5,12157,25,4256,54,2463,97,441160,63583,6938307,406,10264,16,Europe
82,Madagascar,15319,50,200,1,14139,26,980,43,551,7,60895,2189,27818152,1816,139091,457,Africa
83,North Macedonia,15090,92,617,3,12235,86,2238,2,7243,296,157519,75608,2083358,138,3377,13,Europe
84,Senegal,13987,39,290,0,9922,71,3775,33,831,17,153206,9107,16822588,1203,58009,110,Africa
85,Sudan,13437,30,833,1,6730,5,5874,0,305,19,0,0,44033288,3277,52861,0,Africa
86,Zambia,12776,67,295,3,11674,6,807,0,692,16,123346,6676,18475316,1446,62628,150,Africa
87,Croatia,11964,225,198,1,9008,237,2758,21,2918,48,191360,46669,4100375,343,20709,21,Europe
88,Greece,11524,138,284,4,3804,0,7436,41,1107,27,1027618,98684,10413243,904,36666,10,Europe
89,Norway,11388,92,264,0,9348,0,1776,1,2098,49,777459,143200,5429172,477,20565,7,Europe
90,Albania,10255,153,316,4,6106,130,3833,12,3564,110,63505,22072,2877197,281,9105,45,Europe
91,DRC,10210,32,260,1,9439,19,511,0,113,3,0,0,90041320,8819,346313,0,Africa
92,Guinea,9798,149,61,0,8928,96,809,24,742,5,25469,1930,13196163,1347,216331,518,Africa
93,Malaysia,9397,6,128,0,9115,2,154,6,290,4,1307454,40300,32442628,3452,253458,25,Asia
94,French Guiana,9322,0,62,0,8870,0,390,7,31067,207,56109,186990,300064,32,4840,5,South America
95,Tajikistan,8792,35,70,0,7581,32,1141,0,918,7,0,0,9576244,1089,136803,0,Asia
96,Namibia,8685,171,89,2,3786,143,4810,20,3407,35,70346,27594,2549293,294,28644,36,Africa
97,Gabon,8601,0,53,0,7424,0,1124,2,3848,24,122308,54720,2235168,260,42173,18,Africa
98,Maldives,8584,98,29,0,5936,114,2619,12,15829,53,120999,223129,542282,63,18699,4,Asia
99,Hungary,8387,495,624,0,3958,6,3805,11,869,65,470000,48676,9655649,1151,15474,21,Europe
100,Haiti,8360,24,214,2,5933,0,2213,0,732,19,24502,2144,11428254,1367,53403,466,North America
101,Finland,8291,30,336,0,7350,0,605,1,1496,61,737733,133108,5542355,668,16495,8,Europe
102,Mauritania,7142,8,160,0,6669,11,313,3,1529,34,69937,14971,4671450,654,29197,67,Africa
103,Luxembourg,6950,54,124,0,6126,0,700,0,11070,198,688148,1096051,627843,90,5063,1,Europe
104,Zimbabwe,6837,0,206,0,5345,0,1286,0,459,14,151597,10172,14902728,2180,72343,98,Africa
105,Malawi,5614,3,175,0,3551,0,1888,4,292,9,46484,2419,19218200,3423,109818,413,Africa
106,Montenegro,5553,131,108,1,4231,7,1214,0,8841,172,52431,83478,628081,113,5816,12,Europe
107,Djibouti,5388,1,61,1,5327,0,0,0,5439,62,69405,70061,990643,184,16240,14,Africa
108,Tunisia,5041,265,93,0,1752,51,3196,21,426,8,158679,13400,11841606,2349,127329,75,Africa
109,Equatorial Guinea,4972,0,83,0,4413,0,476,0,3524,59,54174,38393,1411052,284,17001,26,Africa
110,Hong Kong,4879,21,94,0,4510,18,275,22,650,13,780415,103940,7508352,1539,79876,10,Asia
111,Eswatini,4853,34,94,0,3951,48,808,11,4175,81,30327,26090,1162397,240,12366,38,Africa
112,CAR,4729,0,62,0,1818,0,2849,2,976,13,31239,6448,4845103,1025,78147,155,Africa
113,Nicaragua,4668,0,141,0,2913,0,1614,0,703,21,0,0,6639152,1422,47086,0,North America
114,Congo,4628,0,102,0,1742,0,2784,0,835,18,0,0,5542416,1198,54337,0,Africa
115,Slovakia,4614,88,37,0,2802,5,1775,18,845,7,356823,65350,5460145,1183,147571,15,Europe
116,Mozambique,4444,103,27,1,2615,36,1802,0,141,0,104376,3323,31410820,7068,1163364,301,Africa
117,Rwanda,4374,25,19,1,2235,36,2120,0,336,1,439893,33813,13009703,2974,684721,30,Africa
118,Suriname,4346,26,85,9,3494,68,767,12,7396,145,10298,17525,587613,135,6913,57,South America
119,Cabo Verde,4330,55,42,0,3628,17,660,0,7772,75,76576,137453,557108,129,13264,7,Africa
120,Cuba,4309,11,101,1,3590,20,618,4,380,9,426280,37640,11325297,2628,112132,27,North America
121,Uganda,3667,128,41,2,1564,0,2062,0,80,0,395875,8607,45994760,12543,1121823,116,Africa
122,Thailand,3444,6,58,0,3281,2,105,1,49,0,749213,10729,69833168,20277,1204020,93,Asia
123,Mayotte,3374,0,40,0,2964,0,370,2,12314,146,13000,47446,273996,81,6850,21,Africa
124,Somalia,3362,30,97,0,2696,0,569,0,210,6,0,0,15971929,4751,164659,0,Africa
125,Gambia,3197,46,99,0,1315,0,1783,0,1316,41,13838,5698,2428713,760,24532,176,Africa
126,Syria,3171,67,134,4,730,15,2307,0,180,8,0,0,17576878,5543,131171,0,Asia
127,Slovenia,3165,43,135,0,2483,0,547,3,1522,65,168153,80882,2078992,657,15400,12,Europe
128,Sri Lanka,3123,2,12,0,2925,7,186,0,146,0,235221,10976,21430194,6862,1785850,91,Asia
129,Lithuania,3083,43,86,0,1954,2,1043,0,1136,32,663899,244546,2714825,881,31568,4,Europe
130,Jamaica,3024,60,32,2,950,28,2042,7,1020,11,62609,21126,2963605,980,92613,47,North America
131,Angola,2965,30,117,0,1198,6,1650,24,90,4,64747,1959,33046108,11145,282445,510,Africa
132,Mali,2842,9,127,1,2238,5,477,0,140,6,41204,2024,20354106,7162,160269,494,Africa
133,South Sudan,2544,0,48,0,1290,0,1206,0,227,4,12044,1074,11218042,4410,233709,931,Africa
134,Estonia,2516,25,64,0,2170,5,282,0,1896,48,159700,120373,1326705,527,20730,8,Europe
135,Bahamas,2506,30,56,1,948,0,1502,83,6361,142,12640,32086,393944,157,7035,31,North America
136,Aruba,2449,21,14,0,1206,0,1229,7,22920,131,23251,217600,106852,44,7632,5,North America
137,Jordan,2411,58,16,0,1756,56,639,3,236,2,894398,87497,10221987,4240,638874,11,Asia
138,Trinidad and Tobago,2250,20,34,1,724,7,1492,16,1607,24,25041,17882,1400345,622,41187,56,North America
139,Guinea-Bissau,2245,0,38,0,1127,0,1080,5,1136,19,0,0,1976355,880,52009,0,Africa
140,Réunion,2222,107,13,2,1313,0,896,0,2479,15,35419,39508,896509,403,68962,25,Africa
141,Benin,2213,0,40,0,1793,0,380,0,182,3,131073,10761,12179833,5504,304496,93,Africa
142,Iceland,2141,5,10,0,2050,12,81,0,6266,29,224180,656151,341659,160,34166,2,Europe
143,Sierra Leone,2054,13,71,0,1611,9,372,0,257,9,0,0,8006379,3898,112766,0,Africa
144,Malta,2039,25,14,0,1627,26,398,2,4616,32,202137,457566,441766,217,31555,2,Europe
145,Botswana,2002,0,8,0,493,0,1501,1,848,3,128016,54239,2360235,1179,295029,18,Africa
146,Yemen,1987,4,572,0,1200,3,215,0,66,19,0,0,29944464,15070,52350,0,Asia
147,New Zealand,1772,5,24,0,1632,1,116,4,354,5,814638,162859,5002100,2823,208421,6,Australia/Oceania
148,Uruguay,1679,10,45,0,1459,0,175,3,483,13,185710,53426,3476006,2070,77245,19,South America
149,Georgia,1650,29,19,0,1310,8,321,0,414,5,404061,101327,3987701,2417,209879,10,Asia
150,Cyprus,1509,2,21,0,1237,0,251,5,1248,17,312813,258736,1209006,801,57572,4,Asia
151,Togo,1488,11,32,0,1106,12,350,0,179,4,70560,8487,8313592,5587,259800,118,Africa
152,Guyana,1468,9,46,0,954,33,468,16,1865,58,9403,11944,787267,536,17115,84,South America
153,Burkina Faso,1452,5,55,0,1103,3,294,0,69,3,0,0,21005152,14466,381912,0,Africa
154,Latvia,1428,3,35,0,1187,0,206,0,759,19,264258,140404,1882125,1318,53775,7,Europe
155,Myanmar,1419,166,8,1,385,14,1026,0,26,0,166433,3055,54478228,38392,6809779,327,Asia
156,Guadeloupe,1363,0,18,0,336,0,1009,7,3406,45,31762,79378,400137,294,22230,13,North America
157,Liberia,1307,1,82,0,1182,19,43,0,257,16,0,0,5079039,3886,61940,0,Africa
158,Belize,1261,67,15,0,301,14,945,3,3161,38,9601,24066,398944,316,26596,42,North America
159,Andorra,1215,0,53,0,928,0,234,3,15720,686,137457,1778504,77288,64,1458,1,Europe
160,Niger,1177,0,69,0,1091,0,17,0,48,3,9052,372,24358512,20695,353022,2691,Africa
161,Lesotho,1148,0,31,0,528,0,589,0,535,14,15632,7286,2145425,1869,69207,137,Africa
162,Vietnam,1049,0,35,0,815,10,199,0,11,0,1009145,10350,97501968,92948,2785770,97,Asia
163,Chad,1039,5,79,2,918,4,42,0,63,5,0,0,16509342,15890,208979,0,Africa
164,Sao Tome and Principe,898,0,15,0,859,0,24,0,4084,68,4105,18668,219900,245,14660,54,Africa
165,Martinique,758,0,18,0,98,0,642,5,2020,48,13395,35700,375209,495,20845,28,North America
166,San Marino,716,0,42,0,660,0,14,1,21093,1237,6865,202239,33945,47,808,5,Europe
167,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
168,French Polynesia,694,0,0,0,360,0,334,4,2468,0,15272,54308,281213,405,0,18,Australia/Oceania
169,Channel Islands,626,0,48,0,575,0,3,1,3594,276,83755,480903,174162,278,3628,2,Europe
170,Turks and Caicos,598,7,5,0,264,43,329,2,15407,129,2682,69099,38814,65,7763,14,North America
171,Sint Maarten,511,0,19,0,302,0,190,7,11893,442,2450,57022,42966,84,2261,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60035736,117948,2858845,0,Africa
173,Taiwan,493,1,7,0,473,0,13,0,21,0,88385,3710,23824956,48326,3403565,270,Asia
174,Papua New Guinea,488,0,5,0,232,0,251,0,54,0,15592,1737,8977849,18397,1795570,576,Australia/Oceania
175,Burundi,462,2,1,0,357,0,104,0,39,0,24659,2063,11953313,25873,11953313,485,Africa
176,Comoros,452,0,7,0,410,0,35,0,518,8,0,0,872949,1931,124707,0,Africa
177,Faeroe Islands,413,0,0,0,379,0,34,1,8446,0,102399,2094135,48898,118,0,0,Europe
178,Mauritius,356,0,10,0,335,0,11,0,280,8,227409,178757,1272169,3574,127217,6,Africa
179,Isle of Man,337,1,24,0,312,0,1,0,3959,282,10253,120456,85118,253,3547,8,Europe
180,Eritrea,330,0,0,0,295,0,35,0,93,0,0,0,3555467,10774,0,0,Africa
181,Gibraltar,315,3,0,0,273,18,42,1,9350,0,37015,1098727,33689,107,0,1,Europe
182,Mongolia,310,0,0,0,296,0,14,1,94,0,57177,17390,3287964,10606,0,58,Asia
183,Cambodia,274,0,0,0,272,0,2,1,16,0,105531,6296,16761610,61174,0,159,Asia
184,Saint Martin,239,0,6,0,79,0,154,11,6162,155,2968,76520,38787,162,6465,13,North America
185,Bhutan,228,0,0,0,150,0,78,0,295,0,108376,140168,773185,3391,0,7,Asia
186,Cayman Islands,205,0,1,0,204,0,0,0,3112,15,36000,546573,65865,321,65865,2,North America
187,Barbados,178,0,7,0,154,0,17,0,619,24,18205,63335,287442,1615,41063,16,North America
188,Bermuda,175,0,9,0,158,0,8,0,2812,145,48220,774818,62234,356,6915,1,North America
189,Monaco,147,0,1,0,102,0,44,1,3741,25,51953,1322161,39294,267,39294,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53035,121013,438259,3022,146086,8,Asia
191,Seychelles,136,0,0,0,127,0,9,0,1381,0,5200,52813,98461,724,0,19,Africa
192,Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23592,38149,357,38149,42,Europe
193,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2066,21064,98081,1032,32694,47,North America
194,Curaçao,92,4,1,0,45,6,46,0,560,6,1080,6577,164220,1785,164220,152,North America
195,British Virgin Islands,63,0,1,0,10,0,52,2,2081,33,3713,122667,30269,480,30269,8,North America
196,St. Vincent Grenadines,61,0,0,0,58,1,3,0,550,0,3986,35908,111007,1820,0,28,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6510,650967,14151,0,154,Asia
198,Fiji,31,0,2,0,24,0,5,1,35,2,8646,9632,897662,28957,448831,104,Australia/Oceania
199,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3890,1323011,49000,0,257,Asia
200,New Caledonia,26,0,0,0,23,0,3,0,91,0,12837,44883,286009,11000,0,22,Australia/Oceania
201,Saint Lucia,26,0,0,0,26,0,0,0,141,0,5875,31967,183785,7069,0,31,North America
202,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55514,112621,4693,0,18,North America
203,Laos,22,0,0,0,21,0,1,0,3,0,41327,5665,7294985,331590,0,177,Asia
204,Dominica,22,0,0,0,18,0,4,0,305,0,2077,28839,72020,3274,0,35,North America
205,Caribbean Netherlands,18,0,0,0,7,0,11,0,685,0,900,34262,26268,1459,0,29,North America
206,St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209956,9883,549,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1635,30693,53270,3134,0,33,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,6946,122312,56789,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3716,0,2256,644940,3498,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599970,59997,599970,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,6,1,0,0,5,0,1,0,1036,0,1051,181551,5789,965,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,808,53766,15028,5009,0,19,North America
