,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
98,Luxembourg,7566,67,124,0,6813,60,629,3,12061,198,696415,1110154,627314,83,5059,1,Europe
99,Croatia,7074,219,168,2,5386,68,1520,11,1725,41,142124,34650,4101682,580,24415,29,Europe
100,Mauritania,6829,40,158,1,6094,43,577,3,1464,34,68872,14763,4665084,683,29526,68,Africa
101,Maldives,6225,146,24,0,3788,140,2413,12,11490,44,99300,183282,541787,87,22574,5,Asia
102,Zimbabwe,5643,265,150,9,4442,337,1051,0,379,10,149748,10056,14891491,2639,99277,99,Africa
103,Djibouti,5374,0,59,0,5216,0,99,0,5429,60,63471,64119,989897,184,16778,16,Africa
104,Malawi,5240,47,164,1,2857,141,2219,4,273,9,40640,2117,19192454,3663,117027,472,Africa
105,Hungary,5002,32,609,0,3665,34,728,7,518,63,387111,40086,9656917,1931,15857,25,Europe
106,Equatorial Guinea,4892,71,83,0,2713,531,2096,0,3473,59,49215,34938,1408647,288,16972,29,Africa
107,CAR,4679,0,61,0,1755,0,2863,2,967,13,30775,6358,4840739,1035,79356,157,Africa
108,Namibia,4665,201,39,2,2426,19,2200,18,1832,15,43990,17272,2546901,546,65305,58,Africa
109,Hong Kong,4587,26,72,2,3779,102,736,29,611,10,780415,103983,7505199,1636,104239,10,Asia
110,Nicaragua,4311,0,133,0,2913,0,1265,0,650,20,0,0,6635061,1539,49888,0,North America
111,Montenegro,4174,42,80,0,3127,92,967,0,6646,127,43826,69778,628077,150,7851,14,Europe
112,Eswatini,4058,69,79,3,2611,24,1368,11,3493,68,28380,24428,1161774,286,14706,41,Africa
113,Congo,3850,19,77,1,1625,0,2148,0,696,14,0,0,5535345,1438,71888,0,Africa
114,Cuba,3482,74,88,0,2863,69,531,5,307,8,341323,30137,11325654,3253,128701,33,North America
115,Thailand,3382,1,58,0,3199,1,125,1,48,0,749213,10730,69824096,20646,1203864,93,Asia
116,Cabo Verde,3321,68,36,0,2442,52,843,0,5964,65,61633,110692,556795,168,15467,9,Africa
117,Suriname,3295,79,54,0,2227,31,1014,16,5610,92,5568,9480,587340,178,10877,105,South America
118,Somalia,3265,8,93,0,2396,22,776,0,205,6,0,0,15948822,4885,171493,0,Africa
119,Mayotte,3160,0,39,0,2964,0,157,1,11547,143,13000,47505,273653,87,7017,21,Africa
120,Mozambique,3045,54,19,0,1291,46,1735,0,97,0,80913,2580,31365184,10301,1650799,388,Africa
121,Slovakia,3022,100,33,2,1997,17,992,8,553,6,300586,55052,5460009,1807,165455,18,Europe
122,Sri Lanka,2902,0,11,0,2760,5,131,1,135,0,195025,9102,21425544,7383,1947777,110,Asia
123,Mali,2667,1,125,0,1993,3,549,0,131,6,32716,1610,20323704,7620,162590,621,Africa
124,Rwanda,2644,67,10,0,1698,15,936,0,203,0,345920,26624,12992985,4914,1299299,38,Africa
125,Lithuania,2496,22,81,0,1739,6,676,6,919,30,589505,216986,2716782,1088,33541,5,Europe
126,South Sudan,2494,4,47,0,1290,115,1157,0,222,4,12044,1074,11211232,4495,238537,931,Africa
127,Slovenia,2493,37,129,0,2079,27,285,3,1199,62,145923,70190,2078978,834,16116,14,Europe
128,Tunisia,2427,113,60,3,1395,25,972,8,205,5,117086,9893,11835190,4876,197253,101,Africa
129,Gambia,2288,172,77,14,435,20,1776,0,943,32,10472,4318,2425175,1060,31496,232,Africa
130,Estonia,2207,7,63,0,2002,12,142,0,1664,47,137286,103483,1326659,601,21058,10,Europe
131,Guinea-Bissau,2117,0,33,0,1015,0,1069,5,1072,17,1500,760,1973934,932,59816,1316,Africa
132,Benin,2095,32,39,0,1690,0,366,0,172,3,107057,8802,12163293,5806,311879,114,Africa
133,Iceland,2035,8,10,0,1903,8,122,1,5958,29,185978,544521,341544,168,34154,2,Europe
134,Angola,2015,49,92,2,698,31,1225,24,61,3,64747,1962,32992784,16374,358617,510,Africa
135,Sierra Leone,1961,2,69,0,1531,2,361,0,245,9,0,0,7997942,4079,115912,0,Africa
136,Syria,1927,83,78,5,445,20,1404,0,110,4,0,0,17554744,9110,225061,0,Asia
137,Yemen,1892,3,539,2,1055,3,298,0,63,18,120,4,29910284,15809,55492,249252,Asia
138,Uganda,1656,53,16,1,1188,23,452,0,36,0,333667,7266,45919408,27729,2869963,138,Africa
139,New Zealand,1649,6,22,0,1531,0,96,5,330,4,639415,127829,5002100,3033,227368,8,Australia/Oceania
140,Bahamas,1531,107,22,2,209,6,1300,1,3888,56,8320,21130,393749,257,17898,47,North America
141,Uruguay,1493,8,40,0,1228,9,225,5,430,12,152121,43771,3475383,2328,86885,23,South America
142,Jordan,1482,44,11,0,1259,16,212,3,145,1,713214,69808,10216733,6894,928794,14,Asia
143,Malta,1470,47,9,0,784,18,677,0,3328,20,163318,369745,441705,300,49078,3,Europe
144,Cyprus,1385,26,20,0,878,0,487,5,1146,17,263943,218396,1208550,873,60428,5,Asia
145,Georgia,1361,10,17,0,1098,6,246,0,341,4,315142,79021,3988097,2930,234594,13,Asia
146,Latvia,1326,3,33,0,1093,0,200,0,704,18,230921,122622,1883201,1420,57067,8,Europe
147,Botswana,1308,0,3,0,136,0,1169,1,555,1,93420,39622,2357765,1803,785922,25,Africa
148,Aruba,1296,91,5,1,277,0,1014,0,12132,47,17278,161737,106828,82,21366,6,North America
149,Burkina Faso,1285,5,55,0,1023,5,207,0,61,3,0,0,20975286,16323,381369,0,Africa
150,Liberia,1282,0,82,0,803,0,397,0,253,16,0,0,5072852,3957,61864,0,Africa
151,Togo,1190,17,27,0,875,7,288,2,143,3,55106,6636,8303492,6978,307537,151,Africa
152,Niger,1167,0,69,0,1079,1,19,0,48,3,9052,372,24312746,20834,352359,2686,Africa
153,Jamaica,1146,17,14,0,770,6,362,1,387,5,47865,16155,2962936,2585,211638,62,North America
154,Andorra,1024,19,53,0,875,6,96,1,13250,686,3750,48524,77282,75,1458,21,Europe
155,Vietnam,994,5,25,0,533,7,436,0,10,0,723596,7425,97456544,98045,3898262,135,Asia
156,Chad,971,1,76,0,868,3,27,0,59,5,0,0,16484775,16977,216905,0,Africa
157,Lesotho,946,0,30,0,271,0,645,0,441,14,11097,5175,2144545,2267,71485,193,Africa
158,Réunion,903,0,5,0,657,0,241,4,1008,6,35419,39522,896178,992,179236,25,Africa
159,Sao Tome and Principe,885,0,15,0,826,5,44,0,4028,68,3303,15035,219688,248,14646,67,Africa
160,Guyana,776,39,27,2,381,16,368,2,986,34,6297,8001,787071,1014,29151,125,South America
161,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
162,San Marino,704,2,42,0,657,0,5,0,20742,1237,6511,191833,33941,48,808,5,Europe
163,Trinidad and Tobago,686,57,12,0,140,0,534,3,490,9,17342,12386,1400111,2041,116676,81,North America
164,Channel Islands,613,4,48,1,545,0,20,0,3521,276,68985,396286,174079,284,3627,3,Europe
165,Belize,553,78,4,0,38,0,511,3,1387,10,5592,14030,398568,721,99642,71,North America
166,Guadeloupe,510,0,15,0,289,0,206,2,1275,37,23585,58943,400133,785,26676,17,North America
167,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59947056,117774,2854622,0,Africa
168,Taiwan,486,0,7,0,457,7,22,0,20,0,85349,3583,23822724,49018,3403246,279,Asia
169,Burundi,422,6,1,0,336,0,85,0,35,0,19993,1675,11934849,28282,11934849,597,Africa
170,Comoros,406,0,7,0,393,0,6,0,466,8,0,0,871985,2148,124569,0,Africa
171,Myanmar,394,18,6,0,333,2,55,0,7,0,137749,2529,54459324,138222,9076554,395,Asia
172,Faeroe Islands,382,5,0,0,256,21,126,4,7814,0,78471,1605118,48888,128,0,1,Europe
173,Papua New Guinea,347,0,3,0,110,0,234,0,39,0,13361,1490,8969038,25847,2989679,671,Australia/Oceania
174,Mauritius,346,0,10,0,334,0,2,0,272,8,205285,161380,1272059,3676,127206,6,Africa
175,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32586,375224,1117,23452,31,North America
176,Isle of Man,336,0,24,0,312,0,0,0,3949,282,9311,109420,85094,253,3546,9,Europe
177,Sint Maarten,333,7,17,0,107,0,209,3,7755,396,1948,45365,42941,129,2526,22,North America
178,Turks and Caicos,315,17,2,0,56,1,257,3,8121,52,1892,48780,38786,123,19393,21,North America
179,Eritrea,304,0,0,0,261,0,43,0,86,0,0,0,3552919,11687,0,0,Africa
180,Mongolia,298,0,0,0,281,3,17,1,91,0,45730,13920,3285221,11024,0,72,Asia
181,Cambodia,273,0,0,0,251,13,22,1,16,0,82891,4949,16749596,61354,0,202,Asia
182,Gibraltar,223,1,0,0,197,2,26,0,6619,0,28366,841971,33690,151,0,1,Europe
183,French Polynesia,211,0,0,0,68,0,143,2,751,0,9912,35258,281129,1332,0,28,Australia/Oceania
184,Cayman Islands,205,2,1,0,202,0,2,0,3114,15,33617,510703,65825,321,65825,2,North America
185,Bermuda,166,0,9,0,147,0,10,0,2667,145,35054,563153,62246,375,6916,2,North America
186,Barbados,155,2,7,0,123,1,25,0,539,24,14879,51767,287424,1854,41061,19,North America
187,Monaco,148,0,4,0,114,0,30,4,3768,102,38209,972734,39280,265,9820,1,Europe
188,Bhutan,147,1,0,0,103,0,44,0,190,0,63112,81673,772744,5257,0,12,Asia
189,Brunei,143,1,3,0,139,0,1,0,326,7,49399,112772,438042,3063,146014,9,Asia
190,Seychelles,132,5,0,0,126,0,6,0,1341,0,0,0,98430,746,0,0,Africa
191,Saint Martin,121,0,5,0,49,0,67,1,3122,129,2449,63197,38752,320,7750,16,North America
192,Liechtenstein,98,1,1,0,88,0,9,0,2569,26,900,23595,38143,389,38143,42,Europe
193,Antigua and Barbuda,94,1,3,0,88,0,3,1,959,31,1647,16800,98038,1043,32679,60,North America
194,St. Vincent Grenadines,58,0,0,0,56,1,2,0,523,0,2954,26615,110988,1914,0,38,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6258,650508,14141,0,160,Asia
196,Curaçao,36,0,1,0,31,0,4,0,219,6,1080,6578,164185,4561,164185,152,North America
197,Fiji,28,0,1,0,20,0,7,0,31,1,6693,7459,897325,32047,897325,134,Australia/Oceania
198,Saint Lucia,26,0,0,0,25,0,1,0,142,0,4801,26129,183742,7067,0,38,North America
199,Timor-Leste,25,0,0,0,25,1,0,0,19,0,4238,3206,1321705,52868,0,312,Asia
200,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55527,112594,4691,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11602,40585,285867,12429,0,25,Australia/Oceania
202,Laos,22,0,0,0,19,0,3,0,3,0,35022,4804,7289502,331341,0,208,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1646,22858,72011,4001,0,44,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1385,26009,53250,3132,0,38,North America
205,St. Barth,16,0,0,0,9,0,7,0,1619,0,1699,171946,9881,618,0,6,North America
206,Greenland,14,0,0,0,14,0,0,0,247,0,6384,112426,56784,4056,0,9,North America
207,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
208,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16149,26256,2020,0,62,North America
209,Falkland Islands,13,0,0,0,13,0,0,0,3722,0,2256,645863,3493,269,0,2,South America
210,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
211,British Virgin Islands,11,0,1,0,8,0,2,0,364,33,1890,62463,30258,2751,30258,16,North America
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599205,59921,599205,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5790,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44072,15021,5007,0,23,North America
