,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
77,Cameroon,19604,0,415,0,18448,0,741,30,735,16,149000,5588,26664138,1360,64251,179,Africa
78,Libya,18834,1085,296,11,2126,45,16412,0,2734,43,133989,19451,6888524,366,23272,51,Africa
79,Ivory Coast,18701,113,119,0,17599,127,983,0,706,4,134785,5087,26495232,1417,222649,197,Africa
80,Denmark,18113,230,628,1,15833,73,1652,3,3125,108,2715380,468487,5796058,320,9229,2,Europe
81,Bulgaria,17146,57,677,1,12189,32,4280,53,2471,98,442380,63759,6938307,405,10249,16,Europe
82,Madagascar,15352,33,202,2,14184,45,966,51,552,7,61334,2205,27818152,1812,137714,454,Africa
83,North Macedonia,15127,37,623,6,12486,251,2018,7,7261,299,158003,75841,2083358,138,3344,13,Europe
84,Senegal,14014,27,291,1,10037,115,3686,36,833,17,154258,9170,16822588,1200,57810,109,Africa
85,Sudan,13437,0,833,0,6730,0,5874,0,305,19,0,0,44033288,3277,52861,0,Africa
86,Zambia,12836,60,295,0,11748,74,793,0,695,16,123346,6676,18475316,1439,62628,150,Africa
87,Croatia,12081,117,201,3,9266,258,2614,19,2946,49,193153,47106,4100375,339,20400,21,Europe
88,Greece,11663,139,289,5,3804,0,7570,42,1120,28,1037836,99665,10413243,893,36032,10,Europe
89,Norway,11521,133,264,0,9348,0,1909,1,2122,49,777459,143200,5429172,471,20565,7,Europe
90,Albania,10406,151,319,3,6186,80,3901,21,3617,111,64329,22358,2877197,276,9019,45,Europe
91,DRC,10233,23,260,0,9451,12,522,0,114,3,0,0,90041320,8799,346313,0,Africa
92,Guinea,9816,18,62,1,8956,28,798,24,744,5,25469,1930,13196163,1344,212841,518,Africa
93,Malaysia,9459,62,128,0,9124,9,207,6,292,4,1307454,40300,32442628,3430,253458,25,Asia
94,French Guiana,9355,33,62,0,8902,32,391,7,31177,207,56109,186990,300064,32,4840,5,South America
95,Hungary,8963,576,625,1,3961,3,4377,11,928,65,481424,49859,9655649,1077,15449,20,Europe
96,Tajikistan,8824,32,70,0,7616,35,1138,0,921,7,0,0,9576244,1085,136803,0,Asia
97,Namibia,8810,125,91,2,3806,20,4913,21,3456,36,71506,28049,2549293,289,28014,36,Africa
98,Maldives,8667,83,29,0,6052,116,2586,12,15982,53,122148,225248,542282,63,18699,4,Asia
99,Gabon,8608,7,53,0,7533,109,1022,2,3851,24,127759,57159,2235168,260,42173,17,Africa
100,Haiti,8362,2,214,0,5933,0,2215,0,732,19,24811,2171,11428254,1367,53403,461,North America
101,Finland,8327,36,336,0,7350,0,641,1,1502,61,745000,134419,5542355,666,16495,7,Europe
102,Zimbabwe,7298,461,210,4,5455,110,1633,0,490,14,152262,10217,14902728,2042,70965,98,Africa
103,Mauritania,7165,23,160,0,6681,12,324,3,1534,34,69937,14971,4671450,652,29197,67,Africa
104,Luxembourg,6960,10,124,0,6256,130,580,0,11086,198,689354,1097972,627843,90,5063,1,Europe
105,Montenegro,5659,106,109,1,4272,41,1278,0,9010,174,52811,84083,628081,111,5762,12,Europe
106,Malawi,5621,7,176,1,3590,39,1855,4,292,9,46750,2433,19218200,3419,109194,411,Africa
107,Djibouti,5388,0,61,0,5327,0,0,0,5439,62,69405,70061,990643,184,16240,14,Africa
108,Tunisia,5124,83,94,1,1788,36,3242,21,433,8,159597,13478,11841606,2311,125975,74,Africa
109,Equatorial Guinea,4985,13,83,0,4454,41,448,0,3533,59,54174,38393,1411052,283,17001,26,Africa
110,Congo,4891,263,102,0,3887,2145,902,0,882,18,0,0,5542416,1133,54337,0,Africa
111,Hong Kong,4890,11,98,4,4524,14,268,20,651,13,780415,103940,7508352,1535,76616,10,Asia
112,Eswatini,4884,31,94,0,4029,78,761,11,4202,81,30327,26090,1162397,238,12366,38,Africa
113,CAR,4729,0,62,0,1818,0,2849,2,976,13,31239,6448,4845103,1025,78147,155,Africa
114,Nicaragua,4668,0,141,0,2913,0,1614,0,703,21,0,0,6639152,1422,47086,0,North America
115,Slovakia,4636,22,37,0,2836,34,1763,18,849,7,357745,65519,5460145,1178,147571,15,Europe
116,Mozambique,4557,113,27,0,2697,82,1833,0,145,0,106382,3387,31410820,6893,1163364,295,Africa
117,Rwanda,4409,35,19,0,2271,36,2119,0,339,1,444350,34155,13009703,2951,684721,29,Africa
118,Suriname,4360,14,91,6,3544,50,725,8,7420,155,10372,17651,587613,135,6457,57,South America
119,Cabo Verde,4358,28,42,0,3790,162,526,0,7823,75,76576,137453,557108,128,13264,7,Africa
120,Cuba,4352,43,102,1,3642,52,608,2,384,9,439204,38781,11325297,2602,111032,26,North America
121,Uganda,3776,109,44,3,1741,177,1991,0,82,1,411666,8950,45994760,12181,1045335,112,Africa
122,Thailand,3445,1,58,0,3281,0,106,1,49,0,749213,10729,69833168,20271,1204020,93,Asia
123,Mayotte,3374,0,40,0,2964,0,370,2,12314,146,13000,47446,273996,81,6850,21,Africa
124,Somalia,3362,0,97,0,2696,0,569,0,210,6,0,0,15971929,4751,164659,0,Africa
125,Syria,3229,58,137,3,744,14,2348,0,184,8,0,0,17576878,5443,128298,0,Asia
126,Gambia,3197,0,99,0,1315,0,1783,0,1316,41,13838,5698,2428713,760,24532,176,Africa
127,Slovenia,3190,25,135,0,2530,47,525,4,1534,65,168859,81222,2078992,652,15400,12,Europe
128,Sri Lanka,3123,0,12,0,2926,1,185,0,146,0,235221,10976,21430194,6862,1785850,91,Asia
129,Jamaica,3103,79,33,1,958,8,2112,8,1047,11,63252,21343,2963605,955,89806,47,North America
130,Lithuania,3100,17,86,0,1955,1,1059,0,1142,32,666930,245662,2714825,876,31568,4,Europe
131,Angola,2981,16,120,3,1215,17,1646,24,90,4,64747,1959,33046108,11086,275384,510,Africa
132,Mali,2870,28,127,0,2246,8,497,0,141,6,41204,2024,20354106,7092,160269,494,Africa
133,Bahamas,2546,40,58,2,976,28,1512,75,6463,147,12833,32576,393944,155,6792,31,North America
134,South Sudan,2545,1,48,0,1290,0,1207,0,227,4,12044,1074,11218042,4408,233709,931,Africa
135,Estonia,2532,16,64,0,2176,6,292,0,1908,48,160423,120918,1326705,524,20730,8,Europe
136,Aruba,2482,33,15,1,1244,38,1223,9,23228,140,23551,220408,106852,43,7123,5,North America
137,Jordan,2478,67,17,1,1817,61,644,3,242,2,903365,88375,10221987,4125,601293,11,Asia
138,Trinidad and Tobago,2277,27,37,3,734,10,1506,16,1626,26,25400,18138,1400345,615,37847,55,North America
139,Réunion,2277,55,13,0,1313,0,951,0,2540,15,35419,39508,896509,394,68962,25,Africa
140,Guinea-Bissau,2245,0,38,0,1127,0,1080,5,1136,19,0,0,1976355,880,52009,0,Africa
141,Benin,2213,0,40,0,1793,0,380,0,182,3,131073,10761,12179833,5504,304496,93,Africa
142,Iceland,2143,2,10,0,2057,7,76,0,6272,29,227051,664554,341659,159,34166,2,Europe
143,Botswana,2126,124,9,1,493,0,1624,1,901,4,133971,56762,2360235,1110,262248,18,Africa
144,Malta,2076,37,14,0,1690,63,372,2,4699,32,203777,461278,441766,213,31555,2,Europe
145,Sierra Leone,2055,1,71,0,1611,0,373,0,257,9,0,0,8006379,3896,112766,0,Africa
146,Yemen,1989,2,573,1,1201,1,215,0,66,19,0,0,29944464,15055,52259,0,Asia
147,New Zealand,1776,4,24,0,1634,2,118,4,355,5,818629,163657,5002100,2816,208421,6,Australia/Oceania
148,Uruguay,1693,14,45,0,1466,7,182,3,487,13,186883,53764,3476006,2053,77245,19,South America
149,Georgia,1684,34,19,0,1315,5,350,0,422,5,404061,101327,3987701,2368,209879,10,Asia
150,Guyana,1560,92,47,1,962,8,551,16,1982,60,9762,12400,787267,505,16750,81,South America
151,Myanmar,1518,99,8,0,388,3,1122,0,28,0,166433,3055,54478228,35888,6809779,327,Asia
152,Cyprus,1510,1,22,1,1237,0,251,5,1249,18,312813,258736,1209006,801,54955,4,Asia
153,Togo,1493,5,33,1,1114,8,346,0,180,4,71142,8557,8313592,5568,251927,117,Africa
154,Burkina Faso,1463,11,56,1,1112,9,295,0,70,3,0,0,21005152,14358,375092,0,Africa
155,Latvia,1429,1,35,0,1187,0,207,0,759,19,265305,140960,1882125,1317,53775,7,Europe
156,Guadeloupe,1363,0,18,0,336,0,1009,7,3406,45,31762,79378,400137,294,22230,13,North America
157,Liberia,1311,4,82,0,1190,8,39,0,258,16,0,0,5079039,3874,61940,0,Africa
158,Belize,1307,46,16,1,314,13,977,3,3276,40,9863,24723,398944,305,24934,40,North America
159,Andorra,1261,46,53,0,934,6,274,3,16316,686,137457,1778504,77288,61,1458,1,Europe
160,Niger,1177,0,69,0,1091,0,17,0,48,3,9052,372,24358512,20695,353022,2691,Africa
161,Lesotho,1148,0,31,0,528,0,589,0,535,14,15632,7286,2145425,1869,69207,137,Africa
162,Vietnam,1049,0,35,0,853,38,161,0,11,0,1009145,10350,97501968,92948,2785770,97,Asia
163,Chad,1040,1,79,0,919,1,42,0,63,5,0,0,16509342,15874,208979,0,Africa
164,Sao Tome and Principe,898,0,15,0,859,0,24,0,4084,68,4105,18668,219900,245,14660,54,Africa
165,French Polynesia,773,79,0,0,528,168,245,4,2749,0,15272,54308,281213,364,0,18,Australia/Oceania
166,Martinique,758,0,18,0,98,0,642,5,2020,48,13395,35700,375209,495,20845,28,North America
167,San Marino,716,0,42,0,660,0,14,1,21093,1237,6865,202239,33945,47,808,5,Europe
168,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
169,Channel Islands,628,2,48,0,575,0,5,1,3606,276,91292,524179,174162,277,3628,2,Europe
170,Turks and Caicos,599,1,5,0,264,0,330,2,15433,129,2688,69253,38814,65,7763,14,North America
171,Sint Maarten,516,5,19,0,321,19,176,7,12009,442,2450,57022,42966,83,2261,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60035736,117948,2858845,0,Africa
173,Papua New Guinea,497,9,5,0,232,0,260,0,55,0,15592,1737,8977849,18064,1795570,576,Australia/Oceania
174,Taiwan,494,1,7,0,473,0,14,0,21,0,88748,3725,23824956,48229,3403565,268,Asia
175,Burundi,462,0,1,0,357,0,104,0,39,0,24659,2063,11953313,25873,11953313,485,Africa
176,Comoros,452,0,7,0,410,0,35,0,518,8,0,0,872949,1931,124707,0,Africa
177,Faeroe Islands,413,0,0,0,409,30,4,1,8446,0,102850,2103358,48898,118,0,0,Europe
178,Mauritius,356,0,10,0,335,0,11,0,280,8,227409,178757,1272169,3574,127217,6,Africa
179,Isle of Man,337,0,24,0,312,0,1,0,3959,282,10253,120456,85118,253,3547,8,Europe
180,Eritrea,330,0,0,0,295,0,35,0,93,0,0,0,3555467,10774,0,0,Africa
181,Gibraltar,315,0,0,0,273,0,42,1,9350,0,37031,1099202,33689,107,0,1,Europe
182,Mongolia,310,0,0,0,296,0,14,1,94,0,57598,17518,3287964,10606,0,57,Asia
183,Cambodia,274,0,0,0,272,0,2,1,16,0,106529,6356,16761610,61174,0,157,Asia
184,Saint Martin,239,0,6,0,79,0,154,11,6162,155,2968,76520,38787,162,6465,13,North America
185,Bhutan,230,2,0,0,151,1,79,0,297,0,109172,141198,773185,3362,0,7,Asia
186,Cayman Islands,205,0,1,0,204,0,0,0,3112,15,36000,546573,65865,321,65865,2,North America
187,Barbados,179,1,7,0,154,0,18,0,623,24,18464,64236,287442,1606,41063,16,North America
188,Bermuda,175,0,9,0,158,0,8,0,2812,145,48220,774818,62234,356,6915,1,North America
189,Monaco,153,6,1,0,102,0,50,1,3894,25,51953,1322161,39294,257,39294,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53035,121013,438259,3022,146086,8,Asia
191,Seychelles,137,1,0,0,127,0,10,0,1391,0,5200,52813,98461,719,0,19,Africa
192,Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23592,38149,357,38149,42,Europe
193,Curaçao,102,10,1,0,45,0,56,0,621,6,1080,6577,164220,1610,164220,152,North America
194,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2066,21064,98081,1032,32694,47,North America
195,British Virgin Islands,63,0,1,0,10,0,52,2,2081,33,3713,122667,30269,480,30269,8,North America
196,St. Vincent Grenadines,61,0,0,0,58,0,3,0,550,0,4055,36529,111007,1820,0,27,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6510,650967,14151,0,154,Asia
198,Fiji,31,0,2,0,24,0,5,1,35,2,8646,9632,897662,28957,448831,104,Australia/Oceania
199,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3890,1323011,49000,0,257,Asia
200,New Caledonia,26,0,0,0,23,0,3,0,91,0,12837,44883,286009,11000,0,22,Australia/Oceania
201,Saint Lucia,26,0,0,0,26,0,0,0,141,0,5977,32522,183785,7069,0,31,North America
202,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55514,112621,4693,0,18,North America
203,Laos,22,0,0,0,21,0,1,0,3,0,41681,5714,7294985,331590,0,175,Asia
204,Dominica,22,0,0,0,18,0,4,0,305,0,2077,28839,72020,3274,0,35,North America
205,Caribbean Netherlands,18,0,0,0,7,0,11,0,685,0,900,34262,26268,1459,0,29,North America
206,St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209956,9883,549,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1635,30693,53270,3134,0,33,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,6946,122312,56789,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3716,0,2256,644940,3498,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599970,59997,599970,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,9,3,0,0,5,0,4,0,1555,0,1051,181551,5789,643,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,808,53766,15028,5009,0,19,North America
