,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
17,Italy,253915,479,35396,4,203786,146,14733,56,4200,586,7557417,125019,60450148,238,1708,8,Europe
18,Turkey,249309,1192,5974,19,230969,997,12366,679,2952,71,5725242,67792,84453112,339,14137,15,Asia
19,Germany,224997,519,9290,0,202900,0,12807,224,2684,111,9265361,110541,83818560,373,9022,9,Europe
20,France,218536,3015,30410,1,83848,0,104278,367,3347,466,6000000,91895,65292240,299,2147,11,Europe
21,Iraq,176931,4348,5860,75,125374,2674,45697,572,4387,145,1282928,31810,40330744,228,6882,31,Asia
22,Philippines,161253,3420,2665,65,112586,40397,46002,461,1469,24,2037516,18563,109762576,681,41187,54,Asia
23,Indonesia,139549,2081,6150,79,93103,1782,40296,0,510,22,1888215,6894,273887328,1963,44535,145,Asia
24,Canada,122087,198,9026,2,108484,266,4577,2296,3231,239,4778360,126465,37784052,309,4186,8,North America
25,Qatar,115080,271,193,1,111794,289,3093,74,40986,69,551273,196336,2807805,24,14548,5,Asia
26,Kazakhstan,102696,409,1269,0,81558,842,19869,221,5461,67,2252153,119765,18804802,183,14819,8,Asia
27,Ecuador,101542,854,6070,5,87022,7668,8450,376,5745,343,285784,16168,17676148,174,2912,62,South America
28,Bolivia,99146,1196,4003,64,35638,915,59505,71,8479,342,212019,18132,11692810,118,2921,55,South America
29,Egypt,96475,139,5160,19,59743,908,31572,41,941,50,135000,1316,102569344,1063,19878,760,Africa
30,Israel,92680,447,685,11,68510,560,23485,382,10077,74,2079941,226140,9197590,99,13427,4,Asia
31,Ukraine,91356,1637,2070,26,47822,392,41464,138,2091,47,1289589,29511,43698716,478,21110,34,Europe
32,Dominican Republic,86309,764,1453,15,52905,1549,31951,303,7946,134,322056,29651,10861618,126,7475,34,North America
33,China,84827,19,4634,0,79575,56,618,34,59,3,90410000,62814,1439323776,16968,310601,16,Asia
34,Sweden,84294,0,5783,0,0,0,0,31,8340,572,917036,90730,10107314,120,1748,11,Europe
35,Oman,83086,162,572,10,77680,130,4834,151,16221,112,309212,60369,5122006,62,8955,17,Asia
36,Panama,81940,1275,1767,21,55001,1144,25172,159,18954,409,271486,62798,4323139,53,2447,16,North America
37,Belgium,77869,756,9935,11,17981,40,49953,82,6715,857,1983514,171050,11596114,149,1167,6,Europe
38,Kuwait,76205,508,501,3,68135,616,7569,117,17812,117,558800,130610,4278385,56,8540,8,Asia
39,Romania,70461,1087,2991,37,32587,253,34883,479,3666,156,1513888,78764,19220536,273,6426,13,Europe
40,Belarus,69516,92,610,3,67072,325,1834,0,7357,65,1422158,150510,9448916,136,15490,7,Europe
41,UAE,64312,210,364,3,57694,123,6254,0,6493,37,5990528,604777,9905343,154,27212,2,Asia
42,Netherlands,63002,507,6172,3,0,0,0,36,3676,360,1195475,69749,17139788,272,2777,14,Europe
43,Guatemala,62562,249,2379,24,50692,509,9491,5,3484,132,200984,11193,17955968,287,7548,89,North America
44,Poland,56684,594,1877,8,39130,277,15677,81,1498,50,2375706,62781,37841172,668,20160,16,Europe
45,Singapore,55747,86,27,0,51953,432,3767,0,9519,5,1610906,275078,5856187,105,216896,4,Asia
46,Japan,54714,1137,1088,3,40080,1135,13546,232,433,9,1177313,9312,126425328,2311,116200,107,Asia
47,Portugal,54102,121,1778,3,39697,112,12627,39,5308,174,1799226,176520,10192784,188,5733,6,Europe
48,Honduras,49979,512,1567,19,7255,127,41157,37,5036,158,122434,12337,9924011,199,6333,81,North America
49,Nigeria,49068,298,975,1,36497,207,11596,7,237,5,347545,1681,206746320,4213,212048,595,Africa
50,Bahrain,46835,405,170,0,43128,322,3537,41,27416,100,972003,568990,1708294,36,10049,2,Asia
51,Ghana,42532,322,231,0,40362,215,1939,6,1365,7,425969,13674,31151240,732,134854,73,Africa
52,Morocco,42489,1472,658,26,29344,778,12487,31,1149,18,1605613,43436,36965308,870,56178,23,Africa
53,Kyrgyzstan,41856,211,1495,2,34276,325,6085,24,6403,229,267718,40952,6537422,156,4373,24,Asia
54,Armenia,41663,168,818,1,34584,100,6261,0,14057,276,185310,62521,2963962,71,3623,16,Asia
55,Algeria,38583,450,1370,10,27017,373,10196,40,878,31,0,0,43947744,1139,32079,0,Africa
56,Switzerland,38124,200,1991,0,33300,100,2833,26,4401,230,881683,101779,8662679,227,4351,10,Europe
57,Afghanistan,37596,45,1375,5,27166,0,9055,31,963,35,98718,2529,39033460,1038,28388,395,Asia
58,Uzbekistan,35329,801,232,7,30973,1645,4124,410,1054,7,1377915,41096,33529284,949,144523,24,Asia
59,Azerbaijan,34219,112,506,0,31875,178,1838,0,3371,50,831755,81940,10150738,297,20061,12,Asia
60,Venezuela,33755,1148,281,5,22700,953,10774,85,1187,10,1640528,57714,28425308,842,101158,17,South America
61,Moldova,30183,278,896,1,21220,312,8067,362,7485,222,128076,31759,4032728,134,4501,31,Europe
62,Kenya,30120,271,474,2,16656,686,12990,44,559,9,391416,7260,53913596,1790,113742,138,Africa
63,Ethiopia,29876,982,528,19,12359,322,16989,217,259,5,609463,5286,115301776,3859,218375,189,Africa
64,Serbia,29682,211,674,4,27061,621,1947,73,3399,77,804568,92133,8732708,294,12957,11,Europe
65,Costa Rica,28465,728,294,3,9062,52,19109,102,5581,58,117914,23120,5100000,179,17347,43,North America
66,Ireland,27257,66,1774,0,23364,0,2119,8,5512,359,709689,143525,4944707,181,2787,7,Europe
67,Nepal,26660,641,104,2,17335,134,9221,0,913,4,830309,28434,29200824,1095,280777,35,Asia
68,Austria,23370,191,728,0,20681,54,1961,19,2593,81,1018490,113003,9012979,386,12380,9,Europe
69,Australia,23288,253,396,17,14080,446,8812,47,912,16,5292922,207265,25536944,1097,64487,5,Australia/Oceania
70,El Salvador,22912,293,612,9,10807,189,11493,435,3530,94,278445,42901,6490406,283,10605,23,North America
71,Czechia,20012,121,397,2,13799,36,5816,26,1868,37,795760,74290,10711561,535,26981,13,Europe
72,Cameroon,18469,0,401,0,16540,0,1528,30,694,15,149000,5596,26624296,1442,66395,179,Africa
73,Ivory Coast,17026,33,110,2,13947,188,2969,0,644,4,113388,4286,26455852,1554,240508,233,Africa
74,Palestine,16534,381,110,2,9838,450,6586,0,3232,22,214862,42001,5115589,309,46505,24,Asia
75,Bosnia and Herzegovina,15801,0,471,0,9619,0,5711,0,4820,144,161008,49116,3278095,207,6960,20,Europe
76,Denmark,15617,134,621,0,13340,65,1656,0,2695,107,1938033,334441,5794835,371,9331,3,Europe
77,S. Korea,15318,279,305,0,13910,9,1103,13,299,6,1681787,32799,51274936,3347,168115,30,Asia
78,Bulgaria,14365,32,498,3,9186,25,4681,56,2069,72,334311,48162,6941433,483,13939,21,Europe
79,Madagascar,13827,103,170,4,12424,192,1233,93,498,6,52321,1884,27775222,2009,163384,531,Africa
80,North Macedonia,12739,86,544,5,9174,51,3021,4,6115,261,126284,60615,2083363,164,3830,16,Europe
81,Sudan,12314,103,798,2,6350,10,5166,0,280,18,401,9,43971584,3571,55102,109655,Africa
82,Senegal,12162,130,253,2,7677,40,4232,53,724,15,129392,7704,16795974,1381,66387,130,Africa
83,Norway,10005,40,261,0,8857,0,887,2,1844,48,530446,97749,5426627,542,20792,10,Europe
84,Paraguay,9791,410,138,11,6034,193,3619,46,1371,19,154392,21613,7143484,730,51764,46,South America
85,DRC,9676,38,240,1,8705,108,731,0,108,3,0,0,89876912,9289,374487,0,Africa
86,Zambia,9343,157,260,0,8412,347,671,0,507,14,99835,5413,18444250,1974,70939,185,Africa
87,Malaysia,9200,25,125,0,8859,28,216,7,284,4,1114246,34372,32417702,3524,259342,29,Asia
88,Lebanon,8881,439,103,6,2724,74,6054,68,1302,15,415273,60878,6821389,768,66227,16,Asia
89,French Guiana,8588,0,53,0,7893,0,642,15,28665,177,46077,153797,299597,35,5653,7,South America
90,Guinea,8482,139,51,1,7364,154,1067,24,644,4,14407,1094,13174673,1553,258327,914,Africa
91,Gabon,8225,0,51,0,6277,0,1897,1,3685,23,100298,44936,2232002,271,43765,22,Africa
92,Libya,8172,434,153,8,933,39,7086,0,1187,22,79057,11486,6882906,842,44986,87,Africa
93,Tajikistan,8065,36,64,0,6855,40,1146,0,843,7,0,0,9563336,1186,149427,0,Asia
94,Haiti,7879,48,196,0,5235,0,2448,0,690,17,18933,1658,11419901,1449,58265,603,North America
95,Finland,7731,11,333,0,7050,0,348,0,1395,60,467080,84282,5541839,717,16642,12,Europe
96,Luxembourg,7458,19,123,0,6500,0,835,3,11890,196,685126,1092303,627231,84,5099,1,Europe
97,Albania,7380,120,228,3,3794,48,3358,15,2565,79,46028,15996,2877385,390,12620,63,Europe
98,Greece,7075,217,228,2,3804,0,3043,24,679,22,719311,69056,10416289,1472,45685,14,Europe
99,Mauritania,6701,8,157,0,5985,57,559,3,1437,34,58147,12467,4664078,696,29708,80,Africa
100,Croatia,6571,151,166,1,5220,27,1185,11,1602,40,137657,33559,4101888,624,24710,30,Europe
101,Maldives,5785,106,22,0,3349,141,2414,12,10679,41,96175,177540,541709,94,24623,6,Asia
102,Djibouti,5369,2,59,0,5202,21,108,0,5424,60,63001,63652,989779,184,16776,16,Africa
103,Zimbabwe,5261,85,132,2,2092,45,3037,0,353,9,149748,10057,14889717,2830,112801,99,Africa
104,Malawi,5072,46,161,4,2626,3,2285,4,264,8,39214,2044,19188388,3783,119183,489,Africa
105,Hungary,4916,39,608,1,3623,17,685,6,509,63,378608,39205,9657117,1964,15883,26,Europe
106,Equatorial Guinea,4821,0,83,0,2182,0,2556,0,3423,59,44356,31497,1408267,292,16967,32,Africa
107,CAR,4652,0,61,0,1728,0,2863,2,961,13,29930,6184,4840049,1040,79345,162,Africa
108,Hong Kong,4481,74,69,1,3548,60,864,27,597,9,780415,103990,7504701,1675,108764,10,Asia
109,Namibia,4154,247,35,0,2370,18,1749,14,1631,14,41146,16158,2546523,613,72758,62,Africa
110,Nicaragua,4115,0,128,0,2913,0,1074,0,620,19,0,0,6634416,1612,51831,0,North America
111,Montenegro,4035,75,77,2,2910,80,1048,0,6424,123,42434,67562,628076,156,8157,15,Europe
112,Eswatini,3839,94,70,1,2268,0,1501,10,3305,60,28380,24430,1161676,303,16595,41,Africa
113,Congo,3831,86,76,16,1625,0,2130,0,692,14,0,0,5534228,1445,72819,0,Africa
114,Thailand,3377,1,58,0,3194,1,125,1,48,0,749213,10730,69822664,20676,1203839,93,Asia
115,Cuba,3316,24,88,0,2620,52,608,2,293,8,327689,28933,11325711,3415,128701,35,North America
116,Somalia,3256,6,93,0,2374,106,789,2,204,6,0,0,15945174,4897,171453,0,Africa
117,Cabo Verde,3179,16,35,1,2317,15,827,0,5710,63,61633,110702,556746,175,15907,9,Africa
118,Mayotte,3119,0,39,0,2940,0,140,1,11400,143,13000,47515,273599,88,7015,21,Africa
119,Suriname,3016,55,47,5,2036,46,933,11,5135,80,4639,7899,587297,195,12496,127,South America
120,Slovakia,2902,47,31,0,1969,0,902,6,532,6,294838,54000,5459987,1881,176129,19,Europe
121,Sri Lanka,2893,3,11,0,2670,4,212,1,135,0,166737,7782,21424810,7406,1947710,128,Asia
122,Mozambique,2855,64,19,0,1163,27,1673,0,91,0,77584,2474,31357980,10984,1650420,404,Africa
123,Mali,2640,26,125,0,1987,1,528,0,130,6,31412,1546,20318904,7697,162551,647,Africa
124,South Sudan,2489,1,47,0,1175,0,1267,0,222,4,12044,1074,11210156,4504,238514,931,Africa
125,Rwanda,2453,101,8,0,1648,17,797,0,189,0,334270,25732,12990345,5296,1623793,39,Africa
126,Slovenia,2416,15,129,0,2051,9,236,2,1162,62,143295,68926,2078975,861,16116,15,Europe
127,Lithuania,2416,30,81,0,1704,0,631,6,889,30,578700,212985,2717091,1125,33544,5,Europe
128,Estonia,2190,6,63,0,1976,0,151,0,1651,47,134552,101422,1326651,606,21058,10,Europe
129,Guinea-Bissau,2117,0,33,0,1015,0,1069,5,1073,17,1500,760,1973552,932,59805,1316,Africa
130,Tunisia,2107,84,54,0,1358,31,695,9,178,5,113025,9551,11834177,5617,219151,105,Africa
131,Benin,2063,0,39,0,1690,0,334,0,170,3,107057,8804,12160681,5895,311812,114,Africa
132,Iceland,2011,12,10,0,1880,10,121,1,5888,29,181124,530337,341526,170,34153,2,Europe
133,Sierra Leone,1956,2,69,0,1506,1,381,0,245,9,0,0,7996610,4088,115893,0,Africa
134,Angola,1906,27,88,2,628,0,1190,20,58,3,64747,1963,32984364,17306,374822,509,Africa
135,Gambia,1872,183,63,9,401,54,1408,0,772,26,6312,2603,2424616,1295,38486,384,Africa
136,Yemen,1869,11,530,2,1013,0,326,0,62,18,120,4,29904886,16000,56424,249207,Asia
137,Syria,1677,84,64,4,417,9,1196,0,96,4,0,0,17551248,10466,274238,0,Asia
138,New Zealand,1622,13,22,0,1531,0,69,3,324,4,571942,114340,5002100,3084,227368,9,Australia/Oceania
139,Uganda,1500,66,13,0,1142,0,345,0,33,0,312792,6814,45907512,30605,3531347,147,Africa
140,Uruguay,1440,6,38,0,1200,6,202,4,414,11,146266,42087,3475284,2413,91455,24,South America
141,Jordan,1378,39,11,0,1236,7,131,3,135,1,692760,67812,10215903,7414,928718,15,Asia
142,Cyprus,1339,7,20,0,870,0,449,5,1108,17,239630,198291,1208478,903,60424,5,Asia
143,Georgia,1336,15,17,0,1088,0,231,0,335,4,301183,75519,3988160,2985,234598,13,Asia
144,Latvia,1322,7,32,0,1078,0,212,0,702,17,225636,119804,1883370,1425,58855,8,Europe
145,Bahamas,1315,63,18,1,189,29,1108,1,3340,46,7639,19402,393718,299,21873,52,North America
146,Malta,1306,63,9,0,749,11,548,3,2957,20,154522,349839,441695,338,49077,3,Europe
147,Burkina Faso,1267,27,55,1,1013,7,199,0,60,3,0,0,20970572,16551,381283,0,Africa
148,Liberia,1257,0,82,0,788,0,387,0,248,16,0,0,5071875,4035,61852,0,Africa
149,Botswana,1214,0,3,0,120,0,1091,1,515,1,87280,37024,2357375,1942,785792,27,Africa
150,Niger,1167,2,69,0,1078,1,20,0,48,3,9052,372,24305520,20827,352254,2685,Africa
151,Togo,1147,17,27,0,843,7,277,2,138,3,53017,6386,8301898,7238,307478,157,Africa
152,Jamaica,1106,24,14,0,761,0,331,2,373,5,46227,15602,2962830,2679,211631,64,North America
153,Aruba,1102,54,4,0,200,7,898,0,10316,37,16261,152222,106824,97,26706,7,North America
154,Andorra,989,0,53,0,863,0,73,1,12797,686,3750,48524,77281,78,1458,21,Europe
155,Vietnam,962,11,24,1,456,9,482,0,10,0,723596,7425,97449376,101299,4060391,135,Asia
156,Chad,956,4,76,0,865,1,15,0,58,5,0,0,16480896,17239,216854,0,Africa
157,Lesotho,903,0,25,0,271,0,607,0,421,12,11097,5175,2144406,2375,85776,193,Africa
158,Sao Tome and Principe,885,0,15,0,818,3,52,0,4029,68,3279,14928,219655,248,14644,67,Africa
159,Réunion,855,39,5,0,657,0,193,4,954,6,35419,39525,896126,1048,179225,25,Africa
160,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
161,Guyana,709,35,23,1,349,39,337,3,901,29,6046,7682,787040,1110,34219,130,South America
162,San Marino,699,0,42,0,657,0,0,0,20595,1237,6068,178786,33940,49,808,6,Europe
163,Channel Islands,607,0,47,0,545,0,15,0,3487,270,52055,299053,174066,287,3704,3,Europe
164,Trinidad and Tobago,552,55,11,1,140,1,401,3,394,8,14094,10067,1400074,2536,127279,99,North America
165,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59933056,117747,2853955,0,Africa
166,Taiwan,484,2,7,0,450,0,27,0,20,0,84446,3545,23822372,49220,3403196,282,Asia
167,Belize,452,64,3,0,35,0,414,3,1134,8,5117,12840,398509,882,132836,78,North America
168,Guadeloupe,446,0,14,0,289,0,143,2,1115,35,22696,56721,400133,897,28581,18,North America
169,Burundi,413,1,1,0,315,0,97,0,35,0,17306,1450,11931934,28891,11931934,689,Africa
170,Comoros,405,2,7,0,379,0,19,0,465,8,0,0,871833,2153,124548,0,Africa
171,Myanmar,375,1,6,0,329,5,40,0,7,0,135402,2486,54456340,145217,9076057,402,Asia
172,Faeroe Islands,372,2,0,0,225,0,147,0,7609,0,71738,1467425,48887,131,0,1,Europe
173,Mauritius,346,0,10,0,334,0,2,0,272,8,205285,161382,1272042,3676,127204,6,Africa
174,Isle of Man,336,0,24,0,312,0,0,0,3949,282,9066,106545,85091,253,3545,9,Europe
175,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32586,375227,1117,23452,31,North America
176,Papua New Guinea,323,52,3,0,110,32,210,0,36,0,13361,1490,8967646,27764,2989215,671,Australia/Oceania
177,Sint Maarten,300,31,17,0,107,5,176,3,6987,396,1672,38941,42937,143,2526,26,North America
178,Turks and Caicos,298,24,2,0,55,1,241,3,7684,52,1840,47445,38782,130,19391,21,North America
179,Mongolia,298,0,0,0,276,4,22,1,91,0,43785,13330,3284788,11023,0,75,Asia
180,Eritrea,285,0,0,0,248,0,37,0,80,0,0,0,3552516,12465,0,0,Africa
181,Cambodia,273,0,0,0,238,9,35,1,16,0,79860,4768,16747699,61347,0,210,Asia
182,Gibraltar,215,6,0,0,190,0,25,0,6382,0,27328,811161,33690,157,0,1,Europe
183,Cayman Islands,203,0,1,0,202,0,0,0,3084,15,32468,493292,65819,324,65819,2,North America
184,French Polynesia,166,0,0,0,64,0,102,1,591,0,6525,23211,281116,1693,0,43,Australia/Oceania
185,Bermuda,162,0,9,0,147,0,6,0,2602,145,32415,520740,62248,384,6916,2,North America
186,Barbados,151,1,7,0,122,1,22,0,525,24,14423,50181,287421,1903,41060,20,North America
187,Monaco,146,0,4,0,114,0,28,4,3717,102,38209,972809,39277,269,9819,1,Europe
188,Brunei,142,0,3,0,138,0,1,0,324,7,46783,106809,438008,3085,146003,9,Asia
189,Bhutan,138,5,0,0,102,0,36,0,179,0,59440,76928,772675,5599,0,13,Asia
190,Seychelles,127,0,0,0,126,0,1,0,1290,0,0,0,98425,775,0,0,Africa
191,Saint Martin,109,0,4,0,49,0,56,1,2813,103,2321,59901,38747,355,9687,17,North America
192,Antigua and Barbuda,93,0,3,0,83,0,7,1,949,31,1780,18157,98032,1054,32677,55,North America
193,Liechtenstein,91,0,1,0,87,0,3,0,2386,26,900,23596,38142,419,38142,42,Europe
194,St. Vincent Grenadines,57,0,0,0,55,0,2,0,514,0,2880,25949,110986,1947,0,39,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6259,650435,14140,0,160,Asia
196,Curaçao,34,1,1,0,31,0,2,0,207,6,1080,6578,164179,4829,164179,152,North America
197,Fiji,28,0,1,0,20,0,7,0,31,1,6693,7459,897272,32045,897272,134,Australia/Oceania
198,Saint Lucia,25,0,0,0,25,0,0,0,136,0,4616,25123,183735,7349,0,40,North America
199,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3207,1321499,52860,0,312,Asia
200,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55529,112590,4691,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11553,40417,285844,12428,0,25,Australia/Oceania
202,Laos,22,0,0,0,19,0,3,0,3,0,34064,4674,7288636,331302,0,214,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72009,4001,0,72,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1312,24640,53247,3132,0,41,North America
205,Greenland,14,0,0,0,14,0,0,0,247,0,6296,110878,56783,4056,0,9,North America
206,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
207,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16150,26254,2020,0,62,North America
208,Falkland Islands,13,0,0,0,13,0,0,0,3723,0,2256,646048,3492,269,0,2,South America
209,St. Barth,13,0,0,0,9,0,4,0,1316,0,1699,171946,9881,760,0,6,North America
210,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
211,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599085,59909,599085,0,Africa
212,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
213,British Virgin Islands,9,0,1,0,7,0,1,0,297,33,1522,50302,30257,3362,30257,20,North America
214,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5790,1448,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44075,15020,5007,0,23,North America
