,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
17,Italy,251237,412,35215,6,202461,213,13561,49,4156,583,7316918,121039,60451116,241,1717,8,Europe
18,Turkey,243180,1183,5873,15,226155,1185,11152,617,2880,70,5387751,63803,84443200,347,14378,16,Asia
19,Germany,219530,1030,9268,3,198900,1000,11362,236,2619,111,8586648,102447,83815640,382,9044,10,Europe
20,France,204172,1397,30354,14,83237,401,90581,391,3127,465,5500000,84239,65290668,320,2151,12,Europe
21,Iraq,156995,3396,5531,67,112102,2312,39362,545,3894,137,1183950,29363,40320856,257,7290,34,Asia
22,Philippines,139305,2754,2311,18,68361,209,68633,389,1269,21,1830234,16677,109746632,788,47489,60,Asia
23,Indonesia,128776,1693,5824,59,83710,1474,39242,0,470,21,1731634,6323,273855744,2127,47022,158,Asia
24,Canada,120421,289,8991,4,106746,391,4684,2289,3187,238,4541747,120214,37780440,314,4202,8,North America
25,Qatar,113646,384,188,0,110324,331,3134,77,40475,67,529289,188506,2807805,25,14935,5,Asia
26,Kazakhstan,100164,722,1269,23,73702,1179,25193,221,5327,67,2183308,116119,18802348,188,14817,9,Asia
27,Egypt,95834,168,5059,24,54888,1109,35887,41,935,49,135000,1316,102548216,1070,20270,760,Africa
28,Ecuador,95563,862,5951,19,78610,2,11002,348,5407,337,268726,15205,17673220,185,2970,66,South America
29,Bolivia,91635,1636,3712,72,30823,1015,57100,71,7838,318,194155,16607,11691069,128,3150,60,South America
30,Israel,86593,1871,622,9,60080,1082,25891,375,9415,68,1970047,214192,9197590,106,14787,5,Asia
31,China,84712,44,4634,0,79284,52,794,44,59,3,90410000,62814,1439323776,16991,310601,16,Asia
32,Sweden,83455,273,5769,0,0,0,0,35,8257,571,863315,85421,10106627,121,1752,12,Europe
33,Ukraine,83115,1158,1951,29,44934,575,36230,132,1902,45,1179434,26988,43701572,526,22400,37,Europe
34,Oman,82050,263,533,12,76720,596,4797,164,16024,104,309212,60386,5120582,62,9607,17,Asia
35,Dominican Republic,81094,595,1346,18,45666,756,34082,293,7467,124,300134,27636,10860430,134,8069,36,North America
36,Panama,76464,1070,1680,16,50665,1155,24119,157,17690,389,255418,59092,4322396,57,2573,17,North America
37,Belgium,74620,468,9879,7,17792,12,46949,73,6435,852,1872714,161503,11595564,155,1174,6,Europe
38,Kuwait,73068,668,486,4,64759,731,7823,110,17081,114,539461,126110,4277694,59,8802,8,Asia
39,Belarus,69005,58,592,3,65219,228,3194,0,7303,63,1377540,145788,9448950,137,15961,7,Europe
40,Romania,63762,1215,2764,35,30585,274,30413,485,3317,144,1404845,73086,19221932,301,6954,14,Europe
41,UAE,62966,262,358,1,56961,195,5647,0,6358,36,5627515,568204,9904037,157,27665,2,Asia
42,Netherlands,59973,779,6159,2,0,0,0,30,3499,359,1195475,69750,17139376,286,2783,14,Europe
43,Guatemala,57966,979,2233,11,46442,853,9291,5,3229,124,185374,10326,17952340,310,8040,97,North America
44,Singapore,55353,61,27,0,50128,519,5198,0,9453,5,1610906,275101,5855685,106,216877,4,Asia
45,Poland,52961,551,1821,12,37150,273,13990,74,1400,48,2257525,59657,37841624,715,20781,17,Europe
46,Portugal,52945,120,1761,2,38760,160,12424,29,5194,173,1753524,172030,10193108,193,5788,6,Europe
47,Japan,48928,938,1052,5,33975,917,13901,171,387,8,1024235,8101,126429536,2584,120180,123,Asia
48,Honduras,47872,418,1506,11,6649,52,39717,45,4825,152,116246,11716,9922288,207,6589,85,North America
49,Nigeria,47290,423,956,6,33609,263,12725,7,229,5,319851,1547,206690304,4371,216203,646,Africa
50,Bahrain,44804,407,165,2,41504,295,3135,38,26237,97,923342,540711,1707644,38,10349,2,Asia
51,Ghana,41404,192,215,0,39055,328,2134,6,1329,7,416988,13389,31144138,752,144856,75,Africa
52,Armenia,40593,160,803,7,33157,541,6633,0,13696,271,177322,59827,2963902,73,3691,17,Asia
53,Kyrgyzstan,40455,278,1478,4,32734,535,6243,24,6189,226,267718,40959,6536245,162,4422,24,Asia
54,Afghanistan,37269,107,1344,16,26415,187,9510,31,955,34,96781,2480,39023856,1047,29036,403,Asia
55,Switzerland,36895,187,1990,3,32400,0,2505,22,4259,230,847325,97821,8661989,235,4353,10,Europe
56,Algeria,36204,492,1322,10,25263,343,9619,57,824,30,0,0,43939076,1214,33237,0,Africa
57,Morocco,35195,1132,533,17,25385,861,9277,31,952,14,1494096,40424,36960528,1050,69344,25,Africa
58,Azerbaijan,33731,84,495,3,30856,214,2380,0,3323,49,796459,78471,10149740,301,20505,13,Asia
59,Uzbekistan,31747,443,204,4,23704,712,7839,387,947,6,1377915,41102,33523982,1056,164333,24,Asia
60,Serbia,28497,235,652,6,18965,0,8880,91,3263,75,762229,87281,8733091,306,13394,11,Europe
61,Moldova,28223,382,857,7,19740,440,7626,362,6998,213,128076,31758,4032830,143,4706,31,Europe
62,Venezuela,27938,1138,238,9,19706,2776,7994,80,983,8,1603217,56399,28426184,1017,119438,18,South America
63,Kenya,27425,497,438,15,13867,372,13120,44,509,8,362501,6725,53900624,1965,123061,149,Africa
64,Ireland,26801,33,1773,1,23364,0,1664,7,5421,359,674695,136465,4944104,184,2789,7,Europe
65,Costa Rica,24508,636,255,11,7971,148,16282,85,4806,50,105915,20770,5099492,208,19998,48,North America
66,Ethiopia,24175,584,440,20,10696,285,13039,190,210,4,520891,4519,115270560,4768,261979,221,Africa
67,Nepal,23948,638,83,4,16664,171,7201,0,820,3,775100,26549,29195088,1219,351748,38,Asia
68,Austria,22245,139,723,0,20123,113,1399,25,2468,80,974508,108129,9012418,405,12465,9,Europe
69,Australia,21713,316,331,18,12387,253,8995,55,850,13,4980172,195043,25533712,1176,77141,5,Australia/Oceania
70,El Salvador,21269,397,570,7,9875,155,10824,539,3277,88,266079,40998,6490049,305,11386,24,North America
71,Czechia,18783,289,391,1,13222,239,5170,17,1754,37,757957,70762,10711344,570,27395,14,Europe
72,Cameroon,18213,171,398,3,15320,0,2495,30,684,15,149000,5598,26617052,1461,66877,179,Africa
73,Ivory Coast,16847,49,105,0,13321,269,3421,0,637,4,110359,4173,26448690,1570,251892,240,Africa
74,Denmark,14959,144,621,1,12988,63,1350,2,2582,107,1780284,307231,5794612,387,9331,3,Europe
75,Palestine,14875,365,104,4,8181,136,6590,0,2909,20,214862,42012,5114289,344,49176,24,Asia
76,Bosnia and Herzegovina,14708,210,447,22,8411,252,5850,0,4486,136,154476,47121,3278317,223,7334,21,Europe
77,S. Korea,14660,34,305,0,13729,71,626,15,286,6,1637844,31943,51274452,3498,168113,31,Asia
78,Bulgaria,13722,210,471,12,8154,174,5097,54,1977,68,313866,45213,6942002,506,14739,22,Europe
79,Madagascar,13317,115,152,1,11276,265,1889,98,480,5,49742,1791,27767416,2085,182680,558,Africa
80,North Macedonia,12083,141,529,1,8248,161,3306,6,5800,254,117475,56387,2083364,172,3938,18,Europe
81,Sudan,12033,77,786,5,6282,16,4965,0,274,18,401,9,43960364,3653,55929,109627,Africa
82,Senegal,11380,68,238,2,7449,59,3693,49,678,14,121982,7265,16791136,1475,70551,138,Africa
83,Norway,9750,66,256,0,8857,0,637,2,1797,47,499866,92121,5426165,557,21196,11,Europe
84,DRC,9499,10,225,1,8375,12,899,0,106,3,0,0,89847024,9459,399320,0,Africa
85,Malaysia,9103,9,125,0,8809,6,169,2,281,4,1063304,32805,32413170,3561,259305,30,Asia
86,French Guiana,8360,36,49,0,7632,83,679,20,27912,164,43127,143991,299512,36,6112,7,South America
87,Zambia,8275,65,241,0,7004,202,1030,0,449,13,94811,5142,18438600,2228,76509,194,Africa
88,Guinea,8018,88,50,0,7020,122,948,24,609,4,14407,1094,13170766,1643,263415,914,Africa
89,Gabon,8006,0,51,0,5823,0,2132,9,3588,23,91767,41125,2231427,279,43753,24,Africa
90,Tajikistan,7871,44,63,1,6653,39,1155,0,823,7,0,0,9560989,1215,151762,0,Asia
91,Haiti,7649,15,183,0,4982,0,2484,0,670,16,18933,1658,11418382,1493,62396,603,North America
92,Finland,7623,22,333,0,6980,0,310,1,1376,60,424000,76510,5541745,727,16642,13,Europe
93,Paraguay,7519,285,86,4,5326,50,2107,33,1053,12,142394,19936,7142527,950,83053,50,South America
94,Luxembourg,7242,26,122,1,6222,52,898,4,11548,195,653707,1042397,627119,87,5140,1,Europe
95,Lebanon,7121,309,87,7,2377,87,4657,35,1044,13,377221,55297,6821721,958,78411,18,Asia
96,Albania,6676,140,205,5,3480,101,2991,20,2320,71,42242,14681,2877419,431,14036,68,Europe
97,Mauritania,6598,43,157,0,5704,134,737,3,1415,34,57604,12354,4662738,707,29699,81,Africa
98,Libya,6302,373,132,7,740,16,5430,0,916,19,65262,9483,6881885,1092,52135,105,Africa
99,Greece,5942,193,214,1,3804,0,1924,26,570,21,668739,64198,10416842,1753,48677,16,Europe
100,Croatia,5740,91,160,2,4962,56,618,5,1399,39,130688,31858,4102164,715,25639,31,Europe
101,Djibouti,5348,1,59,0,5133,13,156,0,5404,60,61199,61841,989622,185,16773,16,Africa
102,Maldives,5223,66,20,1,2849,14,2354,12,9644,37,90704,167473,541605,104,27080,6,Asia
103,Equatorial Guinea,4821,0,83,0,2182,0,2556,0,3425,59,44356,31508,1407761,292,16961,32,Africa
104,Zimbabwe,4818,70,104,0,1524,0,3190,0,324,7,149748,10059,14887351,3090,143148,99,Africa
105,Hungary,4746,15,605,0,3527,2,614,5,491,63,363459,37635,9657384,2035,15963,27,Europe
106,Malawi,4714,40,152,6,2477,47,2085,4,246,8,35337,1842,19182968,4069,126204,543,Africa
107,CAR,4645,4,61,1,1723,2,2861,2,960,13,29817,6162,4839131,1042,79330,162,Africa
108,Hong Kong,4182,33,58,3,3052,136,1072,32,557,8,692430,92274,7504037,1794,129380,11,Asia
109,Nicaragua,4115,213,128,5,2913,0,1074,0,620,19,0,0,6633554,1612,51825,0,North America
110,Montenegro,3748,52,71,3,2558,37,1119,0,5967,113,40408,64336,628076,168,8846,16,Europe
111,Congo,3745,81,60,2,1625,36,2060,0,677,11,0,0,5532739,1477,92212,0,Africa
112,Eswatini,3410,101,63,2,1720,86,1627,10,2936,54,27837,23965,1161545,341,18437,42,Africa
113,Thailand,3351,0,58,0,3163,3,130,1,48,0,749213,10731,69820760,20836,1203806,93,Asia
114,Namibia,3229,128,19,0,715,0,2495,12,1268,7,36287,14252,2546020,788,134001,70,Africa
115,Somalia,3227,0,93,0,1728,0,1406,2,202,6,0,0,15940309,4940,171401,0,Africa
116,Cuba,3093,47,88,0,2472,12,533,6,273,8,305652,26987,11325786,3662,128702,37,North America
117,Mayotte,3091,23,39,0,2835,0,217,1,11301,143,13000,47527,273527,88,7014,21,Africa
118,Cabo Verde,2920,37,33,1,2148,20,739,0,5245,59,61633,110715,556680,191,16869,9,Africa
119,Sri Lanka,2880,9,11,0,2622,29,247,1,134,0,166737,7783,21423832,7439,1947621,128,Asia
120,Slovakia,2615,16,31,0,1874,8,710,4,479,6,280980,51462,5459958,2088,176128,19,Europe
121,Mali,2577,4,125,0,1973,4,479,0,127,6,27710,1364,20312502,7882,162500,733,Africa
122,Suriname,2559,70,39,9,1712,38,808,14,4358,66,4060,6914,587240,229,15057,145,South America
123,Mozambique,2481,70,17,1,910,50,1554,0,79,0,71351,2276,31348372,12635,1844022,439,Africa
124,South Sudan,2472,2,47,0,1175,0,1250,0,221,4,12044,1075,11208723,4534,238483,931,Africa
125,Lithuania,2283,18,81,0,1679,9,523,6,840,30,557657,205209,2717503,1190,33549,5,Europe
126,Slovenia,2272,17,129,1,1960,0,183,2,1093,62,137845,66304,2078972,915,16116,15,Europe
127,Rwanda,2171,19,7,0,1478,86,686,0,167,0,309653,23844,12986826,5982,1855261,42,Africa
128,Estonia,2167,9,63,0,1968,6,136,0,1633,47,128212,96644,1326642,612,21058,10,Europe
129,Guinea-Bissau,2088,36,29,0,1015,71,1044,5,1058,15,1500,760,1973042,945,68036,1315,Africa
130,Benin,2001,65,38,0,1681,81,282,0,165,3,101987,8389,12157199,6076,319926,119,Africa
131,Iceland,1968,6,10,0,1844,6,114,1,5763,29,164928,482949,341502,174,34150,2,Europe
132,Sierra Leone,1932,15,69,0,1478,31,385,0,242,9,0,0,7994833,4138,115867,0,Africa
133,Yemen,1831,0,523,5,915,0,393,0,61,17,120,4,29897690,16329,57166,249147,Asia
134,Tunisia,1738,21,52,1,1272,7,414,9,147,4,106332,8986,11832827,6808,227554,111,Africa
135,Angola,1735,56,80,2,575,6,1080,20,53,2,64747,1964,32973140,19005,412164,509,Africa
136,New Zealand,1570,1,22,0,1526,0,22,0,314,4,498480,99654,5002100,3186,227368,10,Australia/Oceania
137,Uruguay,1385,21,37,0,1157,11,191,5,399,11,135429,38971,3475153,2509,93923,26,South America
138,Gambia,1346,111,32,9,227,6,1087,0,555,13,5484,2262,2423871,1801,75746,442,Africa
139,Syria,1327,72,53,1,385,21,889,0,76,3,0,0,17546590,13223,331068,0,Asia
140,Uganda,1313,16,9,0,1138,1,166,0,29,0,301286,6565,45891648,34952,5099072,152,Africa
141,Latvia,1293,3,32,0,1078,8,183,0,686,17,216530,114956,1883597,1457,58862,9,Europe
142,Jordan,1283,15,11,0,1189,2,83,3,126,1,659012,64515,10214797,7962,928618,16,Asia
143,Cyprus,1277,25,20,1,870,0,387,5,1057,17,239630,198306,1208382,946,60419,5,Asia
144,Georgia,1264,14,17,0,1054,44,193,0,317,4,258525,64822,3988243,3155,234603,15,Asia
145,Liberia,1250,10,81,2,736,11,433,0,247,16,0,0,5070572,4056,62600,0,Africa
146,Burkina Faso,1211,7,54,0,990,6,167,0,58,3,0,0,20964284,17312,388227,0,Africa
147,Niger,1158,0,69,0,1065,3,24,0,48,3,9052,373,24295884,20981,352114,2684,Africa
148,Malta,1141,29,9,0,692,4,440,0,2583,20,145267,328895,441682,387,49076,3,Europe
149,Togo,1070,3,26,1,752,23,292,2,129,3,49390,5951,8299771,7757,319222,168,Africa
150,Botswana,1066,0,2,0,80,0,984,1,452,0,80163,34013,2356855,2211,1178428,29,Africa
151,Jamaica,1031,8,14,0,745,0,272,0,348,5,43778,14776,2962689,2874,211621,68,North America
152,Bahamas,989,44,15,0,116,3,858,1,2512,38,6938,17624,393677,398,26245,57,North America
153,Andorra,963,0,52,0,839,0,72,1,12461,673,3750,48525,77280,80,1486,21,Europe
154,Chad,946,1,76,0,859,16,11,0,57,5,0,0,16475724,17416,216786,0,Africa
155,Sao Tome and Principe,881,3,15,0,804,4,62,0,4012,68,3160,14389,219610,249,14641,69,Africa
156,Vietnam,866,19,16,1,399,0,451,0,9,0,482456,4951,97439816,112517,6089988,202,Asia
157,Lesotho,781,0,24,0,175,0,582,0,364,11,8771,4091,2144221,2745,89343,244,Africa
158,Aruba,717,87,3,0,114,0,600,0,6712,28,14047,131503,106819,149,35606,8,North America
159,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
160,Réunion,702,12,5,0,631,0,66,4,783,6,35419,39528,896056,1276,179211,25,Africa
161,San Marino,699,0,42,0,657,0,0,0,20596,1238,6068,178791,33939,49,808,6,Europe
162,Guyana,602,34,22,0,189,0,391,4,765,28,5366,6818,786998,1307,35773,147,South America
163,Channel Islands,599,0,47,0,545,0,7,0,3442,270,52055,299084,174048,291,3703,3,Europe
164,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59914388,117710,2853066,0,Africa
165,Taiwan,480,0,7,0,443,0,30,0,20,0,83828,3519,23821904,49629,3403129,284,Asia
166,Burundi,408,0,1,0,315,0,92,0,34,0,17306,1451,11928046,29235,11928046,689,Africa
167,Comoros,399,0,7,0,379,10,13,0,458,8,0,0,871630,2185,124519,0,Africa
168,Myanmar,360,0,6,0,313,1,41,0,7,0,127726,2346,54452360,151257,9075393,426,Asia
169,Mauritius,344,0,10,0,334,0,0,0,270,8,205285,161385,1272019,3698,127202,6,Africa
170,Isle of Man,336,0,24,0,312,0,0,0,3949,282,8898,104577,85086,253,3545,10,Europe
171,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32585,375230,1117,23452,31,North America
172,Faeroe Islands,318,12,0,0,225,10,93,0,6505,0,60000,1227370,48885,154,0,1,Europe
173,Guadeloupe,317,0,14,0,186,0,117,2,792,35,20305,50746,400132,1262,28581,20,North America
174,Trinidad and Tobago,300,19,8,0,139,1,153,0,214,6,11387,8133,1400024,4667,175003,123,North America
175,Mongolia,293,0,0,0,263,0,30,1,89,0,40907,12456,3284210,11209,0,80,Asia
176,Eritrea,285,0,0,0,248,3,37,0,80,0,0,0,3551980,12463,0,0,Africa
177,Cambodia,266,15,0,0,220,1,46,1,16,0,73629,4397,16745169,62952,0,227,Asia
178,Turks and Caicos,216,0,2,0,39,0,175,3,5570,52,1470,37910,38776,180,19388,26,North America
179,Papua New Guinea,214,0,3,0,71,18,140,0,24,0,11439,1276,8965791,41896,2988597,784,Australia/Oceania
180,Sint Maarten,205,16,17,0,93,7,95,3,4775,396,1334,31072,42932,209,2525,32,North America
181,Cayman Islands,203,0,1,0,202,0,0,0,3085,15,31881,484440,65810,324,65810,2,North America
182,Gibraltar,202,1,0,0,187,1,15,0,5996,0,25012,742416,33690,167,0,1,Europe
183,Belize,177,23,2,0,32,0,143,2,444,5,4175,10479,398430,2251,199215,95,North America
184,Bermuda,159,1,9,0,144,0,6,0,2554,145,27627,443807,62250,392,6917,2,North America
185,Barbados,143,1,7,0,112,0,24,0,498,24,13313,46319,287417,2010,41060,22,North America
186,Brunei,142,0,3,0,138,0,1,0,324,7,43312,98894,437962,3084,145987,10,Asia
187,Monaco,138,5,4,0,113,0,21,4,3514,102,38209,972883,39274,285,9819,1,Europe
188,Seychelles,127,1,0,0,126,1,1,0,1290,0,0,0,98418,775,0,0,Africa
189,Bhutan,113,3,0,0,97,1,16,0,146,0,56130,72652,772582,6837,0,14,Asia
190,French Polynesia,112,0,0,0,62,0,50,1,398,0,6525,23213,281098,2510,0,43,Australia/Oceania
191,Antigua and Barbuda,92,0,3,0,76,0,13,1,939,31,1500,15303,98023,1065,32674,65,North America
192,Liechtenstein,89,0,1,0,87,2,1,0,2333,26,900,23597,38141,429,38141,42,Europe
193,Saint Martin,84,6,4,1,44,0,36,1,2168,103,1899,49019,38740,461,9685,20,North America
194,St. Vincent Grenadines,57,0,0,0,52,0,5,0,514,0,2529,22787,110982,1947,0,44,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6260,650338,14138,0,160,Asia
196,Curaçao,32,0,1,0,30,0,1,0,195,6,1080,6578,164172,5130,164172,152,North America
197,Fiji,27,0,1,0,18,0,8,0,30,1,6693,7460,897201,33230,897201,134,Australia/Oceania
198,Saint Lucia,25,0,0,0,25,1,0,0,136,0,4274,23263,183726,7349,0,43,North America
199,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3208,1321224,52849,0,312,Asia
200,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55532,112584,4691,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11265,39414,285814,12427,0,25,Australia/Oceania
202,Laos,20,0,0,0,19,0,1,0,3,0,31874,4374,7287482,364374,0,229,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72007,4000,0,72,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1294,24304,53243,3132,0,41,North America
205,Greenland,14,0,0,0,14,0,0,0,247,0,6137,108080,56782,4056,0,9,North America
206,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
207,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16152,26251,2019,0,62,North America
208,Falkland Islands,13,0,0,0,13,0,0,0,3724,0,2256,646233,3491,269,0,2,South America
209,St. Barth,13,0,0,0,6,0,7,0,1316,0,1612,163141,9881,760,0,6,North America
210,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
211,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,598924,59892,598924,0,Africa
212,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
213,British Virgin Islands,9,0,1,0,7,0,1,0,297,33,1522,50307,30254,3362,30254,20,North America
214,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5791,1448,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,537,35757,15018,5006,0,28,North America
