,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
30,Kazakhstan,106584,86,1634,0,100248,206,4702,221,5663,87,2571562,136639,18820140,177,11518,7,Asia
31,Dominican Republic,101716,779,1926,12,75034,729,24756,210,9358,177,408014,37539,10869043,107,5643,27,North America
32,Egypt,100557,154,5590,13,81597,908,13370,41,979,54,135000,1314,102701376,1021,18372,761,Africa
33,Panama,99715,673,2127,11,72203,784,25385,135,23041,491,384525,88850,4327782,43,2035,11,North America
34,Romania,99684,1380,4065,47,41010,8,54609,459,5189,212,2015772,104924,19211818,193,4726,10,Europe
35,Kuwait,92822,740,556,4,83040,818,9226,90,21674,130,663135,154840,4282701,46,7703,6,Asia
36,Belgium,89691,550,9917,5,18635,33,61139,59,7732,855,2466280,212619,11599551,129,1170,5,Europe
37,Oman,88337,398,762,11,83325,210,4250,161,17217,149,309212,60265,5130906,58,6733,17,Asia
38,Sweden,86194,0,5843,4,0,0,0,13,8524,578,1250488,123669,10111607,117,1731,8,Europe
39,China,85153,7,4634,0,80358,11,161,3,59,3,160000000,111163,1439323776,16903,310601,9,Asia
40,Guatemala,80306,684,2918,21,68927,619,8461,5,4467,162,270040,15020,17978636,224,6161,67,North America
41,Morocco,79767,1889,1491,38,61850,2127,16426,251,2156,40,2160798,58408,36995184,464,24812,17,Africa
42,Netherlands,78511,823,6249,3,0,0,0,47,4580,365,1832451,106896,17142372,218,2743,9,Europe
43,UAE,76911,930,398,5,67945,586,8568,0,7758,40,7872311,794100,9913504,129,24908,1,Asia
44,Belarus,73591,189,732,6,72203,204,656,0,7788,77,1618213,171263,9448705,128,12908,6,Europe
45,Japan,73221,495,1406,13,64835,735,6980,198,579,11,1662091,13150,126399000,1726,89900,76,Asia
46,Poland,72453,506,2159,12,58069,934,12225,84,1915,57,2912411,76970,37838352,522,17526,13,Europe
47,Honduras,65597,379,2044,10,15064,791,48489,33,6603,206,155223,15624,9934779,151,4860,64,North America
48,Ethiopia,62578,878,974,8,23640,586,37964,330,542,8,1110495,9615,115496880,1846,118580,104,Africa
49,Portugal,62126,585,1852,3,43441,157,16833,57,6096,182,2186824,214589,10190762,164,5503,5,Europe
50,Bahrain,58207,757,207,4,52284,465,5716,27,33992,121,1207260,705028,1712357,29,8272,1,Asia
51,Venezuela,57823,1072,460,8,46125,807,11238,111,2035,16,1824287,64191,28419828,491,61782,16,South America
52,Singapore,57229,63,27,0,56558,66,644,0,9767,5,2281104,389312,5859326,102,217012,3,Asia
53,Nigeria,55829,197,1075,5,43810,200,10944,7,270,5,433206,2092,207096368,3709,192648,478,Africa
54,Costa Rica,52549,1325,567,24,20322,778,31660,219,10297,111,175050,34302,5103174,97,9000,29,North America
55,Nepal,50465,1246,317,5,35700,1818,14448,0,1726,11,810485,27722,29236664,579,92229,36,Asia
56,Algeria,47488,272,1591,10,33562,183,12335,40,1079,36,0,0,44001900,927,27657,0,Africa
57,Switzerland,45711,405,2020,1,38100,0,5591,24,5274,233,1145949,132220,8666996,190,4291,8,Europe
58,Uzbekistan,45473,543,370,4,42509,297,2594,224,1355,11,1377915,41055,33562432,738,90709,24,Asia
59,Armenia,45326,174,906,1,41233,210,3187,0,15290,306,227809,76850,2964339,65,3272,13,Asia
60,Ghana,45313,0,283,0,44188,0,842,5,1453,9,450872,14453,31195634,688,110232,69,Africa
61,Kyrgyzstan,44684,71,1061,0,40487,151,3136,24,6827,162,267718,40906,6544781,146,6169,24,Asia
62,Moldova,41704,560,1106,10,28962,0,11636,549,10343,274,210553,52219,4032090,97,3646,19,Europe
63,Afghanistan,38572,28,1420,0,31129,81,6023,93,987,36,105765,2705,39093488,1014,27531,370,Asia
64,Azerbaijan,37874,142,556,1,35269,150,2049,0,3729,55,988268,97299,10156974,268,18268,10,Asia
65,Kenya,35603,143,612,5,22047,490,12944,44,659,11,481982,8926,53994688,1517,88227,112,Africa
66,Czechia,32413,1377,448,4,20787,413,11178,64,3026,42,1014369,94687,10712914,331,23913,11,Europe
67,Serbia,32136,58,729,1,30943,163,464,35,3681,84,1009401,115620,8730315,272,11976,9,Europe
68,Austria,31247,664,748,1,26043,279,4456,39,3466,83,1303030,144516,9016482,289,12054,7,Europe
69,Ireland,30360,196,1781,0,23364,0,5215,7,6135,360,936280,189206,4948472,163,2778,5,Europe
70,Palestine,28664,745,198,6,18821,355,9645,0,5594,39,319535,62364,5123711,179,25877,16,Asia
71,El Salvador,26688,86,774,4,17106,320,8808,232,4111,119,339996,52366,6492637,243,8388,19,North America
72,Australia,26513,48,788,7,23036,173,2689,23,1037,31,6849431,268005,25557148,964,32433,4,Australia/Oceania
73,Paraguay,25631,605,485,11,12729,420,12417,129,3585,68,220293,30813,7149468,279,14741,32,South America
74,Bosnia and Herzegovina,22544,286,680,5,15273,65,6591,0,6880,208,201661,61544,3276709,145,4819,16,Europe
75,Lebanon,22437,560,219,7,7312,288,14906,118,3290,32,619265,90810,6819311,304,31138,11,Asia
76,S. Korea,21743,155,346,2,17360,337,4037,169,424,7,2099591,40945,51277936,2358,148202,24,Asia
77,Libya,20939,477,339,15,2420,91,18180,0,3039,49,133989,19449,6889290,329,20322,51,Africa
78,Cameroon,20009,161,415,0,18837,389,757,30,750,16,149000,5587,26669572,1333,64264,179,Africa
79,Denmark,18924,317,629,1,16069,79,2226,5,3265,109,2836752,489414,5796224,306,9215,2,Europe
80,Ivory Coast,18869,54,119,0,17884,114,866,0,712,4,137921,5204,26500604,1404,222694,192,Africa
81,Bulgaria,17598,163,706,4,12619,145,4273,55,2537,102,456538,65804,6937881,394,9827,15,Europe
82,Madagascar,15624,104,208,2,14295,52,1121,48,562,7,62826,2258,27824006,1781,133769,443,Africa
83,North Macedonia,15414,121,637,3,12896,142,1881,4,7399,306,161590,77562,2083357,135,3271,13,Europe
84,Senegal,14150,48,293,0,10207,31,3650,34,841,17,155191,9223,16826216,1189,57427,108,Africa
85,Sudan,13437,0,833,0,6730,0,5874,0,305,19,0,0,44041700,3278,52871,0,Africa
86,Zambia,13214,102,300,0,11899,60,1015,0,715,16,127529,6901,18479554,1398,61599,145,Africa
87,Croatia,12917,291,208,2,10142,309,2567,24,3150,51,201138,49056,4100168,317,19712,20,Europe
88,Greece,12452,372,297,4,3804,0,8351,49,1196,29,1082401,103949,10412828,836,35060,10,Europe
89,Norway,11867,121,265,1,9348,0,2254,1,2186,49,845522,155727,5429519,458,20489,6,Europe
90,Albania,10860,156,324,2,6346,62,4190,20,3775,113,66881,23245,2877171,265,8880,43,Europe
91,DRC,10343,19,262,2,9533,10,548,0,115,3,0,0,90063736,8708,343755,0,Africa
92,Hungary,10191,476,630,2,3990,6,5571,11,1055,65,505585,52363,9655449,947,15326,19,Europe
93,Guinea,9946,61,63,0,9100,32,783,24,754,5,26775,2029,13199093,1327,209509,493,Africa
94,Malaysia,9628,45,128,0,9167,24,333,9,297,4,1332917,41081,32446028,3370,253485,24,Asia
95,French Guiana,9462,44,63,1,9040,54,359,7,31527,210,58394,194564,300127,32,4764,5,South America
96,Namibia,9256,148,96,3,4767,127,4393,20,3630,38,75511,29616,2549670,275,26559,34,Africa
97,Tajikistan,8939,40,72,1,7714,31,1153,0,933,8,0,0,9578004,1071,133028,0,Asia
98,Maldives,8900,66,31,0,6559,271,2310,12,16410,57,126675,233563,542360,61,17495,4,Asia
99,Gabon,8621,0,53,0,7618,0,950,2,3856,24,131610,58870,2235599,259,42181,17,Africa
100,Finland,8469,39,337,0,7500,0,632,1,1528,61,778851,140525,5542425,654,16446,7,Europe
101,Haiti,8429,45,215,1,5991,0,2223,0,737,19,24862,2175,11429394,1356,53160,460,North America
102,Zimbabwe,7453,24,222,0,5635,93,1596,0,500,15,153315,10286,14904502,2000,67137,97,Africa
103,Mauritania,7222,31,161,0,6758,57,303,3,1546,34,70257,15036,4672455,647,29021,67,Africa
104,Luxembourg,7088,65,124,0,6397,105,567,0,11288,197,712262,1134307,627927,89,5064,1,Europe
105,Montenegro,6222,128,114,0,4393,43,1715,0,9906,182,55041,87633,628082,101,5509,11,Europe
106,Tunisia,5882,465,99,3,1862,0,3921,26,497,8,165423,13968,11842619,2013,119622,72,Africa
107,Malawi,5655,2,176,0,3683,53,1796,4,294,9,47351,2463,19222266,3399,109217,406,Africa
108,Djibouti,5394,3,61,0,5327,0,6,0,5444,62,70635,71294,990761,184,16242,14,Africa
109,Slovakia,5066,178,37,0,3001,54,2028,24,928,7,370966,67940,5460167,1078,147572,15,Europe
110,Eswatini,4994,58,98,1,4103,26,793,11,4296,84,30843,26532,1162496,233,11862,38,Africa
111,Equatorial Guinea,4990,0,83,0,4479,0,428,0,3535,59,55133,39062,1411432,283,17005,26,Africa
112,Hong Kong,4914,12,99,0,4582,25,233,21,654,13,780415,103933,7508850,1528,75847,10,Asia
113,Congo,4891,0,83,0,3887,0,921,0,882,15,0,0,5543533,1133,66790,0,Africa
114,Mozambique,4832,68,31,3,2857,94,1944,0,154,1,108745,3461,31418024,6502,1013485,289,Africa
115,Nicaragua,4818,0,144,0,2913,0,1761,0,726,22,0,0,6639798,1378,46110,0,North America
116,CAR,4747,11,62,0,1825,0,2860,2,980,13,31345,6468,4845792,1021,78158,155,Africa
117,Cabo Verde,4557,84,43,0,3993,78,521,0,8179,77,76576,137440,557158,122,12957,7,Africa
118,Cuba,4551,92,106,2,3779,52,666,12,402,9,454724,40151,11325240,2489,106842,25,North America
119,Rwanda,4479,19,22,1,2352,27,2105,0,344,2,454246,34909,13012342,2905,591470,29,Africa
120,Suriname,4477,30,93,1,3706,84,678,9,7618,158,11137,18952,587656,131,6319,53,South America
121,Uganda,4291,190,48,2,1998,122,2245,0,93,1,420198,9133,46006656,10722,958472,109,Africa
122,Thailand,3454,7,58,0,3310,24,86,1,49,0,749213,10728,69834592,20218,1204045,93,Asia
123,Jamaica,3437,114,38,2,1019,27,2380,8,1160,13,65623,22142,2963711,862,77992,45,North America
124,Syria,3416,65,147,4,797,17,2472,0,194,8,0,0,17580372,5146,119594,0,Asia
125,Slovenia,3389,77,135,0,2620,33,634,5,1630,65,175489,84410,2078995,613,15400,12,Europe
126,Mayotte,3374,0,40,0,2964,0,370,2,12312,146,13000,47437,274050,81,6851,21,Africa
127,Somalia,3371,0,97,0,2738,0,536,0,211,6,0,0,15975577,4739,164697,0,Africa
128,Gambia,3330,37,100,1,1460,0,1770,0,1371,41,13947,5741,2429272,730,24293,174,Africa
129,Angola,3217,125,130,4,1277,32,1810,24,97,4,64747,1959,33054528,10275,254266,511,Africa
130,Lithuania,3199,36,86,0,2030,22,1083,0,1178,32,682097,251278,2714516,849,31564,4,Europe
131,Sri Lanka,3155,8,12,0,2955,9,188,0,147,0,235221,10976,21430928,6793,1785911,91,Asia
132,Mali,2909,11,128,0,2269,2,512,0,143,6,41204,2024,20358908,6999,159054,494,Africa
133,Aruba,2819,89,16,1,1407,56,1396,11,26382,150,24442,228740,106855,38,6678,4,North America
134,Jordan,2739,80,20,1,1981,62,738,3,268,2,941018,92051,10222817,3732,511141,11,Asia
135,Bahamas,2721,64,63,0,1183,95,1475,75,6907,160,13971,35462,393975,145,6254,28,North America
136,Trinidad and Tobago,2698,110,43,4,755,6,1900,14,1927,31,26176,18692,1400382,519,32567,53,North America
137,Estonia,2600,15,64,0,2223,10,313,1,1960,48,165883,125033,1326712,510,20730,8,Europe
138,South Sudan,2555,0,49,0,1290,0,1216,0,228,4,12044,1074,11219118,4391,228962,932,Africa
139,Réunion,2510,94,13,0,1313,0,1184,0,2800,14,35419,39505,896562,357,68966,25,Africa
140,Guadeloupe,2287,0,23,0,336,0,1928,7,5716,57,33042,82577,400138,175,17397,12,North America
141,Guinea-Bissau,2275,30,39,1,1127,0,1109,5,1151,20,0,0,1976737,869,50686,0,Africa
142,Botswana,2252,126,10,1,546,53,1696,1,954,4,138290,58582,2360624,1048,236062,17,Africa
143,Benin,2242,0,40,0,1793,0,409,0,184,3,131073,10759,12182445,5434,304561,93,Africa
144,Malta,2204,42,14,0,1803,43,387,2,4989,32,209142,473413,441775,200,31555,2,Europe
145,Iceland,2157,4,10,0,2072,5,75,0,6313,29,229999,673147,341677,158,34168,1,Europe
146,Myanmar,2150,261,14,2,625,72,1511,0,39,0,185474,3404,54481212,25340,3891515,294,Asia
147,Sierra Leone,2069,2,72,0,1622,0,375,0,258,9,0,0,8007711,3870,111218,0,Africa
148,Yemen,2003,4,580,4,1211,2,212,0,67,19,0,0,29949860,14953,51638,0,Asia
149,Georgia,1830,57,19,0,1334,9,477,0,459,5,439848,110303,3987639,2179,209876,9,Asia
150,New Zealand,1792,4,24,0,1648,9,120,3,358,5,839467,167823,5002100,2791,208421,6,Australia/Oceania
151,Uruguay,1759,18,45,0,1484,6,230,1,506,13,192578,55401,3476104,1976,77247,18,South America
152,Guyana,1750,47,49,1,1088,43,613,14,2223,62,10459,13285,787298,450,16067,75,South America
153,Togo,1537,9,37,1,1145,1,355,0,185,4,74495,8959,8315187,5410,224735,112,Africa
154,Cyprus,1517,3,22,0,1237,0,258,5,1255,18,312813,258720,1209077,797,54958,4,Asia
155,Burkina Faso,1486,10,56,0,1123,5,307,0,71,3,0,0,21009868,14139,375176,0,Africa
156,Latvia,1448,5,35,0,1248,14,165,0,769,19,272381,144733,1881956,1300,53770,7,Europe
157,Belize,1365,4,18,2,326,5,1021,3,3421,45,10193,25546,399003,292,22167,39,North America
158,Liberia,1315,2,82,0,1194,0,39,0,259,16,0,0,5080016,3863,61951,0,Africa
159,Andorra,1301,0,53,0,938,0,310,3,16833,686,137457,1778481,77289,59,1458,1,Europe
160,Niger,1178,0,69,0,1099,0,10,0,48,3,9052,372,24365738,20684,353127,2692,Africa
161,Lesotho,1164,0,31,0,528,0,605,0,543,14,15632,7286,2145564,1843,69212,137,Africa
162,Vietnam,1059,0,35,0,893,3,131,0,11,0,1009145,10349,97509136,92077,2785975,97,Asia
163,Chad,1051,3,79,0,932,1,40,0,64,5,0,0,16513221,15712,209028,0,Africa
164,Martinique,939,0,18,0,98,0,823,5,2503,48,16244,43293,375207,400,20845,23,North America
165,Sao Tome and Principe,901,3,15,0,866,4,20,0,4097,68,4180,19006,219933,244,14662,53,Africa
166,French Polynesia,857,0,0,0,576,0,281,4,3047,0,17171,61057,281227,328,0,16,Australia/Oceania
167,San Marino,722,0,42,0,662,0,18,1,21270,1237,7176,211401,33945,47,808,5,Europe
168,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
169,Channel Islands,631,0,48,0,575,0,8,1,3623,276,91292,524140,174175,276,3629,2,Europe
170,Turks and Caicos,628,14,5,0,266,2,357,4,16178,129,2803,72209,38818,62,7764,14,North America
171,Sint Maarten,530,3,19,0,333,12,178,6,12334,442,2450,57017,42970,81,2262,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60049736,117976,2859511,0,Africa
173,Papua New Guinea,507,4,5,0,232,0,270,0,56,0,15592,1736,8979241,17711,1795848,576,Australia/Oceania
174,Taiwan,496,1,7,0,475,0,14,0,21,0,89085,3739,23825308,48035,3403616,267,Asia
175,Burundi,469,3,1,0,374,0,94,0,39,0,27836,2328,11956229,25493,11956229,430,Africa
176,Comoros,456,0,7,0,415,0,34,0,522,8,0,0,873101,1915,124729,0,Africa
177,Faeroe Islands,415,0,0,0,410,0,5,1,8487,0,106397,2175808,48900,118,0,0,Europe
178,Mauritius,361,0,10,0,335,0,16,0,284,8,227409,178755,1272186,3524,127219,6,Africa
179,Eritrea,361,20,0,0,304,9,57,0,102,0,0,0,3555870,9850,0,0,Africa
180,Isle of Man,337,0,24,0,312,0,1,0,3959,282,10732,126079,85121,253,3547,8,Europe
181,Gibraltar,323,1,0,0,287,10,36,1,9588,0,38708,1148980,33689,104,0,1,Europe
182,Mongolia,310,0,0,0,298,2,12,1,94,0,58747,17865,3288397,10608,0,56,Asia
183,Cambodia,274,0,0,0,273,0,1,1,16,0,110438,6588,16763507,61181,0,152,Asia
184,Saint Martin,256,0,6,0,107,0,143,11,6599,155,2968,76511,38792,152,6465,13,North America
185,Bhutan,234,0,0,0,155,2,79,0,303,0,111051,143615,773255,3305,0,7,Asia
186,Cayman Islands,208,1,1,0,204,0,3,0,3158,15,36483,553855,65871,317,65871,2,North America
187,Barbados,180,0,7,0,157,1,16,0,626,24,19140,66587,287445,1597,41064,15,North America
188,Bermuda,177,0,9,0,160,1,8,0,2844,145,53057,852568,62232,352,6915,1,North America
189,Monaco,165,4,1,0,107,0,57,1,4199,25,51953,1322094,39296,238,39296,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53528,122128,438294,3023,146098,8,Asia
191,Seychelles,137,0,0,0,127,0,10,0,1391,0,5200,52810,98466,719,0,19,Africa
192,Curaçao,131,15,1,0,55,4,75,1,798,6,1080,6576,164225,1254,164225,152,North America
193,Liechtenstein,109,1,1,0,105,0,3,0,2857,26,900,23591,38150,350,38150,42,Europe
194,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2122,21634,98087,1032,32696,46,North America
195,British Virgin Islands,63,0,1,0,10,0,52,2,2081,33,3824,126330,30270,480,30270,8,North America
196,St. Vincent Grenadines,62,0,0,0,58,0,4,0,559,0,4171,37573,111010,1790,0,27,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6510,651040,14153,0,154,Asia
198,Fiji,32,0,2,0,24,0,6,1,36,2,9076,10110,897715,28054,448858,99,Australia/Oceania
199,Saint Lucia,27,0,0,0,26,0,1,0,147,0,7107,38669,183792,6807,0,26,North America
200,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3889,1323217,49008,0,257,Asia
201,New Caledonia,26,0,0,0,25,0,1,0,91,0,13262,46365,286032,11001,0,22,Australia/Oceania
202,Caribbean Netherlands,25,4,0,0,7,0,18,0,952,0,900,34260,26270,1051,0,29,North America
203,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55511,112626,4693,0,18,North America
204,Dominica,24,2,0,0,18,0,6,0,333,0,2077,28839,72021,3001,0,35,North America
205,Laos,22,0,0,0,21,0,1,0,3,0,43179,5918,7295851,331630,0,169,Asia
206,St. Barth,21,0,0,0,13,0,8,0,2125,0,2075,209956,9883,471,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1897,35609,53273,3134,0,28,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,7223,127190,56789,4056,0,8,North America
209,Montserrat,13,0,1,0,11,0,1,0,2604,200,373,74705,4993,384,4993,13,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3715,0,2261,646185,3499,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,600091,60009,600091,0,Africa
213,Saint Pierre Miquelon,10,1,0,0,5,0,5,0,1728,0,1051,181583,5788,579,0,6,North America
214,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
215,Anguilla,3,0,0,0,3,0,0,0,200,0,928,61747,15029,5010,0,16,North America
