,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
43,UAE,72154,614,387,0,62668,639,9099,0,7280,39,7324874,739049,9911219,137,25610,1,Asia
44,Japan,69599,598,1319,12,59524,1096,8756,218,551,10,1536221,12153,126406368,1816,95835,82,Asia
45,Poland,69129,612,2092,14,48593,728,18444,81,1827,55,2777601,73405,37839144,547,18088,14,Europe
46,Morocco,66855,1402,1253,37,51223,866,14379,193,1808,34,2001124,54104,36986820,553,29519,18,Africa
47,Honduras,62526,757,1924,36,11147,717,49455,39,6296,194,148824,14985,9931764,159,5162,67,North America
48,Portugal,59051,418,1829,2,42427,194,14795,44,5794,179,2058544,201990,10191329,173,5572,5,Europe
49,Singapore,56908,48,27,0,56028,137,853,0,9714,5,2068284,353043,5858447,103,216980,3,Asia
50,Ethiopia,55213,804,856,10,20283,380,34074,344,478,7,970591,8408,115442248,2091,134862,119,Africa
51,Nigeria,54588,125,1048,21,42627,188,10913,7,264,5,413265,1996,206998352,3792,197518,501,Africa
52,Bahrain,53433,626,190,0,50013,368,3230,39,31225,111,1140563,666521,1711219,32,9006,2,Asia
53,Venezuela,49877,994,402,4,40574,662,8901,101,1755,14,1789371,62959,28421362,570,70700,16,South America
54,Algeria,45469,311,1529,6,32006,260,11934,44,1034,35,0,0,43986736,967,28768,0,Africa
55,Ghana,44713,55,280,4,43577,99,856,6,1434,9,445653,14291,31183204,697,111369,70,Africa
56,Costa Rica,44458,1153,460,7,17855,1343,26143,161,8713,90,156466,30666,5102285,115,11092,33,North America
57,Armenia,44271,196,887,3,38855,224,4529,0,14935,299,211281,71277,2964234,67,3342,14,Asia
58,Kyrgyzstan,44135,99,1059,0,39174,279,3902,24,6746,162,267718,40918,6542721,148,6178,24,Asia
59,Switzerland,43127,364,2013,2,36500,0,4614,12,4977,232,1054652,121703,8665787,201,4305,8,Europe
60,Nepal,42877,1228,257,6,24207,917,18413,0,1467,9,731852,25041,29226630,682,113722,40,Asia
61,Uzbekistan,42688,251,331,4,40081,417,2276,147,1272,10,1377915,41067,33553150,786,101369,24,Asia
62,Moldova,38372,632,1036,12,27017,828,10319,575,9516,257,207925,51565,4032269,105,3892,19,Europe
63,Afghanistan,38288,45,1409,0,29390,75,7489,52,980,36,103674,2653,39076680,1021,27734,377,Asia
64,Azerbaijan,36899,167,541,3,34264,148,2094,0,3633,53,942265,92786,10155228,275,18771,11,Asia
65,Kenya,34705,212,585,4,20644,433,13476,44,643,11,456088,8450,53971984,1555,92260,118,Africa
66,Serbia,31676,95,718,2,30294,106,664,41,3628,82,955730,109464,8730985,276,12160,9,Europe
67,Ireland,29206,92,1777,0,23364,0,4065,7,5903,359,864508,174739,4947418,169,2784,6,Europe
68,Austria,28372,403,735,1,24171,351,3466,29,3147,82,1222257,135573,9015501,318,12266,7,Europe
69,Czechia,26452,679,426,1,18663,337,7363,40,2469,40,934453,87230,10712535,405,25147,11,Europe
70,Australia,26049,126,678,15,21912,222,3459,26,1019,27,6445984,252274,25551492,981,37687,4,Australia/Oceania
71,El Salvador,26000,96,739,8,15119,240,10142,251,4005,114,322766,49717,6492012,250,8785,20,North America
72,Palestine,24471,596,167,5,16095,612,8209,0,4778,33,263288,51409,5121436,209,30667,19,Asia
73,Bosnia and Herzegovina,20804,287,636,9,14120,494,6048,0,6348,194,192556,58758,3277097,158,5153,17,Europe
74,S. Korea,20644,195,329,3,15529,173,4786,154,403,6,2000552,39015,51277096,2484,155857,26,Asia
75,Paraguay,19959,821,373,15,10251,270,9335,85,2792,52,201750,28225,7147792,358,19163,35,South America
76,Cameroon,19604,144,415,0,18448,797,741,30,735,16,149000,5590,26656894,1360,64233,179,Africa
77,Lebanon,18963,588,179,2,5338,143,13446,99,2781,26,553931,81223,6819893,360,38100,12,Asia
78,Ivory Coast,18208,47,119,2,17045,112,1044,0,687,4,130046,4910,26488072,1455,222589,204,Africa
79,Denmark,17374,179,626,0,15499,86,1249,3,2998,108,2566628,442840,5795835,334,9259,2,Europe
80,Bulgaria,16775,158,658,10,11935,175,4182,61,2418,95,428266,61720,6938876,414,10545,16,Europe
81,Libya,15773,617,254,4,1856,110,13663,0,2290,37,114145,16573,6887502,437,27116,60,Africa
82,Madagascar,15106,83,197,1,14031,66,878,40,543,7,59438,2137,27810346,1841,141169,468,Africa
83,North Macedonia,14762,162,606,0,11965,224,2191,2,7086,291,153462,73661,2083359,141,3438,14,Europe
84,Senegal,13826,83,287,0,9553,47,3986,33,822,17,149381,8882,16817748,1216,58598,113,Africa
85,Sudan,13189,0,823,0,6612,0,5754,0,300,19,401,9,44022068,3338,53490,109781,Africa
86,Zambia,12523,108,292,0,11562,68,669,0,678,16,119567,6474,18469668,1475,63252,154,Africa
87,Norway,11120,86,264,0,9348,0,1508,1,2048,49,747479,137690,5428709,488,20563,7,Europe
88,Croatia,11094,369,194,3,8266,298,2634,15,2705,47,179838,43856,4100650,370,21137,23,Europe
89,Greece,10998,241,278,5,3804,0,6916,39,1056,27,992566,95313,10413797,947,37460,10,Europe
90,DRC,10125,11,259,0,9367,20,499,0,112,3,0,0,90011424,8890,347534,0,Africa
91,Albania,9844,116,301,5,5732,150,3811,22,3421,105,60941,21180,2877231,292,9559,47,Europe
92,Guinea,9579,53,61,1,8726,152,792,24,726,5,24530,1859,13192256,1377,216266,538,Africa
93,Malaysia,9374,14,128,0,9083,4,163,4,289,4,1280878,39487,32438096,3460,253423,25,Asia
94,French Guiana,9251,42,61,0,8772,33,418,8,30839,203,55009,183376,299979,32,4918,5,South America
95,Tajikistan,8690,36,69,0,7482,35,1139,0,908,7,0,0,9573897,1102,138752,0,Asia
96,Gabon,8538,0,53,0,7335,0,1150,2,3821,24,122308,54734,2234592,262,42162,18,Africa
97,Haiti,8301,43,210,4,5870,0,2221,0,726,18,24035,2103,11426736,1377,54413,475,North America
98,Maldives,8281,141,29,0,5483,145,2769,12,15274,53,115727,213449,542177,65,18696,5,Asia
99,Finland,8200,39,336,0,7350,0,514,1,1480,61,702191,126698,5542261,676,16495,8,Europe
100,Namibia,8082,238,86,4,3483,29,4513,21,3171,34,65899,25855,2548789,315,29637,39,Africa
101,Mauritania,7106,17,160,0,6588,40,358,3,1522,34,69937,14975,4670110,657,29188,67,Africa
102,Hungary,6923,301,620,1,3930,27,2373,7,717,64,445047,46091,9655916,1395,15574,22,Europe
103,Luxembourg,6811,66,124,0,0,0,0,2,10850,198,664199,1058093,627732,92,5062,1,Europe
104,Zimbabwe,6678,40,206,0,5263,13,1209,0,448,14,151597,10174,14900362,2231,72332,98,Africa
105,Malawi,5593,14,175,0,3516,16,1902,4,291,9,46036,2396,19212780,3435,109787,417,Africa
106,Djibouti,5387,0,60,0,5327,0,0,0,5439,61,68142,68797,990486,184,16508,15,Africa
107,Montenegro,5165,146,104,0,4164,60,897,0,8223,166,50773,80838,628080,122,6039,12,Europe
108,Equatorial Guinea,4965,0,83,0,4390,0,492,1,3520,59,53443,37888,1410546,284,16995,26,Africa
109,Hong Kong,4839,8,94,2,4431,30,314,25,645,13,780415,103949,7507688,1551,79869,10,Asia
110,CAR,4729,17,62,0,1807,4,2860,2,976,13,31216,6444,4844184,1024,78132,155,Africa
111,Eswatini,4720,52,94,0,3789,204,837,11,4061,81,30327,26093,1162266,246,12365,38,Africa
112,Nicaragua,4668,0,141,0,2913,0,1614,0,703,21,0,0,6638291,1422,47080,0,North America
113,Congo,4628,0,102,0,1742,0,2784,0,835,18,0,0,5540928,1197,54323,0,Africa
114,Tunisia,4394,198,84,3,1681,53,2629,15,371,7,150795,12736,11840255,2695,140955,79,Africa
115,Rwanda,4255,37,18,1,2163,92,2074,0,327,1,426200,32769,13006183,3057,722566,31,Africa
116,Suriname,4215,66,73,1,3318,46,824,17,7174,124,9580,16305,587555,139,8049,61,South America
117,Cuba,4214,88,100,2,3474,16,640,4,372,9,414418,36592,11325372,2688,113254,27,North America
118,Mozambique,4207,90,26,1,2370,200,1811,0,134,0,100873,3212,31401212,7464,1207739,311,Africa
119,Slovakia,4163,121,37,4,2617,94,1509,16,762,7,343642,62937,5460117,1312,147571,16,Europe
120,Cabo Verde,4125,77,41,0,3502,42,582,0,7405,74,76576,137469,557042,135,13586,7,Africa
121,Thailand,3427,2,58,0,3277,3,92,1,49,0,749213,10729,69831256,20377,1203987,93,Asia
122,Mayotte,3374,73,40,0,2964,0,370,2,12317,146,13000,47458,273924,81,6848,21,Africa
123,Somalia,3310,0,97,0,2481,0,732,0,207,6,0,0,15967064,4824,164609,0,Africa
124,Uganda,3288,176,33,1,1532,4,1723,0,72,0,391335,8511,45978896,13984,1393300,117,Africa
125,Sri Lanka,3111,10,12,0,2883,0,216,0,145,0,230547,10759,21429216,6888,1785768,93,Asia
126,Gambia,3101,34,99,2,1075,43,1927,0,1277,41,13354,5500,2427968,783,24525,182,Africa
127,Slovenia,3032,53,134,0,2402,43,496,4,1458,64,163500,78644,2078989,686,15515,13,Europe
128,Lithuania,2978,20,86,0,1901,27,991,0,1097,32,653744,240769,2715237,912,31573,4,Europe
129,Syria,2973,75,124,4,681,20,2168,0,169,7,0,0,17572218,5911,141711,0,Asia
130,Jamaica,2822,139,27,3,900,2,1895,7,952,9,61229,20661,2963464,1050,109758,48,North America
131,Mali,2807,5,126,0,2203,18,478,0,138,6,40053,1968,20347706,7249,161490,508,Africa
132,Angola,2805,28,113,1,1144,29,1548,24,85,3,64747,1960,33034882,11777,292344,510,Africa
133,South Sudan,2533,1,47,0,1290,0,1196,0,226,4,12044,1074,11216609,4428,238651,931,Africa
134,Estonia,2441,26,64,0,2150,20,227,0,1840,48,154212,116238,1326695,544,20730,9,Europe
135,Bahamas,2386,49,50,0,893,44,1443,83,6057,127,12117,30761,393903,165,7878,33,North America
136,Aruba,2292,81,13,1,1031,97,1248,7,21451,122,22271,208438,106847,47,8219,5,North America
137,Jordan,2233,72,15,0,1648,38,570,3,218,1,861330,84272,10220881,4577,681392,12,Asia
138,Guinea-Bissau,2205,0,34,0,1127,0,1044,5,1116,17,1500,759,1975845,896,58113,1317,Africa
139,Benin,2194,0,40,0,1738,0,416,0,180,3,118206,9708,12176351,5550,304409,103,Africa
140,Iceland,2128,7,10,0,2023,7,95,0,6229,29,220898,646591,341635,161,34164,2,Europe
141,Sierra Leone,2035,6,71,0,1600,0,364,0,254,9,0,0,8004602,3933,112741,0,Africa
142,Trinidad and Tobago,1984,64,29,1,700,9,1255,6,1417,21,24449,17460,1400296,706,48286,57,North America
143,Yemen,1979,3,571,0,1180,5,228,0,66,19,120,4,29937268,15127,52430,249477,Asia
144,Malta,1965,34,13,0,1528,38,424,0,4448,29,197014,445982,441753,225,33981,2,Europe
145,Réunion,1912,116,10,0,880,0,1022,2,2133,11,35419,39511,896440,469,89644,25,Africa
146,New Zealand,1759,2,22,0,1622,16,115,7,352,4,788081,157550,5002100,2844,227368,6,Australia/Oceania
147,Botswana,1724,0,6,0,493,0,1225,1,731,3,116728,49467,2359715,1369,393286,20,Africa
148,Uruguay,1636,10,44,0,1437,4,155,3,471,13,178629,51391,3475875,2125,78997,19,South America
149,Georgia,1568,20,19,0,1279,9,270,0,393,5,388485,97419,3987785,2543,209883,10,Asia
150,Cyprus,1498,3,21,0,1139,0,338,5,1239,17,286736,237186,1208910,807,57567,4,Asia
151,Togo,1443,9,31,1,1071,16,341,0,174,4,67784,8155,8311466,5760,268112,123,Africa
152,Latvia,1410,4,34,0,1187,14,189,1,749,18,258795,137485,1882352,1335,55363,7,Europe
153,Guyana,1401,19,44,3,805,26,552,14,1780,56,9040,11483,787226,562,17892,87,South America
154,Burkina Faso,1375,5,55,0,1075,0,245,0,65,3,0,0,20998864,15272,381798,0,Africa
155,Guadeloupe,1363,0,18,0,336,0,1009,7,3406,45,31762,79378,400136,294,22230,13,North America
156,Liberia,1306,1,82,0,1163,1,61,0,257,16,0,0,5077737,3888,61924,0,Africa
157,Andorra,1199,0,53,0,909,0,237,3,15514,686,137457,1778527,77287,64,1458,1,Europe
158,Niger,1177,1,69,0,1091,3,17,0,48,3,9052,372,24348876,20687,352882,2690,Africa
159,Belize,1118,17,13,0,255,15,850,3,2803,33,8812,22093,398865,357,30682,45,North America
160,Myanmar,1111,116,6,0,359,1,746,0,20,0,164266,3015,54474248,49032,9079041,332,Asia
161,Lesotho,1085,0,31,0,528,0,526,0,506,14,15632,7287,2145240,1977,69201,137,Africa
162,Vietnam,1046,0,35,1,755,9,256,0,11,0,1009145,10351,97492400,93205,2785497,97,Asia
163,Chad,1018,1,77,0,908,4,33,0,62,5,0,0,16504170,16212,214340,0,Africa
164,Sao Tome and Principe,897,1,15,0,857,2,25,0,4080,68,3929,17871,219855,245,14657,56,Africa
165,Martinique,754,0,18,0,98,0,638,3,2010,48,13253,35321,375213,498,20845,28,North America
166,San Marino,735,0,42,0,660,0,33,0,21653,1237,6865,202245,33944,46,808,5,Europe
167,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
168,Channel Islands,631,0,48,0,575,0,8,1,3623,276,83755,480953,174144,276,3628,2,Europe
169,French Polynesia,622,0,0,0,336,0,286,4,2212,0,15272,54311,281196,452,0,18,Australia/Oceania
170,Turks and Caicos,555,17,4,0,220,2,331,2,14301,103,2557,65888,38808,70,9702,15,North America
171,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60017068,117912,2857956,0,Africa
172,Sint Maarten,504,22,19,0,302,61,183,7,11732,442,2450,57028,42961,85,2261,18,North America
173,Taiwan,489,0,7,0,471,0,11,0,21,0,88031,3695,23824488,48721,3403498,271,Asia
174,Papua New Guinea,471,0,5,0,232,0,234,0,52,0,15592,1737,8975994,19057,1795199,576,Australia/Oceania
175,Burundi,448,0,1,0,357,0,90,0,37,0,24659,2064,11949426,26673,11949426,485,Africa
176,Comoros,448,21,7,0,410,0,31,0,513,8,0,0,872746,1948,124678,0,Africa
177,Faeroe Islands,412,1,0,0,379,5,33,2,8426,0,100300,2051293,48896,119,0,0,Europe
178,Mauritius,356,0,10,0,335,0,11,0,280,8,227409,178760,1272146,3573,127215,6,Africa
179,Isle of Man,336,0,24,0,312,0,0,0,3948,282,10194,119770,85113,253,3546,8,Europe
180,Eritrea,330,11,0,0,295,11,35,0,93,0,0,0,3554931,10773,0,0,Africa
181,Mongolia,306,0,0,0,296,0,10,1,93,0,55251,16807,3287386,10743,0,59,Asia
182,Gibraltar,298,3,0,0,246,6,52,0,8846,0,35706,1059871,33689,113,0,1,Europe
183,Cambodia,274,0,0,0,272,6,2,1,16,0,102729,6130,16759081,61165,0,163,Asia
184,Saint Martin,239,26,6,1,79,0,154,11,6163,155,2968,76536,38779,162,6463,13,North America
185,Bhutan,227,0,0,0,144,2,83,0,294,0,104163,134736,773092,3406,0,7,Asia
186,Cayman Islands,205,0,1,0,204,0,0,0,3113,15,35840,544209,65857,321,65857,2,North America
187,Barbados,177,1,7,0,150,4,20,0,616,24,17677,61498,287438,1624,41063,16,North America
188,Bermuda,174,2,9,0,157,0,8,0,2796,145,47557,764140,62236,358,6915,1,North America
189,Brunei,145,1,3,0,139,0,3,0,331,7,52185,119086,438214,3022,146071,8,Asia
190,Monaco,143,1,1,0,94,3,48,1,3640,25,51953,1322262,39291,275,39291,1,Europe
191,Seychelles,136,0,0,0,127,0,9,0,1381,0,0,0,98455,724,0,0,Africa
192,Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23592,38148,357,38148,42,Europe
193,Antigua and Barbuda,95,1,3,0,91,0,1,1,969,31,1991,20301,98072,1032,32691,49,North America
194,Curaçao,75,4,1,0,39,4,35,0,457,6,1080,6577,164212,2189,164212,152,North America
195,St. Vincent Grenadines,61,0,0,0,57,0,4,0,550,0,3897,35107,111003,1820,0,28,North America
196,British Virgin Islands,47,0,1,0,8,0,38,0,1553,33,2853,94261,30267,644,30267,11,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4071,6255,650871,14149,0,160,Asia
198,Fiji,29,0,2,0,23,0,4,1,32,2,7986,8897,897591,30951,448796,112,Australia/Oceania
199,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3890,1322736,48990,0,257,Asia
200,New Caledonia,26,3,0,0,23,0,3,0,91,0,12837,44888,285979,10999,0,22,Australia/Oceania
201,Saint Lucia,26,0,0,0,26,0,0,0,141,0,5730,31179,183776,7068,0,32,North America
202,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55516,112616,4692,0,18,North America
203,Laos,22,0,0,0,21,0,1,0,3,0,40035,5489,7293831,331538,0,182,Asia
204,Dominica,20,0,0,0,18,0,2,0,278,0,2077,28840,72018,3601,0,35,North America
205,Caribbean Netherlands,18,2,0,0,7,0,11,0,685,0,900,34265,26266,1459,0,29,North America
206,St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209978,9882,549,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1635,30696,53265,3133,0,33,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,6946,122315,56788,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3717,0,2256,645124,3497,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599809,59981,599809,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,4,0,1,0,864,0,1051,181551,5789,1158,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,808,53770,15027,5009,0,19,North America
