,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
53,Kyrgyzstan,42703,196,1055,1,35831,345,5817,24,6531,161,267718,40942,6538894,153,6198,24,Asia
54,Armenia,42477,158,842,6,35693,217,5942,0,14331,284,192199,64844,2964038,70,3520,15,Asia
55,Algeria,40667,409,1418,7,28587,306,10662,41,925,32,0,0,43958572,1081,31000,0,Africa
56,Switzerland,39332,306,2000,2,33900,0,3432,14,4540,231,920489,106249,8663543,220,4332,9,Europe
57,Venezuela,38219,652,317,6,27306,976,10596,85,1345,11,1678639,59057,28424212,744,89666,17,South America
58,Uzbekistan,38074,527,260,8,33989,728,3825,410,1135,8,1377915,41088,33535914,881,128984,24,Asia
59,Afghanistan,37894,38,1385,0,28016,335,8493,31,971,35,100377,2571,39045464,1030,28192,389,Asia
60,Ethiopia,37665,1829,637,17,13913,377,23115,248,327,6,717128,6217,115340800,3062,181069,161,Africa
61,Azerbaijan,34921,162,512,2,32682,171,1727,0,3440,50,861788,84889,10151985,291,19828,12,Asia
62,Moldova,32484,547,929,8,22683,798,8872,362,8055,230,183923,45609,4032600,124,4341,22,Europe
63,Costa Rica,32134,1059,340,7,10159,220,21635,124,6300,67,128308,25155,5100635,159,15002,40,North America
64,Kenya,31763,322,532,16,18157,288,13074,44,589,10,412080,7641,53929816,1698,101372,131,Africa
65,Nepal,30483,838,137,11,18214,250,12132,0,1044,5,892301,30550,29207992,958,213197,33,Asia
66,Serbia,30378,169,692,3,28275,367,1411,52,3479,79,854059,97805,8732229,287,12619,10,Europe
67,Ireland,27755,79,1776,0,23364,0,2615,6,5612,359,760601,153798,4945460,178,2785,7,Europe
68,Austria,24762,331,730,1,21260,167,2772,22,2747,81,1075409,119309,9013679,364,12348,8,Europe
69,Australia,24407,171,472,9,18460,606,5475,47,956,18,5579410,218449,25540986,1046,54112,5,Australia/Oceania
70,El Salvador,24200,236,646,6,11781,223,11773,391,3728,100,290741,44792,6490852,268,10048,22,North America
71,Czechia,21551,506,411,5,16040,154,5100,22,2012,38,826072,77118,10711831,497,26063,13,Europe
72,Cameroon,18762,0,408,0,16540,0,1814,30,704,15,149000,5594,26633352,1420,65278,179,Africa
73,Palestine,18313,324,122,2,11102,420,7089,0,3579,24,214862,41988,5117213,279,41944,24,Asia
74,Bosnia and Herzegovina,17396,367,526,11,11157,276,5713,0,5307,160,172841,52731,3277818,188,6232,19,Europe
75,Ivory Coast,17310,61,112,0,14820,209,2378,0,654,4,118065,4461,26464800,1529,236293,224,Africa
76,S. Korea,16670,324,309,2,14120,57,2241,18,325,6,1754123,34210,51275536,3076,165940,29,Asia
77,Denmark,16127,71,621,0,13944,175,1562,1,2783,107,2104747,363193,5795113,359,9332,3,Europe
78,Bulgaria,15131,169,539,7,10282,195,4310,73,2180,78,365096,52602,6940723,459,12877,19,Europe
79,Madagascar,14218,64,178,1,13206,168,834,76,512,6,54432,1959,27784978,1954,156095,510,Africa
80,North Macedonia,13308,114,557,3,9977,225,2774,4,6388,267,134318,64472,2083362,157,3740,16,Europe
81,Senegal,12689,130,262,1,8165,115,4262,38,755,16,135770,8081,16802022,1324,64130,124,Africa
82,Sudan,12623,41,812,0,6476,20,5335,0,287,18,401,9,43985608,3485,54169,109690,Africa
83,Paraguay,12536,719,182,12,7007,224,5347,62,1755,25,169260,23690,7144681,570,39256,42,South America
84,Lebanon,11580,628,116,3,3204,164,8260,73,1698,17,451309,66165,6820973,589,58801,15,Asia
85,Zambia,10627,255,277,3,9126,0,1224,0,576,15,103023,5584,18451312,1736,66611,179,Africa
86,Norway,10275,78,264,0,9150,0,861,0,1893,49,601569,110843,5427206,528,20558,9,Europe
87,Libya,10121,414,180,7,1053,6,8888,0,1470,26,91289,13261,6884183,680,38245,75,Africa
88,DRC,9802,45,248,1,8920,25,634,0,109,3,0,0,89914280,9173,362558,0,Africa
89,Malaysia,9249,9,125,0,8945,13,179,7,285,4,1160390,35789,32423368,3506,259387,28,Asia
90,Guinea,8932,56,53,0,7648,20,1231,24,678,4,18094,1373,13179557,1476,248671,728,Africa
91,French Guiana,8777,34,55,1,8251,62,471,15,29286,184,48827,162918,299703,34,5449,6,South America
92,Gabon,8388,69,53,0,6734,120,1601,2,3757,24,107403,48104,2232722,266,42127,21,Africa
93,Tajikistan,8241,38,66,0,7040,34,1135,0,861,7,0,0,9566269,1161,144943,0,Asia
94,Greece,8138,204,238,3,3804,0,4096,28,781,23,826804,79381,10415597,1280,43763,13,Europe
95,Albania,8119,152,240,2,4096,110,3783,15,2822,83,50036,17390,2877342,354,11989,58,Europe
96,Haiti,8016,19,196,0,5447,0,2373,0,702,17,21718,1901,11421799,1425,58274,526,North America
97,Finland,7871,29,334,0,7100,0,437,0,1420,60,533703,96302,5541956,704,16593,10,Europe
98,Luxembourg,7704,67,124,0,6969,66,611,3,12280,198,712774,1136130,627370,81,5059,1,Europe
99,Croatia,7594,265,169,1,5584,112,1841,12,1851,41,146168,35637,4101544,540,24269,28,Europe
100,Mauritania,6885,37,158,0,6186,63,541,3,1476,34,68872,14761,4665754,678,29530,68,Africa
101,Maldives,6564,194,26,2,4012,97,2526,12,12114,48,101730,187749,541839,83,20840,5,Asia
102,Zimbabwe,5815,70,152,1,4587,62,1076,0,390,10,149748,10055,14892674,2561,97978,99,Africa
103,Djibouti,5382,8,60,1,5233,17,89,0,5436,61,64206,64856,989976,184,16500,15,Africa
104,Malawi,5322,40,166,1,2929,46,2227,4,277,9,41474,2161,19195164,3607,115634,463,Africa
105,Namibia,5227,315,42,1,2457,15,2728,5,2052,16,47122,18500,2547153,487,60647,54,Africa
106,Hungary,5098,52,611,2,3681,3,806,6,528,63,393431,40741,9656783,1894,15805,25,Europe
107,Equatorial Guinea,4926,34,83,0,2713,0,2130,0,3496,59,49215,34932,1408900,286,16975,29,Africa
108,CAR,4679,0,61,0,1755,0,2863,2,966,13,30775,6357,4841198,1035,79364,157,Africa
109,Hong Kong,4632,27,75,2,3900,73,657,30,617,10,780415,103979,7505531,1620,100074,10,Asia
110,Nicaragua,4311,0,133,0,2913,0,1265,0,650,20,0,0,6635492,1539,49891,0,North America
111,Montenegro,4277,48,82,1,3281,95,914,0,6810,131,44724,71208,628077,147,7659,14,Europe
112,Eswatini,4128,18,81,0,2682,39,1365,11,3553,70,28380,24427,1161840,281,14344,41,Africa
113,Congo,3850,0,77,0,1625,0,2148,0,695,14,0,0,5536089,1438,71897,0,Africa
114,Cuba,3582,17,89,1,2951,57,542,3,316,8,346439,30589,11325616,3162,127254,33,North America
115,Suriname,3460,94,56,1,2498,115,906,20,5891,95,6167,10499,587369,170,10489,95,South America
116,Cabo Verde,3412,44,37,0,2498,36,877,0,6128,66,73900,132716,556828,163,15049,8,Africa
117,Thailand,3390,1,58,0,3219,1,113,1,49,0,749213,10730,69825056,20597,1203880,93,Asia
118,Somalia,3265,0,93,0,2396,0,776,0,205,6,0,0,15951255,4886,171519,0,Africa
119,Mayotte,3237,16,39,0,2964,0,234,1,11827,142,13000,47499,273689,85,7018,21,Africa
120,Slovakia,3225,123,33,0,2045,31,1147,7,591,6,304086,55693,5460023,1693,165455,18,Europe
121,Mozambique,3195,80,20,0,1406,26,1769,0,102,0,83886,2674,31369988,9818,1568499,374,Africa
122,Sri Lanka,2941,23,11,0,2789,24,141,1,137,0,195025,9102,21426032,7285,1947821,110,Asia
123,Rwanda,2780,63,11,0,1712,7,1057,0,214,0,357083,27479,12994745,4674,1181340,36,Africa
124,Mali,2688,21,125,0,2007,14,556,0,132,6,33696,1658,20326904,7562,162615,603,Africa
125,Tunisia,2607,64,64,1,1420,23,1123,8,220,5,119193,10070,11835866,4540,184935,99,Africa
126,Slovenia,2574,38,130,1,2079,0,365,3,1238,63,147091,70752,2078979,808,15992,14,Europe
127,Lithuania,2564,36,83,1,1755,8,726,6,944,31,599513,220687,2716576,1060,32730,5,Europe
128,South Sudan,2497,3,47,0,1290,0,1160,0,223,4,12044,1074,11211949,4490,238552,931,Africa
129,Gambia,2437,36,84,3,455,20,1898,0,1005,35,10781,4445,2425547,995,28876,225,Africa
130,Estonia,2244,17,63,0,2011,2,170,0,1691,47,139060,104819,1326663,591,21058,10,Europe
131,Guinea-Bissau,2149,0,33,0,1015,0,1101,5,1089,17,1500,760,1974189,919,59824,1316,Africa
132,Benin,2095,0,39,0,1705,0,351,0,172,3,107057,8800,12165034,5807,311924,114,Africa
133,Syria,2073,65,83,1,475,15,1515,0,118,5,0,0,17557074,8469,211531,0,Asia
134,Angola,2068,24,94,1,804,62,1170,24,63,3,64747,1962,32998396,15957,351047,510,Africa
135,Iceland,2050,10,10,0,1920,7,120,0,6002,29,194963,570808,341556,167,34156,2,Europe
136,Sierra Leone,1972,3,69,0,1542,6,361,0,247,9,0,0,7998830,4056,115925,0,Africa
137,Yemen,1906,7,542,1,1058,0,306,0,64,18,120,4,29913880,15695,55192,249282,Asia
138,Uganda,1848,98,19,0,1199,5,630,0,40,0,340844,7421,45927340,24852,2417228,135,Africa
139,Bahamas,1703,93,27,4,221,10,1455,61,4325,69,8778,22292,393770,231,14584,45,North America
140,New Zealand,1665,11,22,0,1538,7,105,9,333,4,673220,134587,5002100,3004,227368,7,Australia/Oceania
141,Malta,1546,36,10,1,854,52,682,0,3500,23,168793,382134,441711,286,44171,3,Europe
142,Jordan,1532,34,11,0,1262,1,259,3,150,1,728339,71285,10217286,6669,928844,14,Asia
143,Uruguay,1516,10,42,1,1249,7,225,2,436,12,156623,45066,3475448,2293,82749,22,South America
144,Aruba,1464,77,6,0,415,138,1043,2,13704,56,18045,168912,106831,73,17805,6,North America
145,Cyprus,1406,11,20,0,878,0,508,5,1163,17,263943,218388,1208598,860,60430,5,Asia
146,Georgia,1385,15,17,0,1128,20,240,0,347,4,327436,82104,3988055,2879,234591,12,Asia
147,Latvia,1330,3,33,0,1093,0,204,0,706,18,234520,124540,1883087,1416,57063,8,Europe
148,Botswana,1308,0,3,0,136,0,1169,1,555,1,93420,39618,2358025,1803,786008,25,Africa
149,Burkina Faso,1297,0,55,0,1034,0,208,0,62,3,0,0,20978430,16175,381426,0,Africa
150,Jamaica,1290,98,15,1,788,16,487,1,435,5,50683,17105,2963006,2297,197534,58,North America
151,Liberia,1285,1,82,0,803,0,400,0,253,16,0,0,5073503,3948,61872,0,Africa
152,Togo,1239,27,27,0,891,13,321,2,149,3,56427,6795,8304555,6703,307576,147,Africa
153,Niger,1172,3,69,0,1083,1,20,0,48,3,9052,372,24317564,20749,352428,2686,Africa
154,Réunion,1075,79,5,0,692,35,378,3,1199,6,35419,39521,896213,834,179243,25,Africa
155,Andorra,1045,21,53,0,875,0,117,1,13522,686,137457,1778619,77283,74,1458,1,Europe
156,Lesotho,1015,19,30,0,472,49,513,0,473,14,13330,6216,2144638,2113,71488,161,Africa
157,Vietnam,1009,2,25,0,545,3,439,0,10,0,817208,8385,97461328,96592,3898453,119,Asia
158,Chad,981,9,76,0,869,0,36,0,60,5,0,0,16487361,16807,216939,0,Africa
159,Sao Tome and Principe,891,3,15,0,830,1,46,0,4055,68,3443,15671,219711,247,14647,64,Africa
160,Guyana,881,35,30,1,433,34,418,8,1119,38,6502,8261,787091,893,26236,121,South America
161,Trinidad and Tobago,864,97,12,0,162,22,690,3,617,9,18632,13307,1400135,1621,116678,75,North America
162,Guadeloupe,771,261,15,0,289,0,467,2,1927,37,26290,65703,400134,519,26676,15,North America
163,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
164,San Marino,704,0,42,0,657,0,5,0,20742,1237,6511,191833,33941,48,808,5,Europe
165,Belize,648,43,5,0,43,5,600,3,1626,13,6128,15373,398608,615,79722,65,North America
166,Channel Islands,614,1,48,0,545,0,21,0,3527,276,68985,396267,174087,284,3627,3,Europe
167,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59956392,117793,2855066,0,Africa
168,Taiwan,487,1,7,0,457,0,23,0,20,0,85779,3601,23822960,48918,3403280,278,Asia
169,Burundi,426,4,1,0,336,0,89,0,36,0,19993,1675,11936793,28021,11936793,597,Africa
170,Myanmar,419,20,6,0,337,4,76,0,8,0,142516,2617,54461312,129979,9076886,382,Asia
171,Comoros,417,0,7,0,396,0,14,0,478,8,0,0,872087,2091,124584,0,Africa
172,Faeroe Islands,384,1,0,0,300,26,84,4,7855,0,81991,1677085,48889,127,0,1,Europe
173,Papua New Guinea,361,0,4,0,198,0,159,0,40,0,14439,1610,8969965,24848,2242491,621,Australia/Oceania
174,Sint Maarten,353,5,17,0,146,13,190,3,8220,396,2011,46828,42944,122,2526,21,North America
175,Mauritius,346,0,10,0,334,0,2,0,272,8,205285,161379,1272071,3677,127207,6,Africa
176,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32586,375223,1117,23451,31,North America
177,Isle of Man,336,0,24,0,312,0,0,0,3948,282,9483,111438,85097,253,3546,9,Europe
178,Turks and Caicos,334,7,2,0,102,46,230,3,8611,52,1949,50246,38789,116,19395,20,North America
179,Eritrea,306,0,0,0,274,0,32,0,86,0,0,0,3553187,11612,0,0,Africa
180,French Polynesia,298,87,0,0,148,80,150,2,1060,0,9912,35257,281138,943,0,28,Australia/Oceania
181,Mongolia,298,0,0,0,283,2,15,1,91,0,47041,14318,3285510,11025,0,70,Asia
182,Cambodia,273,0,0,0,253,0,20,1,16,0,83626,4992,16750860,61358,0,200,Asia
183,Gibraltar,231,2,0,0,200,0,31,0,6857,0,29638,879727,33690,146,0,1,Europe
184,Cayman Islands,205,0,1,0,202,0,2,0,3114,15,34208,519649,65829,321,65829,2,North America
185,Saint Martin,176,55,5,0,52,3,119,1,4541,129,2449,63190,38756,220,7751,16,North America
186,Bermuda,167,1,9,0,147,0,11,0,2683,145,36998,594403,62244,373,6916,2,North America
187,Barbados,157,1,7,0,124,1,26,0,546,24,15332,53342,287426,1831,41061,19,North America
188,Monaco,154,4,4,0,116,1,34,1,3920,102,51953,1322599,39281,255,9820,1,Europe
189,Bhutan,153,3,0,0,108,3,45,0,198,0,70740,91538,772791,5051,0,11,Asia
190,Brunei,143,0,3,0,139,0,1,0,326,7,49399,112766,438065,3063,146022,9,Asia
191,Seychelles,132,0,0,0,126,0,6,0,1341,0,0,0,98433,746,0,0,Africa
192,Liechtenstein,99,0,1,0,88,0,10,0,2595,26,900,23595,38144,385,38144,42,Europe
193,Antigua and Barbuda,94,0,3,0,89,0,2,1,959,31,1775,18104,98043,1043,32681,55,North America
194,St. Vincent Grenadines,58,0,0,0,56,0,2,0,523,0,3039,27381,110990,1914,0,37,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6258,650556,14143,0,160,Asia
196,Curaçao,37,1,1,0,32,1,4,0,225,6,1080,6578,164189,4438,164189,152,North America
197,Fiji,28,0,1,0,20,0,7,0,31,1,6693,7459,897361,32049,897361,134,Australia/Oceania
198,Saint Lucia,26,0,0,0,25,0,1,0,141,0,4946,26918,183746,7067,0,37,North America
199,Timor-Leste,25,0,0,0,25,0,0,0,19,0,4238,3206,1321843,52874,0,312,Asia
200,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55525,112597,4692,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11838,41409,285882,12430,0,24,Australia/Oceania
202,Laos,22,0,0,0,20,1,2,0,3,0,35580,4881,7290079,331367,0,205,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1646,22857,72012,4001,0,44,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1430,26853,53252,3132,0,37,North America
205,St. Barth,16,0,0,0,9,0,7,0,1619,0,1699,171946,9881,618,0,6,North America
206,Greenland,14,0,0,0,14,0,0,0,247,0,6464,113835,56784,4056,0,9,North America
207,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
208,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16148,26257,2020,0,62,North America
209,Falkland Islands,13,0,0,0,13,0,0,0,3722,0,2256,645863,3493,269,0,2,South America
210,British Virgin Islands,12,1,1,0,8,0,3,0,397,33,1890,62461,30259,2522,30259,16,North America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599286,59929,599286,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5790,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44069,15022,5007,0,23,North America
