,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
66,Serbia,30820,106,705,4,29132,104,983,36,3530,81,885575,101419,8731846,283,12386,10,Europe
67,Ireland,28201,85,1777,0,23364,0,3060,5,5702,359,782633,158234,4946062,175,2783,6,Europe
68,Austria,25706,211,733,0,21888,231,3085,23,2852,81,1110089,123148,9014240,351,12298,8,Europe
69,Australia,25053,137,525,8,19814,211,4714,42,981,21,5789846,226660,25544218,1020,48656,4,Australia/Oceania
70,El Salvador,24986,175,678,9,12717,225,11591,304,3849,104,300534,46299,6491209,260,9574,22,North America
71,Czechia,22548,367,416,1,16662,286,5470,22,2105,39,852414,79575,10712048,475,25750,13,Europe
72,Palestine,19678,465,133,0,13162,1292,6383,0,3844,26,214862,41977,5118513,260,38485,24,Asia
73,Cameroon,18973,211,410,2,16540,0,2023,30,712,15,149000,5593,26640596,1404,64977,179,Africa
74,Bosnia and Herzegovina,18326,297,560,13,12081,220,5685,0,5591,171,174907,53364,3277596,179,5853,19,Europe
75,S. Korea,17945,280,310,1,14286,67,3349,38,350,6,1825837,35608,51276016,2857,165407,28,Asia
76,Ivory Coast,17562,56,114,0,15908,275,1540,0,663,4,122079,4612,26471960,1507,232210,217,Africa
77,Denmark,16480,83,623,0,14465,155,1392,3,2844,108,2244803,387347,5795335,352,9302,3,Europe
78,Bulgaria,15589,203,572,9,10601,104,4416,64,2246,82,380606,54841,6940154,445,12133,18,Europe
79,Madagascar,14475,73,178,0,13492,56,805,75,521,6,55726,2005,27792784,1920,156139,499,Africa
80,Paraguay,14228,626,231,12,7883,234,6114,68,1991,32,177771,24878,7145638,502,30933,40,South America
81,North Macedonia,13799,126,573,5,10210,60,3016,7,6623,275,140093,67244,2083361,151,3636,15,Europe
82,Lebanon,13687,532,138,12,3723,19,9826,75,2007,20,476823,69909,6820641,498,49425,14,Asia
83,Senegal,13056,43,274,2,8715,120,4067,45,777,16,138648,8249,16806860,1287,61339,121,Africa
84,Sudan,12974,71,819,1,6557,19,5598,0,295,19,401,9,43996824,3391,53720,109718,Africa
85,Zambia,11285,137,282,2,10400,192,603,0,611,15,107446,5821,18456960,1636,65450,172,Africa
86,Libya,11281,272,203,4,1112,16,9966,0,1638,29,96524,14019,6885204,610,33917,71,Africa
87,Norway,10454,59,264,0,9150,0,1040,1,1926,49,640575,118020,5427668,519,20559,8,Europe
88,DRC,9891,49,251,0,8972,19,668,0,110,3,0,0,89944168,9094,358343,0,Africa
89,Malaysia,9285,11,125,0,8971,6,189,8,286,4,1182845,36476,32427900,3493,259423,27,Asia
90,Guinea,9128,52,57,2,8040,112,1031,24,692,4,21504,1631,13183464,1444,231289,613,Africa
91,Greece,8987,168,243,1,3804,0,4940,31,863,23,872550,83778,10415043,1159,42860,12,Europe
92,French Guiana,8904,29,56,0,8399,36,449,17,29701,187,50286,167739,299788,34,5353,6,South America
93,Albania,8759,154,259,5,4530,117,3970,19,3044,90,53475,18585,2877308,328,11109,54,Europe
94,Croatia,8530,219,175,2,6124,198,2231,9,2080,43,154159,37588,4101269,481,23436,27,Europe
95,Gabon,8409,0,53,0,6959,0,1397,2,3765,24,109360,48968,2233297,266,42138,20,Africa
96,Tajikistan,8379,33,67,0,7179,37,1133,0,876,7,0,0,9568616,1142,142815,0,Asia
97,Haiti,8112,2,196,0,5624,0,2292,0,710,17,22501,1970,11423318,1408,58282,508,North America
98,Finland,7981,43,335,0,7100,0,546,1,1440,60,574141,103597,5542050,694,16543,10,Europe
99,Luxembourg,7838,44,124,0,7114,8,600,1,12491,198,733651,1169200,627481,80,5060,1,Europe
100,Maldives,7047,135,28,1,4439,142,2580,12,13003,52,105855,195325,541943,77,19355,5,Asia
101,Mauritania,6960,32,158,0,6321,39,481,3,1491,34,69554,14903,4667094,671,29539,67,Africa
102,Zimbabwe,6196,126,166,11,4961,11,1069,0,416,11,149748,10054,14895040,2404,89729,99,Africa
103,Namibia,6160,130,57,1,2732,169,3371,11,2418,22,53387,20955,2547656,414,44696,48,Africa
104,Malawi,5423,4,170,1,3066,7,2187,4,282,9,42902,2234,19200584,3541,112945,448,Africa
105,Djibouti,5383,0,60,0,5282,9,41,0,5437,61,65651,66305,990133,184,16502,15,Africa
106,Hungary,5215,24,614,1,3716,21,885,7,540,64,400442,41469,9656517,1852,15727,24,Europe
107,Equatorial Guinea,4926,0,83,0,3795,0,1048,2,3495,59,50481,35817,1409407,286,16981,28,Africa
108,Hong Kong,4711,19,77,0,4108,56,526,27,628,10,780415,103969,7506195,1593,97483,10,Asia
109,CAR,4691,12,61,0,1773,18,2857,2,969,13,30944,6391,4842117,1032,79379,156,Africa
110,Nicaragua,4494,183,137,4,2913,0,1444,0,677,21,0,0,6636353,1477,48441,0,North America
111,Montenegro,4444,66,87,3,3480,60,877,0,7076,139,46380,73844,628078,141,7219,14,Europe
112,Eswatini,4327,23,86,1,2959,23,1282,11,3724,74,28694,24694,1161971,269,13511,40,Africa
113,Congo,3979,0,78,0,1742,0,2159,0,719,14,0,0,5537578,1392,70995,0,Africa
114,Cuba,3744,27,91,0,3102,23,551,3,331,8,369889,32660,11325541,3025,124456,31,North America
115,Suriname,3698,66,61,1,2818,60,819,20,6295,104,7186,12233,587426,159,9630,82,South America
116,Cabo Verde,3568,36,37,0,2673,74,858,0,6407,66,74177,133198,556894,156,15051,8,Africa
117,Rwanda,3537,231,15,1,1806,21,1716,0,272,1,378014,29082,12998264,3675,866551,34,Africa
118,Mozambique,3508,68,21,0,1809,148,1678,0,112,0,89158,2841,31379596,8945,1494266,352,Africa
119,Slovakia,3452,28,33,0,2167,14,1252,10,632,6,312822,57293,5460052,1582,165456,17,Europe
120,Thailand,3402,5,58,0,3229,7,115,1,49,0,749213,10730,69826960,20525,1203913,93,Asia
121,Somalia,3275,6,95,2,2443,0,737,0,205,6,0,0,15956119,4872,167959,0,Africa
122,Mayotte,3237,0,39,0,2964,0,234,1,11824,142,13000,47487,273761,85,7020,21,Africa
123,Tunisia,3069,176,71,0,1456,2,1542,8,259,6,129104,10907,11837216,3857,166721,92,Africa
124,Sri Lanka,2971,12,12,0,2816,5,143,1,139,0,208397,9726,21427012,7212,1785584,103,Asia
125,Mali,2713,5,125,0,2041,16,547,0,133,6,35336,1738,20333304,7495,162666,575,Africa
126,Lithuania,2694,21,85,0,1785,19,824,5,992,31,613324,225805,2716164,1008,31955,4,Europe
127,Slovenia,2686,21,133,0,2139,17,414,0,1292,64,152063,73143,2078982,774,15631,14,Europe
128,Gambia,2686,101,90,3,601,111,1995,0,1107,37,11925,4915,2426292,903,26959,203,Africa
129,South Sudan,2507,3,47,0,1290,0,1170,0,224,4,12044,1074,11213382,4473,238583,931,Africa
130,Uganda,2426,64,25,3,1267,19,1134,0,53,0,355057,7728,45943204,18938,1837728,129,Africa
131,Syria,2365,72,95,3,533,14,1737,0,135,5,0,0,17561734,7426,184860,0,Asia
132,Estonia,2294,19,64,0,2038,13,192,0,1729,48,142160,107155,1326673,578,20729,9,Europe
133,Angola,2283,61,102,2,977,100,1204,24,69,3,64747,1961,33009624,14459,323624,510,Africa
134,Guinea-Bissau,2149,0,33,0,1015,0,1101,5,1088,17,1500,760,1974699,919,59839,1316,Africa
135,Benin,2115,0,39,0,1705,0,371,0,174,3,107057,8798,12168516,5753,312013,114,Africa
136,Iceland,2077,4,10,0,1953,7,114,0,6081,29,203085,594546,341580,164,34158,2,Europe
137,Sierra Leone,2001,4,69,0,1569,12,363,0,250,9,0,0,8000606,3998,115951,0,Africa
138,Yemen,1924,8,557,2,1091,1,276,0,64,19,120,4,29921076,15551,53718,249342,Asia
139,Bahamas,1798,0,46,0,634,0,1118,83,4566,117,10170,25825,393811,219,8561,39,North America
140,Jordan,1716,77,14,0,1344,9,358,3,168,1,763137,74683,10218392,5955,729885,13,Asia
141,Malta,1705,38,10,0,1029,52,666,0,3860,23,177518,401875,441724,259,44172,2,Europe
142,New Zealand,1690,7,22,0,1539,1,129,9,338,4,701504,140242,5002100,2960,227368,7,Australia/Oceania
143,Aruba,1670,42,8,1,565,104,1097,7,15632,75,19604,183498,106835,64,13354,5,North America
144,Jamaica,1612,83,16,0,819,0,777,3,544,5,54055,18242,2963147,1838,185197,55,North America
145,Botswana,1562,0,3,0,199,0,1360,1,662,1,106284,45063,2358545,1510,786182,22,Africa
146,Uruguay,1536,3,43,1,1309,14,184,4,442,12,163129,46936,3475579,2263,80827,21,South America
147,Cyprus,1474,14,20,0,935,57,519,5,1219,17,286736,237228,1208694,820,60435,4,Asia
148,Georgia,1429,8,19,1,1150,13,260,0,358,5,341166,85549,3987972,2791,209893,12,Asia
149,Latvia,1342,5,33,0,1135,42,174,0,713,18,240533,127749,1882861,1403,57056,8,Europe
150,Burkina Faso,1338,0,55,0,1050,0,233,0,64,3,0,0,20984718,15684,381540,0,Africa
151,Togo,1309,14,27,0,919,5,363,2,158,3,60343,7264,8306682,6346,307655,138,Africa
152,Liberia,1295,5,82,0,821,2,392,0,255,16,0,0,5074806,3919,61888,0,Africa
153,Réunion,1292,48,6,0,692,0,594,3,1442,7,35419,39518,896283,694,149381,25,Africa
154,Trinidad and Tobago,1252,153,15,0,178,13,1059,6,894,11,20439,14597,1400185,1118,93346,69,North America
155,Niger,1173,1,69,0,1084,0,20,0,48,3,9052,372,24327200,20739,352568,2687,Africa
156,Andorra,1060,0,53,0,877,0,130,1,13716,686,137457,1778596,77284,73,1458,1,Europe
157,Guyana,1060,31,31,0,523,13,506,8,1347,39,7373,9367,787133,743,25391,107,South America
158,Lesotho,1049,34,30,0,472,0,547,0,489,14,13330,6215,2144823,2045,71494,161,Africa
159,Vietnam,1029,7,27,0,592,5,410,0,11,0,1009145,10353,97470888,94724,3610033,97,Asia
160,Chad,995,8,77,1,871,1,47,0,60,5,0,0,16492533,16575,214189,0,Africa
161,Guadeloupe,935,164,15,0,289,0,631,6,2337,37,27868,69646,400135,428,26676,14,North America
162,Sao Tome and Principe,892,0,15,0,833,1,44,0,4059,68,3546,16136,219755,246,14650,62,Africa
163,Belize,730,17,10,0,48,3,672,8,1831,25,6768,16976,398687,546,39869,59,North America
164,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
165,San Marino,710,6,42,0,658,1,10,0,20918,1237,6678,196747,33942,48,808,5,Europe
166,Channel Islands,620,4,48,0,545,0,27,0,3561,276,68985,396226,174105,281,3627,3,Europe
167,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59975064,117829,2855955,0,Africa
168,Myanmar,504,30,6,0,341,0,157,0,9,0,146037,2681,54465292,108066,9077549,373,Asia
169,Taiwan,487,0,7,0,457,0,23,0,20,0,86419,3627,23823430,48919,3403347,276,Asia
170,Martinique,464,0,16,0,98,0,350,2,1237,43,12227,32586,375220,809,23451,31,North America
171,Burundi,430,0,1,0,345,0,84,0,36,0,22093,1850,11940680,27769,11940680,540,Africa
172,Papua New Guinea,419,18,4,0,232,0,183,0,47,0,14676,1636,8971820,21412,2242955,611,Australia/Oceania
173,Comoros,417,0,7,0,399,3,11,0,478,8,0,0,872290,2092,124613,0,Africa
174,Faeroe Islands,411,1,0,0,344,7,67,5,8406,0,88779,1815856,48891,119,0,1,Europe
175,Sint Maarten,408,0,17,0,147,0,244,8,9500,396,2184,50851,42949,105,2526,20,North America
176,Turks and Caicos,383,0,2,0,102,0,279,3,9872,52,2083,53692,38795,101,19398,19,North America
177,French Polynesia,372,0,0,0,148,0,224,2,1323,0,9912,35254,281156,756,0,28,Australia/Oceania
178,Mauritius,348,1,10,0,335,0,3,0,274,8,205285,161376,1272094,3655,127209,6,Africa
179,Isle of Man,336,0,24,0,312,0,0,0,3948,282,9722,114239,85102,253,3546,9,Europe
180,Eritrea,315,9,0,0,276,2,39,0,89,0,0,0,3553724,11282,0,0,Africa
181,Mongolia,298,0,0,0,289,0,9,1,91,0,50613,15402,3286087,11027,0,65,Asia
182,Cambodia,273,0,0,0,263,0,10,1,16,0,89953,5369,16753390,61368,0,186,Asia
183,Gibraltar,256,8,0,0,203,0,53,0,7599,0,31240,927306,33689,132,0,1,Europe
184,Cayman Islands,205,0,1,0,202,0,2,0,3114,15,34688,526869,65838,321,65838,2,North America
185,Saint Martin,198,22,5,0,52,0,141,11,5108,129,2756,71099,38763,196,7753,14,North America
186,Bermuda,168,0,9,0,151,1,8,0,2699,145,40157,645175,62242,370,6916,2,North America
187,Barbados,164,3,7,0,132,0,25,0,571,24,15990,55631,287429,1753,41061,18,North America
188,Bhutan,156,1,0,0,117,2,39,0,202,0,86859,112383,772884,4954,0,9,Asia
189,Brunei,144,1,3,0,139,0,2,0,329,7,49856,113798,438111,3042,146037,9,Asia
190,Seychelles,136,4,0,0,127,1,9,0,1382,0,0,0,98440,724,0,0,Africa
191,Monaco,121,6,1,0,85,1,35,1,3080,25,51953,1322498,39284,325,39284,1,Europe
192,Liechtenstein,102,2,1,0,94,4,7,0,2674,26,900,23594,38145,374,38145,42,Europe
193,Antigua and Barbuda,94,0,3,0,89,0,2,1,959,31,1775,18103,98052,1043,32684,55,North America
194,St. Vincent Grenadines,58,0,0,0,57,1,1,0,523,0,3214,28957,110994,1914,0,35,North America
195,Curaçao,47,4,1,0,34,0,12,0,286,6,1080,6578,164196,3494,164196,152,North America
196,Macao,46,0,0,0,46,0,0,0,71,0,4071,6257,650653,14145,0,160,Asia
197,Fiji,28,0,1,0,23,0,4,0,31,1,6693,7458,897432,32051,897432,134,Australia/Oceania
198,British Virgin Islands,26,5,1,0,8,0,17,0,859,33,2092,69130,30262,1164,30262,14,North America
199,Saint Lucia,26,0,0,0,25,0,1,0,141,0,4946,26916,183756,7068,0,37,North America
200,Timor-Leste,26,0,0,0,25,0,1,0,20,0,5146,3892,1322118,50851,0,257,Asia
201,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55522,112603,4692,0,18,North America
202,New Caledonia,23,0,0,0,23,0,0,0,80,0,12370,43265,285912,12431,0,23,Australia/Oceania
203,Laos,22,0,0,0,21,1,1,0,3,0,37151,5095,7291233,331420,0,196,Asia
204,Dominica,20,0,0,0,18,0,2,0,278,0,2022,28078,72014,3601,0,36,North America
205,St. Barth,17,1,0,0,9,0,8,0,1720,0,2075,209978,9882,581,0,5,North America
206,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1430,26851,53256,3133,0,37,North America
207,Greenland,14,0,0,0,14,0,0,0,247,0,6591,116069,56785,4056,0,9,North America
208,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
209,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16146,26260,2020,0,62,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3721,0,2256,645678,3494,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599447,59945,599447,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5790,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44066,15023,5008,0,23,North America
