,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
128,Estonia,2174,0,63,0,1975,0,136,0,1639,47,129633,97715,1326644,610,21058,10,Europe
129,Guinea-Bissau,2088,0,29,0,1015,0,1044,5,1058,15,1500,760,1973169,945,68040,1315,Africa
130,Benin,2014,0,38,0,1681,0,295,0,166,3,101987,8388,12158070,6037,319949,119,Africa
131,Iceland,1976,4,10,0,1852,5,114,1,5786,29,171443,502018,341508,173,34151,2,Europe
132,Sierra Leone,1940,3,69,0,1496,13,375,0,243,9,0,0,7995277,4121,115874,0,Africa
133,Yemen,1847,6,528,0,949,12,370,0,62,18,120,4,29899488,16188,56628,249162,Asia
134,Tunisia,1847,67,53,1,1302,24,492,9,156,4,108823,9196,11833164,6407,223267,109,Africa
135,Angola,1815,53,80,0,577,0,1158,20,55,2,64747,1963,32975946,18169,412199,509,Africa
136,New Zealand,1589,10,22,0,1531,0,36,1,318,4,508711,101699,5002100,3148,227368,10,Australia/Oceania
137,Gambia,1556,79,43,10,267,20,1246,0,642,18,6018,2483,2424057,1558,56373,403,Africa
138,Syria,1432,105,55,2,395,10,982,0,82,3,0,0,17547756,12254,319050,0,Asia
139,Uruguay,1409,16,37,0,1180,17,192,5,405,11,138700,39912,3475186,2466,93924,25,South America
140,Uganda,1353,21,11,2,1141,2,201,0,29,0,308503,6722,45895612,33921,4172328,149,Africa
141,Jordan,1320,17,11,0,1222,7,87,3,129,1,672344,65819,10215074,7739,928643,15,Asia
142,Latvia,1307,4,32,0,1078,0,197,0,694,17,220827,117240,1883540,1441,58861,9,Europe
143,Cyprus,1305,14,20,0,870,0,415,5,1080,17,239630,198303,1208406,926,60420,5,Asia
144,Georgia,1283,5,17,0,1068,10,198,0,322,4,283789,71157,3988222,3109,234601,14,Asia
145,Liberia,1252,0,82,0,738,0,432,0,247,16,0,0,5070898,4050,61840,0,Africa
146,Malta,1245,55,9,0,708,13,528,0,2819,20,149952,339499,441686,355,49076,3,Europe
147,Burkina Faso,1228,15,54,0,997,2,177,0,59,3,0,0,20965856,17073,388257,0,Africa
148,Botswana,1214,148,3,1,120,40,1091,1,515,1,87280,37030,2356985,1942,785662,27,Africa
149,Niger,1161,0,69,0,1075,0,17,0,48,3,9052,373,24298294,20929,352149,2684,Africa
150,Togo,1104,12,26,0,791,9,287,2,133,3,50884,6130,8300303,7518,319242,163,Africa
151,Bahamas,1089,53,15,0,138,16,936,1,2766,38,7242,18395,393688,362,26246,54,North America
152,Jamaica,1065,18,14,0,753,0,298,1,359,5,44925,15163,2962724,2782,211623,66,North America
153,Andorra,981,4,53,0,858,3,70,1,12694,686,3750,48525,77280,79,1458,21,Europe
154,Chad,949,0,76,0,860,1,13,0,58,5,0,0,16477017,17363,216803,0,Africa
155,Vietnam,911,28,21,4,425,16,465,0,9,0,621823,6381,97442208,106962,4640105,157,Asia
156,Aruba,894,96,4,1,114,0,776,0,8369,37,14047,131500,106821,119,26705,8,North America
157,Lesotho,884,86,25,1,271,96,588,0,412,12,11097,5175,2144267,2426,85771,193,Africa
158,Sao Tome and Principe,883,1,15,0,808,1,60,0,4021,68,3211,14621,219622,249,14641,68,Africa
159,Réunion,754,20,5,0,631,0,118,4,841,6,35419,39527,896074,1188,179215,25,Africa
160,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
161,San Marino,699,0,42,0,657,0,0,0,20595,1237,6068,178786,33940,49,808,6,Europe
162,Guyana,631,8,22,0,202,11,407,5,802,28,5638,7164,787009,1247,35773,140,South America
163,Channel Islands,603,0,47,0,545,0,11,0,3464,270,52055,299077,174052,289,3703,3,Europe
164,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59919056,117719,2853288,0,Africa
165,Taiwan,481,0,7,0,450,0,24,0,20,0,84249,3537,23822020,49526,3403146,283,Asia
166,Burundi,410,1,1,0,315,0,94,0,34,0,17306,1451,11929018,29095,11929018,689,Africa
167,Trinidad and Tobago,404,78,8,0,139,0,257,0,289,6,12430,8878,1400036,3465,175005,113,North America
168,Comoros,399,0,7,0,379,0,13,0,458,8,0,0,871681,2185,124526,0,Africa
169,Myanmar,369,8,6,0,321,3,42,0,7,0,130539,2397,54453352,147570,9075559,417,Asia
170,Guadeloupe,367,0,14,0,289,0,64,4,917,35,21269,53155,400132,1090,28581,19,North America
171,Faeroe Islands,362,23,0,0,225,0,137,0,7405,0,65948,1349044,48885,135,0,1,Europe
172,Mauritius,344,0,10,0,334,0,0,0,270,8,205285,161384,1272025,3698,127203,6,Africa
173,Isle of Man,336,0,24,0,312,0,0,0,3949,282,9004,105821,85087,253,3545,9,Europe
174,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32585,375229,1117,23452,31,North America
175,Mongolia,297,4,0,0,269,0,28,1,90,0,42071,12810,3284355,11058,0,78,Asia
176,Belize,296,86,2,0,32,0,262,3,743,5,4516,11334,398450,1346,199225,88,North America
177,Eritrea,285,0,0,0,248,0,37,0,80,0,0,0,3552114,12464,0,0,Africa
178,Cambodia,272,4,0,0,223,3,49,1,16,0,75976,4537,16745802,61565,0,220,Asia
179,Papua New Guinea,271,2,3,0,78,0,190,0,30,0,11920,1329,8966255,33086,2988752,752,Australia/Oceania
180,Sint Maarten,248,29,17,0,102,0,129,3,5776,396,1537,35800,42933,173,2525,28,North America
181,Turks and Caicos,241,17,2,0,46,7,193,3,6215,52,1567,40410,38778,161,19389,25,North America
182,Gibraltar,205,2,0,0,188,1,17,0,6085,0,26053,773316,33690,164,0,1,Europe
183,Cayman Islands,203,0,1,0,202,0,0,0,3085,15,32212,489455,65812,324,65812,2,North America
184,Bermuda,159,0,9,0,145,0,5,0,2554,145,31021,498337,62249,392,6917,2,North America
185,Barbados,144,0,7,0,118,3,19,0,501,24,13657,47516,287418,1996,41060,21,North America
186,Monaco,144,3,4,0,114,0,26,4,3666,102,38209,972858,39275,273,9819,1,Europe
187,Brunei,142,0,3,0,138,0,1,0,324,7,43312,98892,437973,3084,145991,10,Asia
188,French Polynesia,139,0,0,0,64,0,75,1,494,0,6525,23212,281103,2022,0,43,Australia/Oceania
189,Bhutan,128,12,0,0,100,3,28,0,166,0,56207,72750,772605,6036,0,14,Asia
190,Seychelles,127,0,0,0,126,0,1,0,1290,0,0,0,98420,775,0,0,Africa
191,Saint Martin,92,8,4,0,45,1,43,1,2375,103,1899,49018,38741,421,9685,20,North America
192,Antigua and Barbuda,92,0,3,0,76,0,13,1,939,31,1734,17689,98025,1065,32675,57,North America
193,Liechtenstein,90,0,1,0,87,0,2,0,2360,26,900,23597,38141,424,38141,42,Europe
194,St. Vincent Grenadines,57,0,0,0,55,3,2,0,514,0,2649,23869,110983,1947,0,42,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6260,650363,14138,0,160,Asia
196,Curaçao,32,0,1,0,30,0,1,0,195,6,1080,6578,164174,5130,164174,152,North America
197,Fiji,28,1,1,0,20,2,7,0,31,1,6693,7460,897219,32044,897219,134,Australia/Oceania
198,Saint Lucia,25,0,0,0,25,0,0,0,136,0,4465,24302,183728,7349,0,41,North America
199,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3207,1321293,52852,0,312,Asia
200,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55531,112586,4691,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11265,39413,285822,12427,0,25,Australia/Oceania
202,Laos,20,0,0,0,19,0,1,0,3,0,32502,4460,7287770,364389,0,224,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72008,4000,0,72,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1312,24641,53244,3132,0,41,North America
205,Greenland,14,0,0,0,14,0,0,0,247,0,6231,109735,56782,4056,0,9,North America
206,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
207,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16151,26252,2019,0,62,North America
208,Falkland Islands,13,0,0,0,13,0,0,0,3724,0,2256,646233,3491,269,0,2,South America
209,St. Barth,13,0,0,0,8,2,5,0,1316,0,1612,163141,9881,760,0,6,North America
210,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
211,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,598964,59896,598964,0,Africa
212,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
213,British Virgin Islands,9,0,1,0,7,0,1,0,297,33,1522,50306,30255,3362,30255,20,North America
214,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5790,1448,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,537,35755,15019,5006,0,28,North America
