,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
29,Ukraine,102971,2328,2244,37,51735,657,48992,177,2357,51,1400726,32057,43694432,424,19472,31,Europe
30,Israel,101933,1217,819,10,78651,866,22463,398,11083,89,2180096,237029,9197590,90,11230,4,Asia
31,Egypt,97237,89,5243,12,65118,800,26876,41,948,51,135000,1316,102601032,1055,19569,760,Africa
32,Dominican Republic,90561,694,1554,21,59949,817,29058,273,8336,143,343796,31647,10863400,120,6991,32,North America
33,Sweden,86068,0,5810,0,0,0,0,26,8515,575,1030010,101897,10108344,117,1740,10,Europe
34,Panama,85480,1088,1878,19,60528,806,23074,152,19768,434,297451,68787,4324253,51,2303,15,North America
35,China,84939,22,4634,0,79851,59,454,20,59,3,90410000,62814,1439323776,16945,310601,16,Asia
36,Oman,83769,0,609,0,78386,0,4774,151,16348,119,309212,60344,5124142,61,8414,17,Asia
37,Belgium,80894,716,9985,9,18165,34,52744,74,6975,861,2099750,181061,11596939,143,1161,6,Europe
38,Kuwait,79957,688,513,2,71770,506,7674,97,18684,120,585124,136730,4279421,54,8342,7,Asia
39,Romania,77544,1189,3233,37,35079,556,39232,504,4035,168,1639370,85302,19218444,248,5944,12,Europe
40,Belarus,70285,174,637,5,68577,321,1071,0,7438,67,1465555,155104,9448866,134,14833,6,Europe
41,Guatemala,67856,915,2580,48,56277,963,8999,5,3778,144,216776,12069,17961408,265,6962,83,North America
42,UAE,66617,424,372,2,58408,112,7837,0,6724,38,6418188,647824,9907302,149,26633,2,Asia
43,Netherlands,66097,508,6200,5,0,0,0,54,3856,362,1312787,76590,17140408,259,2765,13,Europe
44,Poland,61181,900,1951,13,41661,632,17569,79,1617,52,2493423,65893,37840496,619,19395,15,Europe
45,Japan,60733,1012,1169,14,47622,1155,11942,243,480,9,1306128,10332,126419008,2082,108143,97,Asia
46,Singapore,56266,50,27,0,53920,269,2319,0,9607,5,1745928,298096,5856941,104,216924,3,Asia
47,Portugal,55452,241,1794,2,40652,179,13006,42,5441,176,1896675,186089,10192299,184,5681,5,Europe
48,Honduras,53381,562,1632,13,8271,189,43478,48,5378,164,130864,13183,9926595,186,6082,76,North America
49,Nigeria,51905,601,997,1,38767,882,12141,7,251,5,369904,1788,206830336,3985,207453,559,Africa
50,Morocco,50812,1565,858,41,35040,841,14914,31,1374,23,1736976,46980,36972480,728,43091,21,Africa
51,Bahrain,49038,377,183,2,45589,423,3266,33,28689,107,1029969,602579,1709269,35,9340,2,Asia
52,Ghana,43325,0,261,0,41408,0,1656,5,1390,8,432372,13875,31161896,719,119394,72,Africa
53,Kyrgyzstan,42889,186,1055,0,36056,225,5778,24,6559,161,267718,40941,6539188,152,6198,24,Asia
54,Armenia,42616,139,850,8,35907,214,5859,0,14378,287,193693,65347,2964053,70,3487,15,Asia
55,Algeria,41068,401,1424,6,28874,287,10770,41,934,32,0,0,43960740,1070,30871,0,Africa
56,Switzerland,39627,295,2000,0,34100,200,3527,14,4574,231,930416,107392,8663715,219,4332,9,Europe
57,Ethiopia,39033,1368,662,25,14480,567,23891,248,338,6,736904,6388,115348600,2955,174243,157,Africa
58,Venezuela,38957,738,323,6,28453,1147,10181,85,1371,11,1695541,59652,28423992,730,88000,17,South America
59,Uzbekistan,38412,338,265,5,34351,362,3796,277,1145,8,1377915,41086,33537240,873,126556,24,Asia
60,Afghanistan,37953,59,1385,0,28016,0,8552,31,972,35,100679,2578,39047864,1029,28193,388,Asia
61,Azerbaijan,35105,184,515,3,32842,160,1748,0,3458,51,868345,85532,10152234,289,19713,12,Asia
62,Costa Rica,33084,950,348,8,10372,213,22364,131,6486,68,130867,25656,5100762,154,14657,39,North America
63,Moldova,33072,588,935,6,22683,0,9454,362,8201,232,183923,45609,4032575,122,4313,22,Europe
64,Kenya,32118,355,542,10,18453,296,13123,44,596,10,417804,7747,53933060,1679,99507,129,Africa
65,Nepal,31117,634,146,9,18350,136,12621,0,1065,5,904802,30976,29209424,939,200065,32,Asia
66,Serbia,30548,170,695,3,28275,0,1578,46,3498,80,862729,98799,8732134,286,12564,10,Europe
67,Ireland,27908,153,1777,1,23364,0,2767,6,5643,359,767359,155160,4945610,177,2783,6,Europe
68,Austria,25062,300,732,2,21406,146,2924,22,2780,81,1087155,120610,9013819,360,12314,8,Europe
69,Australia,24602,195,485,13,18759,299,5358,43,963,19,5646546,221071,25541794,1038,52663,5,Australia/Oceania
70,El Salvador,24420,220,654,8,12021,240,11745,391,3762,101,293218,45173,6490941,266,9925,22,North America
71,Czechia,21790,239,411,0,16087,47,5292,22,2034,38,834547,77909,10711885,492,26063,13,Europe
72,Cameroon,18762,0,408,0,16540,0,1814,30,704,15,149000,5594,26635164,1420,65282,179,Africa
73,Palestine,18476,163,125,3,11103,1,7248,0,3610,24,214862,41985,5117538,277,40940,24,Asia
74,Bosnia and Herzegovina,17715,319,532,6,11329,172,5854,0,5405,162,172841,52731,3277762,185,6161,19,Europe
75,Ivory Coast,17374,64,113,1,15106,286,2155,0,656,4,119166,4503,26466592,1523,234218,222,Africa
76,S. Korea,17002,332,309,0,14169,49,2524,25,332,6,1775800,34632,51275656,3016,165941,29,Asia
77,Denmark,16239,112,622,1,13944,0,1673,1,2802,107,2146125,370330,5795168,357,9317,3,Europe
78,Bulgaria,15131,0,539,0,10282,0,4310,73,2180,78,365096,52603,6940581,459,12877,19,Europe
79,Madagascar,14277,59,178,0,13332,126,767,80,514,6,54691,1968,27786930,1946,156106,508,Africa
80,North Macedonia,13458,150,563,6,10052,75,2843,4,6460,270,134318,64472,2083361,155,3700,16,Europe
81,Paraguay,12974,438,192,10,7197,190,5585,64,1816,27,171552,24010,7144920,551,37213,42,South America
82,Senegal,12850,161,266,4,8165,0,4419,38,765,16,135770,8080,16803232,1308,63170,124,Africa
83,Sudan,12682,59,815,3,6492,16,5375,0,288,19,401,9,43988412,3469,53974,109697,Africa
84,Lebanon,12191,611,121,5,3346,142,8724,71,1787,18,457149,67022,6820890,560,56371,15,Asia
85,Zambia,10831,204,279,2,9942,816,610,0,587,15,106449,5769,18452724,1704,66139,173,Africa
86,Libya,10437,316,188,8,1085,32,9164,0,1516,27,93851,13632,6884438,660,36619,73,Africa
87,Norway,10299,24,264,0,9150,0,885,0,1898,49,601569,110841,5427321,527,20558,9,Europe
88,DRC,9811,9,251,3,8920,0,640,0,109,3,0,0,89921752,9165,358254,0,Africa
89,Malaysia,9257,8,125,0,8949,4,183,7,285,4,1160390,35787,32424500,3503,259396,28,Asia
90,Guinea,8932,0,53,0,7648,0,1231,24,678,4,19232,1459,13180534,1476,248689,685,Africa
91,French Guiana,8797,20,55,0,8307,56,435,15,29350,184,49036,163604,299724,34,5450,6,South America
92,Gabon,8388,0,53,0,6734,0,1601,2,3757,24,107403,48101,2232866,266,42130,21,Africa
93,Greece,8381,243,240,2,3804,0,4337,31,805,23,838015,80459,10415458,1243,43398,12,Europe
94,Tajikistan,8277,36,66,0,7072,32,1139,0,865,7,0,0,9566856,1156,144952,0,Asia
95,Albania,8275,156,245,5,4184,88,3846,15,2876,85,50873,17681,2877333,348,11744,57,Europe
96,Haiti,8050,34,196,0,5447,0,2407,0,705,17,21826,1911,11422179,1419,58276,523,North America
97,Finland,7906,35,334,0,7100,0,472,0,1427,60,548857,99036,5541979,701,16593,10,Europe
98,Croatia,7900,306,170,1,5678,94,2052,12,1926,41,148742,36265,4101476,519,24126,28,Europe
99,Luxembourg,7762,58,124,0,6969,0,669,3,12372,198,722246,1151177,627398,81,5060,1,Europe
100,Mauritania,6894,9,158,0,6203,17,533,3,1477,34,68872,14760,4666089,677,29532,68,Africa
101,Maldives,6660,96,26,0,4113,101,2521,12,12291,48,102682,189497,541865,81,20841,5,Asia
102,Zimbabwe,5893,78,153,1,4629,42,1111,0,396,10,149748,10055,14893265,2527,97342,99,Africa
103,Namibia,5538,311,46,4,2460,3,3032,4,2174,18,48808,19161,2547278,460,55376,52,Africa
104,Malawi,5382,60,168,2,2998,69,2216,4,280,9,42015,2189,19196520,3567,114265,457,Africa
105,Djibouti,5382,0,60,0,5233,0,89,0,5436,61,64206,64854,990015,184,16500,15,Africa
106,Hungary,5133,35,611,0,3692,11,830,7,532,63,394911,40895,9656717,1881,15805,24,Europe
107,Equatorial Guinea,4926,0,83,0,3795,1082,1048,2,3496,59,50481,35827,1409027,286,16976,28,Africa
108,CAR,4679,0,61,0,1755,0,2863,2,966,13,30775,6357,4841428,1035,79368,157,Africa
109,Hong Kong,4658,26,76,1,3974,74,608,29,621,10,780415,103976,7505697,1611,98759,10,Asia
110,Montenegro,4313,36,84,2,3333,52,896,0,6867,134,45151,71888,628078,146,7477,14,Europe
111,Nicaragua,4311,0,133,0,2913,0,1265,0,650,20,0,0,6635707,1539,49893,0,North America
112,Eswatini,4189,61,83,2,2762,80,1344,11,3605,71,28380,24426,1161873,277,13998,41,Africa
113,Congo,3850,0,77,0,1625,0,2148,0,695,14,0,0,5536461,1438,71902,0,Africa
114,Cuba,3617,35,89,0,3006,55,522,3,319,8,346439,30589,11325598,3131,127254,33,North America
115,Suriname,3569,109,57,1,2559,61,953,20,6076,97,6642,11308,587383,165,10305,88,South America
116,Cabo Verde,3455,43,37,0,2538,40,880,0,6205,66,73900,132712,556845,161,15050,8,Africa
117,Thailand,3390,0,58,0,3220,1,112,1,49,0,749213,10730,69825528,20598,1203888,93,Asia
118,Slovakia,3316,91,33,0,2147,102,1136,7,607,6,311099,56978,5460030,1647,165455,18,Europe
119,Mozambique,3304,109,20,0,1474,68,1810,0,105,0,85137,2714,31372392,9495,1568620,368,Africa
120,Somalia,3269,4,93,0,2396,0,780,0,205,6,0,0,15952471,4880,171532,0,Africa
121,Mayotte,3237,0,39,0,2964,0,234,1,11827,142,13000,47496,273707,85,7018,21,Africa
122,Sri Lanka,2947,6,11,0,2798,9,138,1,138,0,195025,9102,21426278,7271,1947843,110,Asia
123,Rwanda,2889,109,11,0,1754,42,1124,0,222,0,361842,27843,12995624,4498,1181420,36,Africa
124,Tunisia,2738,131,68,4,1434,14,1236,8,231,6,122899,10383,11836203,4323,174062,96,Africa
125,Mali,2699,11,125,0,2010,3,564,0,133,6,33696,1658,20328504,7532,162628,603,Africa
126,Slovenia,2617,43,131,1,2079,0,407,3,1259,63,147091,70752,2078980,794,15870,14,Europe
127,Lithuania,2594,30,84,1,1766,11,744,6,955,31,604689,222601,2716473,1047,32339,4,Europe
128,South Sudan,2497,0,47,0,1290,0,1160,0,223,4,12044,1074,11212307,4490,238560,931,Africa
129,Gambia,2437,0,84,0,455,0,1898,0,1005,35,10781,4444,2425733,995,28878,225,Africa
130,Estonia,2265,21,63,0,2024,13,178,0,1707,47,140206,105683,1326666,586,21058,9,Europe
131,Uganda,2166,318,20,1,1199,0,947,0,47,0,340844,7421,45931304,21206,2296565,135,Africa
132,Guinea-Bissau,2149,0,33,0,1015,0,1101,5,1088,17,1500,760,1974316,919,59828,1316,Africa
133,Syria,2143,70,85,2,490,15,1568,0,122,5,0,0,17558240,8193,206568,0,Asia
134,Angola,2134,66,94,0,814,10,1226,24,65,3,64747,1962,33001204,15464,351077,510,Africa
135,Benin,2115,20,39,0,1705,0,371,0,174,3,107057,8800,12165905,5752,311946,114,Africa
136,Iceland,2058,8,10,0,1936,16,112,0,6025,29,194963,570798,341562,166,34156,2,Europe
137,Sierra Leone,1980,8,69,0,1545,3,366,0,248,9,0,0,7999274,4040,115932,0,Africa
138,Yemen,1907,1,546,4,1066,8,295,0,64,18,120,4,29915680,15687,54791,249297,Asia
139,Bahamas,1703,0,27,0,221,0,1455,61,4325,69,8778,22292,393780,231,14584,45,North America
140,New Zealand,1671,6,22,0,1538,0,111,9,334,4,685476,137038,5002100,2993,227368,7,Australia/Oceania
141,Malta,1577,31,10,0,901,47,666,0,3570,23,171103,387362,441714,280,44171,3,Europe
142,Jordan,1576,44,11,0,1268,6,297,3,154,1,737273,72157,10217562,6483,928869,14,Asia
143,Aruba,1534,70,7,1,446,31,1081,2,14359,66,18402,172252,106832,70,15262,6,North America
144,Uruguay,1521,5,42,0,1264,15,215,2,438,12,158702,45663,3475481,2285,82750,22,South America
145,Cyprus,1417,11,20,0,878,0,519,5,1172,17,263943,218383,1208622,853,60431,5,Asia
146,Georgia,1394,9,17,0,1132,4,245,0,350,4,327436,82105,3988035,2861,234590,12,Asia
147,Jamaica,1346,56,16,1,788,0,542,4,454,5,51765,17470,2963042,2201,185190,57,North America
148,Latvia,1333,3,33,0,1093,0,207,0,708,18,236297,125488,1883031,1413,57062,8,Europe
149,Botswana,1308,0,3,0,136,0,1169,1,555,1,93420,39616,2358155,1803,786052,25,Africa
150,Burkina Faso,1297,0,55,0,1034,0,208,0,62,3,0,0,20980002,16176,381455,0,Africa
151,Liberia,1286,1,82,0,816,13,388,0,253,16,0,0,5073829,3945,61876,0,Africa
152,Togo,1275,36,27,0,903,12,345,2,154,3,57394,6911,8305087,6514,307596,145,Africa
153,Niger,1172,0,69,0,1083,0,20,0,48,3,9052,372,24319972,20751,352463,2687,Africa
154,Réunion,1117,42,6,1,692,0,419,3,1246,7,35419,39520,896231,802,149372,25,Africa
155,Andorra,1045,0,53,0,875,0,117,1,13522,686,137457,1778619,77283,74,1458,1,Europe
156,Lesotho,1015,0,30,0,472,0,513,0,473,14,13330,6215,2144684,2113,71489,161,Africa
157,Vietnam,1014,5,26,1,563,18,425,0,10,0,817208,8385,97463720,96118,3748605,119,Asia
158,Chad,982,1,76,0,869,0,37,0,60,5,0,0,16488654,16791,216956,0,Africa
159,Trinidad and Tobago,930,66,13,1,165,3,752,3,664,9,19123,13658,1400148,1506,107704,73,North America
160,Guyana,925,44,31,1,433,0,461,11,1175,39,6760,8588,787102,851,25390,116,South America
161,Sao Tome and Principe,892,1,15,0,831,1,46,0,4060,68,3482,15847,219722,246,14648,63,Africa
162,Guadeloupe,771,0,15,0,289,0,467,2,1927,37,26290,65703,400134,519,26676,15,North America
163,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
164,San Marino,704,0,42,0,657,0,5,0,20742,1237,6511,191833,33941,48,808,5,Europe
165,Belize,668,20,6,1,44,1,618,3,1676,15,6293,15787,398628,597,66438,63,North America
166,Channel Islands,614,0,48,0,545,0,21,0,3527,276,68985,396256,174092,284,3627,3,Europe
167,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59961060,117802,2855289,0,Africa
168,Taiwan,487,0,7,0,457,0,23,0,20,0,85907,3606,23823076,48918,3403297,277,Asia
169,Myanmar,441,22,6,0,338,1,97,0,8,0,144054,2645,54462308,123497,9077051,378,Asia
170,Burundi,429,3,1,0,336,0,92,0,36,0,19993,1675,11937764,27827,11937764,597,Africa
171,Comoros,417,0,7,0,396,0,14,0,478,8,0,0,872138,2091,124591,0,Africa
172,Faeroe Islands,384,0,0,0,300,0,84,4,7854,0,81991,1677051,48890,127,0,1,Europe
173,Sint Maarten,368,15,17,0,147,1,204,3,8569,396,2113,49202,42945,117,2526,20,North America
174,Papua New Guinea,361,0,4,0,198,0,159,0,40,0,14439,1610,8970429,24849,2242607,621,Australia/Oceania
175,Turks and Caicos,347,13,2,0,102,0,243,3,8945,52,1991,51326,38791,112,19396,19,North America
176,Mauritius,346,0,10,0,334,0,2,0,272,8,205285,161378,1272077,3677,127208,6,Africa
177,Isle of Man,336,0,24,0,312,0,0,0,3948,282,9483,111436,85098,253,3546,9,Europe
178,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32586,375222,1117,23451,31,North America
179,Eritrea,306,0,0,0,274,0,32,0,86,0,0,0,3553321,11612,0,0,Africa
180,French Polynesia,298,0,0,0,148,0,150,2,1060,0,9912,35256,281142,943,0,28,Australia/Oceania
181,Mongolia,298,0,0,0,288,5,10,1,91,0,47587,14483,3285654,11026,0,69,Asia
182,Cambodia,273,0,0,0,263,10,10,1,16,0,86606,5170,16751493,61361,0,193,Asia
183,Gibraltar,239,8,0,0,201,1,38,0,7094,0,30268,898427,33690,141,0,1,Europe
184,Cayman Islands,205,0,1,0,202,0,2,0,3114,15,34208,519634,65831,321,65831,2,North America
185,Saint Martin,176,0,5,0,52,0,119,1,4541,129,2449,63187,38758,220,7752,16,North America
186,Bermuda,167,0,9,0,149,2,9,0,2683,145,37879,608557,62244,373,6916,2,North America
187,Barbados,158,1,7,0,126,2,25,0,550,24,15503,53937,287427,1819,41061,19,North America
188,Bhutan,154,1,0,0,110,2,44,0,199,0,76034,98386,772814,5018,0,10,Asia
189,Monaco,154,0,4,0,116,0,34,1,3920,102,51953,1322565,39282,255,9821,1,Europe
190,Brunei,143,0,3,0,139,0,1,0,326,7,49399,112764,438076,3063,146025,9,Asia
191,Seychelles,132,0,0,0,126,0,6,0,1341,0,0,0,98435,746,0,0,Africa
192,Liechtenstein,99,0,1,0,88,0,10,0,2595,26,900,23595,38144,385,38144,42,Europe
193,Antigua and Barbuda,94,0,3,0,89,0,2,1,959,31,1775,18104,98045,1043,32682,55,North America
194,St. Vincent Grenadines,58,0,0,0,56,0,2,0,523,0,3039,27381,110991,1914,0,37,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6257,650580,14143,0,160,Asia
196,Curaçao,37,0,1,0,32,0,4,0,225,6,1080,6578,164190,4438,164190,152,North America
197,Fiji,28,0,1,0,20,0,7,0,31,1,6693,7458,897378,32049,897378,134,Australia/Oceania
198,Saint Lucia,26,0,0,0,25,0,1,0,141,0,4946,26917,183749,7067,0,37,North America
199,Timor-Leste,26,0,0,0,25,0,1,0,20,0,5146,3893,1321912,50843,0,257,Asia
200,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55524,112599,4692,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11838,41408,285889,12430,0,24,Australia/Oceania
202,Laos,22,0,0,0,20,0,2,0,3,0,35580,4880,7290368,331380,0,205,Asia
203,British Virgin Islands,21,9,1,0,8,0,12,0,694,33,2092,69134,30260,1441,30260,14,North America
204,Dominica,19,1,0,0,18,0,1,0,264,0,1646,22857,72012,3790,0,44,North America
205,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1430,26853,53253,3133,0,37,North America
206,St. Barth,16,0,0,0,9,0,7,0,1619,0,1699,171946,9881,618,0,6,North America
207,Greenland,14,0,0,0,14,0,0,0,247,0,6464,113835,56784,4056,0,9,North America
208,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
209,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16147,26258,2020,0,62,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3722,0,2256,645863,3493,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599326,59933,599326,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5790,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44069,15022,5007,0,23,North America
