,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
28,Bolivia,117267,669,5101,74,62124,1716,50042,71,10022,436,243331,20796,11700642,100,2294,48,South America
29,Ecuador,115457,1148,6619,48,101867,144,6971,363,6527,374,334945,18935,17689332,153,2673,53,South America
30,Kazakhstan,105944,72,1588,0,97371,472,6985,221,5631,84,2434444,129383,18815844,178,11849,8,Asia
31,Egypt,99280,165,5461,21,74626,798,19193,41,967,53,135000,1315,102664408,1034,18800,760,Africa
32,Dominican Republic,95627,648,1765,27,69519,783,24343,217,8800,162,376121,34611,10866964,114,6157,29,North America
33,Panama,94084,532,2030,12,67487,513,24567,168,21746,469,347147,80238,4326482,46,2131,12,North America
34,Romania,89891,1298,3721,40,38701,247,47469,519,4678,194,1852088,96391,19214260,214,5164,10,Europe
35,Kuwait,86478,667,535,1,78209,552,7734,92,20198,125,626041,146220,4281493,50,8003,7,Asia
36,Oman,86124,196,689,0,81024,0,4411,154,16793,134,309212,60294,5128414,60,7443,17,Asia
37,Belgium,85487,251,9897,2,18457,35,57133,68,7370,853,2289784,197419,11598589,136,1172,5,Europe
38,China,85066,8,4634,0,80234,26,198,4,59,3,160000000,111163,1439323776,16920,310601,9,Asia
39,Sweden,84778,213,5830,1,0,0,0,14,8385,577,1094856,108290,10110405,119,1734,9,Europe
40,Guatemala,75644,751,2790,12,63688,753,9166,5,4209,155,249569,13886,17972288,238,6442,72,North America
41,Belarus,72141,179,691,5,70900,294,550,0,7635,73,1543966,163404,9448764,131,13674,6,Europe
42,Netherlands,71863,734,6235,5,0,0,0,32,4192,364,1455274,84897,17141648,239,2749,12,Europe
43,UAE,71540,735,387,3,62029,538,9124,0,7218,39,7257053,732206,9911219,139,25610,1,Asia
44,Japan,69001,609,1307,11,58428,605,9266,225,546,10,1510462,11949,126406368,1832,96715,84,Asia
45,Poland,68517,595,2078,20,47865,835,18574,83,1811,55,2777601,73405,37839144,552,18209,14,Europe
46,Morocco,65453,1672,1216,32,50357,1435,13880,31,1770,33,1978840,53501,36986820,565,30417,19,Africa
47,Honduras,61769,755,1888,15,10430,34,49451,40,6219,190,145519,14652,9931764,161,5260,68,North America
48,Portugal,58633,390,1827,3,42233,129,14573,41,5753,179,2058544,201990,10191329,174,5578,5,Europe
49,Singapore,56860,8,27,0,55891,142,942,0,9706,5,2068284,353043,5858447,103,216980,3,Asia
50,Nigeria,54463,216,1027,4,42439,429,10997,7,263,5,411077,1986,206998352,3801,201556,504,Africa
51,Ethiopia,54409,1105,846,18,19903,416,33660,344,471,7,949813,8228,115442248,2122,136457,122,Africa
52,Bahrain,52807,367,190,0,49645,250,2972,34,30859,111,1128829,659664,1711219,32,9006,2,Asia
53,Venezuela,48883,1127,398,7,39912,885,8573,101,1720,14,1780734,62655,28421362,581,71410,16,South America
54,Algeria,45158,325,1523,5,31746,253,11889,29,1027,35,0,0,43986736,974,28882,0,Africa
55,Ghana,44658,198,276,0,43478,357,904,6,1432,9,445653,14291,31183204,698,112983,70,Africa
56,Armenia,44075,197,884,3,38631,275,4560,0,14869,298,209389,70638,2964234,67,3353,14,Asia
57,Kyrgyzstan,44036,78,1059,0,38895,246,4082,24,6731,162,267718,40918,6542721,149,6178,24,Asia
58,Costa Rica,43305,1121,453,10,16512,242,26340,154,8487,89,153884,30160,5102285,118,11263,33,North America
59,Switzerland,42763,370,2011,0,36500,200,4252,13,4935,232,1039741,119982,8665787,203,4309,8,Europe
60,Uzbekistan,42437,310,327,4,39664,126,2446,147,1265,10,1377915,41067,33553150,791,102609,24,Asia
61,Nepal,41649,1120,251,12,23290,1112,18108,0,1425,9,718439,24582,29226630,702,116441,41,Asia
62,Afghanistan,38243,47,1409,3,29315,84,7519,48,979,36,103199,2641,39076680,1022,27734,379,Asia
63,Moldova,37740,532,1024,16,26189,317,10527,575,9359,254,207925,51565,4032269,107,3938,19,Europe
64,Azerbaijan,36732,154,538,2,34116,139,2078,0,3617,53,935396,92110,10155228,276,18876,11,Asia
65,Kenya,34493,178,581,4,20211,0,13701,44,639,11,456088,8450,53971984,1565,92895,118,Africa
66,Serbia,31581,99,716,1,30188,135,677,39,3617,82,947298,108498,8730985,276,12194,9,Europe
67,Ireland,29114,89,1777,0,23364,0,3973,6,5885,359,852007,172212,4947418,170,2784,6,Europe
68,Austria,27969,327,734,0,23820,255,3415,30,3102,81,1210568,134276,9015501,322,12283,7,Europe
69,Australia,25923,104,663,6,21690,187,3570,23,1015,26,6319795,247336,25551492,986,38539,4,Australia/Oceania
70,El Salvador,25904,84,731,7,14879,309,10294,261,3990,113,320267,49332,6492012,251,8881,20,North America
71,Czechia,25773,656,425,0,18326,210,7022,40,2406,40,923220,86181,10712535,416,25206,12,Europe
72,Palestine,23875,594,162,3,15483,145,8230,0,4662,32,263288,51409,5121436,215,31614,19,Asia
73,Bosnia and Herzegovina,20517,283,627,7,13626,191,6264,0,6261,191,190771,58213,3277097,160,5227,17,Europe
74,S. Korea,20449,267,326,2,15356,158,4767,124,399,6,1980295,38619,51277096,2508,157292,26,Asia
75,Cameroon,19460,51,415,1,17651,0,1394,30,730,16,149000,5590,26656894,1370,64233,179,Africa
76,Paraguay,19138,800,358,10,9981,260,8799,87,2677,50,198620,27788,7147792,373,19966,36,South America
77,Lebanon,18375,598,177,6,5195,207,13003,97,2694,26,545350,79965,6819893,371,38530,13,Asia
78,Ivory Coast,18161,58,117,0,16933,119,1111,0,686,4,129125,4875,26488072,1459,226394,205,Africa
79,Denmark,17195,111,626,1,15413,113,1156,4,2967,108,2526753,435960,5795835,337,9259,2,Europe
80,Bulgaria,16617,163,648,6,11760,145,4209,63,2395,93,421240,60707,6938876,418,10708,16,Europe
81,Libya,15156,532,250,8,1746,70,13160,0,2201,36,114145,16573,6887502,454,27550,60,Africa
82,Madagascar,15023,66,196,1,13965,50,862,42,540,7,58946,2120,27810346,1851,141890,472,Africa
83,North Macedonia,14600,145,606,2,11741,216,2253,1,7008,291,151706,72818,2083359,143,3438,14,Europe
84,Senegal,13743,88,287,3,9506,22,3950,33,817,17,148349,8821,16817748,1224,58598,113,Africa
85,Sudan,13189,0,823,0,6612,0,5754,0,300,19,401,9,44022068,3338,53490,109781,Africa
86,Zambia,12415,34,292,2,11494,15,629,0,672,16,118490,6415,18469668,1488,63252,156,Africa
87,Norway,11034,163,264,0,9348,0,1422,1,2033,49,745279,137285,5428709,492,20563,7,Europe
88,Greece,10757,233,273,2,3804,0,6680,38,1033,26,980500,94154,10413797,968,38146,11,Europe
89,Croatia,10725,311,191,4,7968,233,2566,15,2615,47,175346,42761,4100650,382,21469,23,Europe
90,DRC,10114,10,259,0,9347,25,508,0,112,3,0,0,90011424,8900,347534,0,Africa
91,Albania,9728,122,296,6,5582,141,3850,22,3381,103,60106,20890,2877231,296,9720,48,Europe
92,Guinea,9526,47,60,1,8574,47,892,24,722,5,24530,1859,13192256,1385,219871,538,Africa
93,Malaysia,9360,6,128,0,9079,4,153,4,289,4,1270229,39159,32438096,3466,253423,26,Asia
94,French Guiana,9209,55,61,1,8739,32,409,8,30699,203,54370,181246,299979,33,4918,6,South America
95,Tajikistan,8654,35,69,1,7447,34,1138,0,904,7,0,0,9573897,1106,138752,0,Asia
96,Gabon,8538,5,53,0,7335,71,1150,2,3821,24,122308,54734,2234592,262,42162,18,Africa
97,Haiti,8258,28,206,3,5870,42,2182,0,723,18,23679,2072,11426736,1384,55470,483,North America
98,Finland,8161,19,336,0,7350,150,475,1,1473,61,688858,124292,5542261,679,16495,8,Europe
99,Maldives,8140,137,29,0,5338,73,2773,12,15014,53,115727,213449,542177,67,18696,5,Asia
100,Namibia,7844,152,82,1,3454,75,4308,30,3078,32,64269,25216,2548789,325,31083,40,Africa
101,Mauritania,7089,14,160,1,6548,84,381,3,1518,34,69937,14975,4670110,659,29188,67,Africa
102,Luxembourg,6745,43,124,0,0,0,0,1,10745,198,655169,1043708,627732,93,5062,1,Europe
103,Zimbabwe,6638,79,206,3,5250,9,1182,0,445,14,151597,10174,14900362,2245,72332,98,Africa
104,Hungary,6622,365,619,3,3903,82,2100,7,686,64,437531,45312,9655916,1458,15599,22,Europe
105,Malawi,5579,3,175,0,3500,80,1904,4,290,9,45789,2383,19212780,3444,109787,420,Africa
106,Djibouti,5387,0,60,0,5327,0,0,0,5439,61,68142,68797,990486,184,16508,15,Africa
107,Montenegro,5019,102,104,2,4104,46,811,0,7991,166,49994,79598,628080,125,6039,13,Europe
108,Equatorial Guinea,4965,0,83,0,4390,506,492,1,3520,59,53443,37888,1410546,284,16995,26,Africa
109,Hong Kong,4831,8,92,2,4401,21,338,25,643,12,780415,103949,7507688,1554,81605,10,Asia
110,CAR,4712,1,62,0,1803,13,2847,2,973,13,31126,6425,4844184,1028,78132,156,Africa
111,Nicaragua,4668,0,141,0,2913,0,1614,0,703,21,0,0,6638291,1422,47080,0,North America
112,Eswatini,4668,50,94,0,3585,23,989,11,4016,81,30327,26093,1162266,249,12365,38,Africa
113,Congo,4628,649,102,24,1742,0,2784,0,835,18,0,0,5540928,1197,54323,0,Africa
114,Rwanda,4218,76,17,1,2071,27,2130,0,324,1,421121,32379,13006183,3083,765070,31,Africa
115,Tunisia,4196,233,81,1,1628,4,2487,15,354,7,148212,12518,11840255,2822,146176,80,Africa
116,Suriname,4149,60,72,0,3272,101,805,8,7061,123,9216,15685,587555,142,8160,64,South America
117,Cuba,4126,61,98,3,3458,63,570,5,364,9,408727,36089,11325372,2745,115565,28,North America
118,Mozambique,4117,78,25,2,2170,0,1922,0,131,0,96387,3070,31401212,7627,1256049,326,Africa
119,Cabo Verde,4048,78,41,1,3460,37,547,0,7267,74,76576,137469,557042,138,13586,7,Africa
120,Slovakia,4042,53,33,0,2523,45,1486,18,740,6,340123,62292,5460117,1351,165458,16,Europe
121,Thailand,3425,8,58,0,3274,0,93,1,49,0,749213,10729,69831256,20389,1203987,93,Asia
122,Somalia,3310,0,97,0,2481,0,732,0,207,6,0,0,15967064,4824,164609,0,Africa
123,Mayotte,3301,0,40,0,2964,0,297,1,12051,146,13000,47458,273924,83,6848,21,Africa
124,Uganda,3112,75,32,0,1528,39,1552,0,68,0,385882,8393,45978896,14775,1436841,119,Africa
125,Sri Lanka,3101,9,12,0,2883,4,206,0,145,0,230547,10759,21429216,6910,1785768,93,Asia
126,Gambia,3067,38,97,1,1032,0,1938,0,1263,40,13354,5500,2427968,792,25031,182,Africa
127,Slovenia,2979,55,134,1,2359,36,486,4,1433,64,161847,77849,2078989,698,15515,13,Europe
128,Lithuania,2958,29,86,0,1874,17,998,5,1089,32,648863,238971,2715237,918,31573,4,Europe
129,Syria,2898,68,120,4,661,15,2117,0,165,7,0,0,17572218,6064,146435,0,Asia
130,Mali,2802,25,126,0,2185,7,491,0,138,6,39771,1955,20347706,7262,161490,512,Africa
131,Angola,2777,48,112,3,1115,31,1550,24,84,3,64747,1960,33034882,11896,294954,510,Africa
132,Jamaica,2683,224,24,3,898,8,1761,6,905,8,60309,20351,2963464,1105,123478,49,North America
133,South Sudan,2532,5,47,0,1290,0,1195,0,226,4,12044,1074,11216609,4430,238651,931,Africa
134,Estonia,2415,20,64,0,2130,18,221,0,1820,48,151940,114525,1326695,549,20730,9,Europe
135,Bahamas,2337,61,50,0,849,48,1438,83,5933,127,11871,30137,393903,169,7878,33,North America
136,Aruba,2211,107,12,2,934,77,1265,7,20693,112,21955,205481,106847,48,8904,5,North America
137,Guinea-Bissau,2205,0,34,0,1127,0,1044,5,1116,17,1500,759,1975845,896,58113,1317,Africa
138,Benin,2194,49,40,0,1738,0,416,0,180,3,118206,9708,12176351,5550,304409,103,Africa
139,Jordan,2161,64,15,0,1610,46,536,3,211,1,850088,83172,10220881,4730,681392,12,Asia
140,Iceland,2121,5,10,0,2016,9,95,0,6208,29,218917,640792,341635,161,34164,2,Europe
141,Sierra Leone,2029,1,71,0,1600,6,358,0,253,9,0,0,8004602,3945,112741,0,Africa
142,Yemen,1976,14,571,1,1175,15,230,0,66,19,120,4,29937268,15150,52430,249477,Asia
143,Malta,1931,22,13,1,1490,37,428,0,4371,29,194576,440463,441753,229,33981,2,Europe
144,Trinidad and Tobago,1920,123,28,1,691,6,1201,6,1371,20,24209,17288,1400296,729,50011,58,North America
145,Réunion,1796,82,10,1,880,0,906,2,2003,11,35419,39511,896440,499,89644,25,Africa
146,New Zealand,1757,5,22,0,1606,8,129,7,351,4,777560,155447,5002100,2847,227368,6,Australia/Oceania
147,Botswana,1724,0,6,0,493,0,1225,1,731,3,116728,49467,2359715,1369,393286,20,Africa
148,Uruguay,1626,15,44,0,1433,14,149,3,468,13,176981,50917,3475875,2138,78997,20,South America
149,Georgia,1548,38,19,0,1270,17,259,0,388,5,381236,95601,3987785,2576,209883,10,Asia
150,Cyprus,1495,5,21,0,1139,0,335,5,1237,17,286736,237186,1208910,809,57567,4,Asia
151,Togo,1434,18,30,2,1055,20,349,0,173,4,67079,8071,8311466,5796,277049,124,Africa
152,Latvia,1406,2,34,0,1173,0,199,1,747,18,256350,136186,1882352,1339,55363,7,Europe
153,Guyana,1382,9,41,0,779,37,562,14,1756,52,8918,11328,787226,570,19201,88,South America
154,Burkina Faso,1370,0,55,0,1075,0,240,0,65,3,0,0,20998864,15328,381798,0,Africa
155,Guadeloupe,1363,94,18,2,336,0,1009,7,3406,45,31762,79378,400136,294,22230,13,North America
156,Liberia,1305,0,82,0,1162,4,61,0,257,16,0,0,5077737,3891,61924,0,Africa
157,Andorra,1199,15,53,0,909,1,237,3,15514,686,137457,1778527,77287,64,1458,1,Europe
158,Niger,1176,0,69,0,1088,0,19,0,48,3,9052,372,24348876,20705,352882,2690,Africa
159,Belize,1101,51,13,0,240,27,848,3,2760,33,8721,21865,398865,362,30682,46,North America
160,Lesotho,1085,0,31,0,528,0,526,0,506,14,15632,7287,2145240,1977,69201,137,Africa
161,Vietnam,1046,2,34,0,746,11,266,0,11,0,1009145,10351,97492400,93205,2867424,97,Asia
162,Chad,1017,0,77,0,904,20,36,0,62,5,0,0,16504170,16228,214340,0,Africa
163,Myanmar,995,76,6,0,358,1,631,0,18,0,157843,2898,54474248,54748,9079041,345,Asia
164,Sao Tome and Principe,896,0,15,0,855,2,26,0,4075,68,3875,17625,219855,245,14657,57,Africa
165,Martinique,754,7,18,0,98,0,638,3,2010,48,13253,35321,375213,498,20845,28,North America
166,San Marino,735,20,42,0,660,0,33,0,21653,1237,6865,202245,33944,46,808,5,Europe
167,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
168,Channel Islands,631,1,48,0,575,30,8,1,3623,276,83755,480953,174144,276,3628,2,Europe
169,French Polynesia,622,49,0,0,336,131,286,4,2212,0,15272,54311,281196,452,0,18,Australia/Oceania
170,Turks and Caicos,538,30,4,0,218,18,316,3,13863,103,2495,64291,38808,72,9702,16,North America
171,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60017068,117912,2857956,0,Africa
172,Taiwan,489,1,7,0,471,9,11,0,21,0,87646,3679,23824488,48721,3403498,272,Asia
173,Sint Maarten,482,6,19,2,241,41,222,8,11219,442,2281,53095,42961,89,2261,19,North America
174,Papua New Guinea,471,11,5,0,232,0,234,0,52,0,15592,1737,8975994,19057,1795199,576,Australia/Oceania
175,Burundi,448,3,1,0,357,0,90,0,37,0,24659,2064,11949426,26673,11949426,485,Africa
176,Comoros,427,0,7,0,410,0,10,0,489,8,0,0,872746,2044,124678,0,Africa
177,Faeroe Islands,411,0,0,0,374,0,37,2,8406,0,97762,1999386,48896,119,0,1,Europe
178,Mauritius,356,0,10,0,335,0,11,0,280,8,227409,178760,1272146,3573,127215,6,Africa
179,Isle of Man,336,0,24,0,312,0,0,0,3948,282,10162,119394,85113,253,3546,8,Europe
180,Eritrea,319,0,0,0,284,0,35,0,90,0,0,0,3554931,11144,0,0,Africa
181,Mongolia,306,2,0,0,296,1,10,1,93,0,54897,16699,3287386,10743,0,60,Asia
182,Gibraltar,295,5,0,0,240,3,55,0,8757,0,35256,1046514,33689,114,0,1,Europe
183,Cambodia,274,0,0,0,266,0,8,1,16,0,100002,5967,16759081,61165,0,168,Asia
184,Bhutan,227,2,0,0,142,0,85,0,294,0,103149,133424,773092,3406,0,7,Asia
185,Saint Martin,213,0,5,0,79,0,129,11,5493,129,2756,71069,38779,182,7756,14,North America
186,Cayman Islands,205,0,1,0,204,0,0,0,3113,15,35574,540170,65857,321,65857,2,North America
187,Barbados,176,0,7,0,146,0,23,0,612,24,17332,60298,287438,1633,41063,17,North America
188,Bermuda,172,0,9,0,157,0,6,0,2764,145,45756,735201,62236,362,6915,1,North America
189,Brunei,144,0,3,0,139,0,2,0,329,7,52185,119086,438214,3043,146071,8,Asia
190,Monaco,142,2,1,0,91,1,50,1,3614,25,51953,1322262,39291,277,39291,1,Europe
191,Seychelles,136,0,0,0,127,0,9,0,1381,0,0,0,98455,724,0,0,Africa
192,Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23592,38148,357,38148,42,Europe
193,Antigua and Barbuda,94,0,3,0,91,0,0,1,958,31,1946,19843,98072,1043,32691,50,North America
194,Curaçao,71,2,1,0,35,0,35,0,432,6,1080,6577,164212,2313,164212,152,North America
195,St. Vincent Grenadines,61,0,0,0,57,0,4,0,550,0,3805,34278,111003,1820,0,29,North America
196,British Virgin Islands,47,0,1,0,8,0,38,0,1553,33,2853,94261,30267,644,30267,11,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4071,6255,650871,14149,0,160,Asia
198,Fiji,29,0,2,0,23,0,4,1,32,2,7986,8897,897591,30951,448796,112,Australia/Oceania
199,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3890,1322736,48990,0,257,Asia
200,Saint Lucia,26,0,0,0,26,1,0,0,141,0,5651,30749,183776,7068,0,33,North America
201,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55516,112616,4692,0,18,North America
202,New Caledonia,23,0,0,0,23,0,0,0,80,0,12618,44122,285979,12434,0,23,Australia/Oceania
203,Laos,22,0,0,0,21,0,1,0,3,0,39696,5442,7293831,331538,0,184,Asia
204,Dominica,20,0,0,0,18,0,2,0,278,0,2077,28840,72018,3601,0,35,North America
205,St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209978,9882,549,0,5,North America
206,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1564,29363,53265,3133,0,34,North America
207,Caribbean Netherlands,16,0,0,0,7,0,9,0,609,0,900,34265,26266,1642,0,29,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,6727,118458,56788,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3717,0,2256,645124,3497,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599809,59981,599809,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,4,0,1,0,864,0,1051,181551,5789,1158,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,808,53770,15027,5009,0,19,North America
