,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
46,Nigeria,44890,457,927,17,32165,314,11798,7,217,4,304221,1472,206606304,4603,222876,679,Africa
47,Honduras,44299,505,1400,16,5921,67,36978,52,4466,141,109292,11018,9919704,224,7086,91,North America
48,Bahrain,42514,382,154,3,39576,241,2784,41,24911,90,867534,508320,1706669,40,11082,2,Asia
49,Japan,41129,1271,1022,6,28028,831,12079,104,325,8,897340,7097,126435856,3074,123714,141,Asia
50,Armenia,39586,288,770,2,30850,478,7966,0,13356,260,170012,57363,2963811,75,3849,17,Asia
51,Ghana,39075,1263,199,8,35563,1250,3313,7,1255,6,405817,13035,31133484,797,156450,77,Africa
52,Kyrgyzstan,38110,569,1438,11,29513,770,7159,24,5832,220,267718,40970,6534479,171,4544,24,Asia
53,Afghanistan,36829,47,1294,6,25742,73,9793,31,944,33,89822,2303,39009448,1059,30146,434,Asia
54,Switzerland,35927,181,1984,3,31600,0,2343,24,4148,229,815937,94209,8660952,241,4365,11,Europe
55,Azerbaijan,33103,193,476,3,28840,492,3787,66,3262,47,759129,74804,10148243,307,21320,13,Asia
56,Algeria,33055,551,1261,13,22802,427,8992,57,753,29,0,0,43926080,1329,34834,0,Africa
57,Morocco,28500,1283,435,18,19994,365,8071,31,771,12,1361550,36845,36953360,1297,84950,27,Africa
58,Uzbekistan,27793,746,171,6,18783,732,8839,224,829,5,1377915,41112,33516028,1206,196000,24,Asia
59,Serbia,27033,295,614,9,14047,0,12372,132,3095,70,713104,81650,8733665,323,14224,12,Europe
60,Ireland,26303,50,1763,0,23364,0,1176,5,5321,357,648084,131106,4943200,188,2804,8,Europe
61,Moldova,26222,408,823,13,18167,0,7232,362,6502,204,128076,31757,4032983,154,4900,31,Europe
62,Kenya,23873,671,391,3,9930,603,13552,44,443,7,329123,6108,53881160,2257,137803,164,Africa
63,Venezuela,22299,861,195,8,12146,271,9958,42,784,7,1567431,55138,28427500,1275,145782,18,South America
64,Austria,21566,85,719,0,19464,128,1383,25,2393,80,923902,102524,9011577,418,12533,10,Europe
65,Nepal,21390,381,60,2,15156,130,6174,0,733,2,725355,24852,29186486,1364,486441,40,Asia
66,Costa Rica,20417,580,191,10,6851,261,13375,100,4004,37,96110,18850,5098730,250,26695,53,North America
67,Ethiopia,20336,459,356,13,8598,358,11382,185,176,3,459746,3990,115223736,5666,323662,251,Africa
68,Australia,19444,714,247,15,10799,177,8398,47,762,10,4541419,177894,25528864,1313,103356,6,Australia/Oceania
69,El Salvador,18701,439,498,12,9111,157,9092,509,2882,77,251271,38720,6489514,347,13031,26,North America
70,Cameroon,17718,0,391,0,15320,0,2007,30,666,15,149000,5600,26606188,1502,68047,179,Africa
71,Czechia,17529,243,388,5,11909,97,5232,19,1637,36,722003,67407,10711019,611,27606,15,Europe
72,Ivory Coast,16349,56,103,0,12191,236,4055,0,618,4,103624,3920,26437950,1617,256679,255,Africa
73,S. Korea,14456,33,302,1,13406,54,748,14,282,6,1598187,31170,51273732,3547,169781,32,Asia
74,Denmark,14185,112,616,0,12753,38,816,2,2448,106,1629692,281259,5794279,408,9406,4,Europe
75,Bosnia and Herzegovina,13138,282,379,6,6839,247,5920,0,4007,116,145559,44396,3278650,250,8651,23,Europe
76,Palestine,13065,295,89,3,6618,199,6358,0,2556,17,200280,39176,5112340,391,57442,26,Asia
77,Bulgaria,12717,303,424,9,7154,190,5139,44,1832,61,287654,41432,6942854,546,16375,24,Europe
78,Madagascar,12222,327,127,4,9798,512,2297,84,440,5,45634,1644,27755708,2271,218549,608,Africa
79,Sudan,11780,0,763,0,6194,0,4823,0,268,17,401,9,43943536,3730,57593,109585,Africa
80,North Macedonia,11289,87,511,6,7221,113,3557,4,5419,245,108384,52024,2083365,185,4077,19,Europe
81,Senegal,10538,106,218,4,6988,68,3332,38,628,13,112844,6723,16783876,1593,76990,149,Africa
82,Norway,9409,47,256,0,8752,0,401,1,1734,47,465317,85765,5425471,577,21193,12,Europe
83,DRC,9253,75,215,0,7821,94,1217,0,103,2,0,0,89802184,9705,417685,0,Africa
84,Malaysia,9023,21,125,0,8702,18,196,2,278,4,991333,30591,32406372,3592,259251,33,Asia
85,French Guiana,8069,71,47,2,7075,202,947,24,26952,157,41090,137248,299385,37,6370,7,South America
86,Gabon,7787,141,51,0,5609,201,2127,11,3491,23,85369,38272,2230563,286,43737,26,Africa
87,Tajikistan,7625,42,61,0,6399,43,1165,0,798,6,0,0,9557468,1253,156680,0,Asia
88,Guinea,7575,86,49,1,6632,41,894,24,575,4,14407,1094,13164905,1738,268672,914,Africa
89,Haiti,7532,21,171,5,4832,0,2529,0,660,15,18443,1616,11416103,1516,66761,619,North America
90,Finland,7512,29,331,0,6980,30,201,1,1356,60,385200,69511,5541604,738,16742,14,Europe
91,Zambia,7022,229,176,3,5667,558,1179,0,381,10,88471,4800,18430128,2625,104717,208,Africa
92,Luxembourg,7007,90,118,0,5623,86,1266,75,11176,188,613923,979219,626952,89,5313,1,Europe
93,Mauritania,6444,26,157,0,5291,82,996,3,1383,34,57387,12313,4660728,723,29686,81,Africa
94,Paraguay,6060,208,61,2,4839,194,1160,18,849,9,129724,18166,7141091,1178,117067,55,South America
95,Albania,5889,139,182,6,3123,92,2584,23,2047,63,38997,13553,2877470,489,15810,74,Europe
96,Lebanon,5417,146,68,3,1880,43,3469,41,794,10,337195,49426,6822220,1259,100327,20,Asia
97,Croatia,5376,58,154,0,4589,72,633,7,1310,38,124383,30318,4102577,763,26640,33,Europe
98,Djibouti,5330,82,59,0,5057,13,214,0,5387,60,59909,60552,989387,186,16769,17,Africa
99,Greece,4974,119,210,1,1374,0,3390,13,477,20,609583,58514,10417673,2094,49608,17,Europe
100,Equatorial Guinea,4821,0,83,0,2182,0,2556,0,3426,59,44356,31525,1407001,292,16952,32,Africa
101,CAR,4618,0,59,0,1640,0,2919,2,955,12,29567,6112,4837752,1048,81996,164,Africa
102,Maldives,4594,148,19,0,2703,10,1872,12,8485,35,84144,155406,541448,118,28497,6,Asia
103,Hungary,4564,11,599,1,3431,16,534,7,473,62,350108,36251,9657785,2116,16123,28,Europe
104,Libya,4475,251,99,3,640,7,3736,0,650,14,55899,8124,6880353,1538,69499,123,Africa
105,Malawi,4426,65,136,8,2078,31,2212,4,231,7,32680,1704,19174840,4332,140991,587,Africa
106,Zimbabwe,4221,0,81,0,1238,0,2902,0,284,5,140421,9434,14883803,3526,183751,106,Africa
107,Nicaragua,3902,0,123,0,2913,0,866,0,588,19,0,0,6632263,1700,53921,0,North America
108,Hong Kong,3755,85,43,2,2314,173,1398,45,500,6,593962,79163,7503041,1998,174489,13,Asia
109,Congo,3546,0,58,0,1589,0,1899,0,641,10,0,0,5530506,1560,95354,0,Africa
110,Montenegro,3411,50,57,4,2032,163,1322,0,5431,91,37995,60494,628074,184,11019,17,Europe
111,Thailand,3328,7,58,0,3144,2,126,1,48,0,749213,10731,69817896,20979,1203757,93,Asia
112,Somalia,3227,7,93,0,1728,130,1406,2,203,6,0,0,15933012,4937,171323,0,Africa
113,Mayotte,3031,8,39,0,2738,0,254,2,11086,143,13000,47546,273419,90,7011,21,Africa
114,Eswatini,2909,53,53,4,1385,127,1471,5,2505,46,20784,17896,1161348,399,21912,56,Africa
115,Sri Lanka,2839,5,11,0,2537,13,291,1,133,0,166737,7783,21422362,7546,1947487,128,Asia
116,Cuba,2726,25,88,0,2396,14,242,2,241,8,281595,24863,11325899,4155,128703,40,North America
117,Cabo Verde,2689,58,27,1,1955,25,707,0,4831,49,61633,110735,556581,207,20614,9,Africa
118,Mali,2546,3,124,0,1950,4,472,0,125,6,25152,1239,20302900,7974,163733,807,Africa
119,Namibia,2540,70,12,0,556,345,1972,24,998,5,29233,11485,2545264,1002,212105,87,Africa
120,South Sudan,2437,0,47,0,1175,0,1215,0,217,4,12044,1075,11206572,4599,238438,930,Africa
121,Slovakia,2417,49,29,0,1777,6,611,2,443,5,269655,49388,5459915,2259,188273,20,Europe
122,Slovenia,2208,18,124,1,1884,30,200,2,1062,60,134931,64903,2078968,942,16766,15,Europe
123,Lithuania,2147,10,81,1,1650,3,416,6,790,30,536377,197334,2718121,1266,33557,5,Europe
124,Estonia,2113,22,63,0,1948,11,102,0,1593,47,121941,91918,1326627,628,21058,11,Europe
125,Rwanda,2104,5,5,0,1237,15,862,0,162,0,283055,21804,12981546,6170,2596309,46,Africa
126,Mozambique,2079,50,15,0,778,13,1286,0,66,0,63725,2034,31333962,15072,2088931,492,Africa
127,Suriname,2050,69,27,0,1327,49,696,13,3491,46,2584,4401,587154,286,21746,227,South America
128,Guinea-Bissau,2032,51,27,0,944,141,1061,5,1030,14,1500,761,1972277,971,73047,1315,Africa
129,Benin,1936,22,38,0,1600,564,298,1,159,3,93677,7709,12151976,6277,319789,130,Africa
130,Iceland,1926,8,10,0,1825,0,91,0,5640,29,147005,430513,341465,177,34147,2,Europe
131,Sierra Leone,1860,5,67,0,1401,4,392,0,233,8,0,0,7992169,4297,119286,0,Africa
132,Yemen,1763,3,508,2,894,31,361,0,59,17,120,4,29886896,16952,58832,249057,Asia
133,Tunisia,1601,17,51,0,1233,6,317,9,135,4,98823,8353,11830801,7390,231976,120,Africa
134,New Zealand,1569,2,22,0,1523,0,24,0,314,4,477909,95542,5002100,3188,227368,10,Australia/Oceania
135,Angola,1395,51,62,3,506,3,827,20,42,2,64747,1965,32956300,23625,531553,509,Africa
136,Uruguay,1309,9,37,0,1065,17,207,3,377,11,124098,35712,3474956,2655,93918,28,South America
137,Latvia,1257,8,32,0,1070,0,155,0,667,17,206080,109388,1883936,1499,58873,9,Europe
138,Jordan,1231,7,11,0,1160,5,60,3,121,1,622620,60963,10213138,8297,928467,16,Asia
139,Liberia,1221,5,78,0,699,1,444,0,241,15,0,0,5068618,4151,64982,0,Africa
140,Uganda,1213,10,5,0,1102,29,106,0,26,0,284790,6209,45867852,37814,9173570,161,Africa
141,Georgia,1197,15,17,0,974,12,206,0,300,4,240473,60294,3988368,3332,234610,17,Asia
142,Cyprus,1195,15,19,0,856,0,320,0,989,16,216597,179267,1208238,1011,63591,6,Asia
143,Burkina Faso,1153,0,54,0,947,0,152,0,55,3,0,0,20954852,18174,388053,0,Africa
144,Niger,1152,0,69,0,1057,20,26,0,47,3,9052,373,24281432,21078,351905,2682,Africa
145,Togo,1001,13,21,2,690,17,290,2,121,3,44952,5418,8296582,8288,395075,185,Africa
146,Syria,944,52,48,2,296,13,600,0,54,3,0,0,17539600,18580,365408,0,Asia
147,Chad,939,1,75,0,835,21,29,0,57,5,0,0,16467965,17538,219573,0,Africa
148,Andorra,939,0,52,0,825,0,62,1,12151,673,3750,48526,77278,82,1486,21,Europe
149,Malta,926,36,9,0,668,2,249,0,2097,20,134944,305536,441663,477,49074,3,Europe
150,Jamaica,920,15,12,0,745,2,163,0,311,4,40726,13747,2962478,3220,246873,73,North America
151,Sao Tome and Principe,878,3,15,0,795,1,68,0,3999,68,3062,13947,219544,250,14636,72,Africa
152,Botswana,804,0,2,0,63,0,739,1,341,0,68423,29041,2356075,2930,1178038,34,Africa
153,Gambia,799,128,16,2,115,36,668,0,330,7,4859,2006,2422754,3032,151422,499,Africa
154,Bahamas,751,36,14,0,91,0,646,1,1908,36,4704,11951,393616,524,28115,84,North America
155,Lesotho,726,0,21,0,174,0,531,0,339,10,8665,4042,2143943,2953,102093,247,Africa
156,Vietnam,717,45,8,0,381,3,328,0,7,0,482456,4952,97425472,135879,12178184,202,Asia
157,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,
158,San Marino,699,0,42,0,657,0,0,0,20596,1238,6068,178797,33938,49,808,6,Europe
159,Réunion,670,1,5,1,592,0,73,3,748,6,35419,39532,895952,1337,179190,25,Africa
160,Channel Islands,596,1,47,0,533,0,16,0,3425,270,30721,176535,174022,292,3703,6,Europe
161,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59886384,117655,2851733,0,Africa
162,Guyana,509,12,22,0,189,3,298,1,647,28,5057,6426,786936,1546,35770,156,South America
163,Taiwan,476,0,7,0,443,2,26,0,20,0,82737,3473,23821200,50045,3403028,288,Asia
164,Burundi,395,0,1,0,304,0,90,0,33,0,15614,1310,11922216,30183,11922216,764,Africa
165,Comoros,388,0,7,0,340,0,41,0,445,8,0,0,871326,2246,124475,0,Africa
166,Myanmar,357,2,6,0,305,3,46,0,7,0,120832,2219,54446388,152511,9074398,451,Asia
167,Mauritius,344,0,10,0,334,0,0,0,270,8,205285,161389,1271985,3698,127199,6,Africa
168,Isle of Man,336,0,24,0,312,0,0,0,3949,282,8560,100614,85078,253,3545,10,Europe
169,Mongolia,293,0,0,0,244,14,49,1,89,0,37278,11354,3283344,11206,0,88,Asia
170,Eritrea,282,0,0,0,225,0,57,0,79,0,0,0,3551175,12593,0,0,Africa
171,Guadeloupe,279,7,14,0,179,0,86,0,697,35,18476,46175,400131,1434,28581,22,North America
172,Martinique,269,0,15,0,98,0,156,4,717,40,12227,32585,375235,1395,25016,31,North America
173,Cambodia,243,3,0,0,202,5,41,1,15,0,67807,4050,16741375,68895,0,247,Asia
174,Faeroe Islands,241,14,0,0,192,0,49,1,4930,0,41459,848145,48882,203,0,1,Europe
175,Cayman Islands,203,0,1,0,202,0,0,0,3085,15,30900,469619,65798,324,65798,2,North America
176,Trinidad and Tobago,199,5,8,0,135,0,56,0,142,6,9390,6707,1399950,7035,174994,149,North America
177,Gibraltar,189,0,0,0,183,0,6,0,5610,0,22637,671920,33690,178,0,1,Europe
178,Aruba,171,39,3,0,112,0,56,0,1601,28,14047,131511,106812,625,35604,8,North America
179,Bermuda,157,0,9,0,144,0,4,0,2522,145,25697,412777,62254,397,6917,2,North America
180,Sint Maarten,156,6,16,0,64,0,76,0,3634,373,1026,23903,42924,275,2683,42,North America
181,Papua New Guinea,153,39,2,0,44,10,107,0,17,0,10471,1168,8963009,58582,4481505,856,Australia/Oceania
182,Brunei,141,0,3,0,138,0,0,0,322,7,41148,93968,437893,3106,145964,11,Asia
183,Barbados,133,1,7,0,100,2,26,0,463,24,12057,41950,287411,2161,41059,24,North America
184,Seychelles,126,12,0,0,124,11,2,0,1280,0,0,0,98408,781,0,0,Africa
185,Monaco,125,2,4,0,105,0,16,2,3183,102,38209,972982,39270,314,9818,1,Europe
186,Turks and Caicos,116,0,2,0,38,0,76,3,2992,52,1222,31521,38768,334,19384,32,North America
187,Bhutan,105,2,0,0,93,3,12,0,136,0,54275,70264,772443,7357,0,14,Asia
188,Antigua and Barbuda,92,0,3,0,76,1,13,1,939,31,1500,15305,98010,1065,32670,65,North America
189,Liechtenstein,89,0,1,0,85,0,3,0,2334,26,900,23598,38139,429,38139,42,Europe
190,Belize,72,15,2,0,31,1,39,2,181,5,3628,9108,398312,5532,199156,110,North America
191,French Polynesia,64,0,0,0,62,0,2,0,228,0,5849,20810,281072,4392,0,48,Australia/Oceania
192,St. Vincent Grenadines,56,1,0,0,46,1,10,0,505,0,2425,21852,110976,1982,0,46,North America
193,Saint Martin,53,0,3,0,41,0,9,1,1368,77,1183,30546,38729,731,12910,33,North America
194,Macao,46,0,0,0,46,0,0,0,71,0,4071,6261,650193,14135,0,160,Asia
195,Curaçao,29,0,1,0,24,0,4,0,177,6,1080,6579,164161,5661,164161,152,North America
196,Fiji,27,0,1,0,18,0,8,0,30,1,6693,7461,897095,33226,897095,134,Australia/Oceania
197,Saint Lucia,25,0,0,0,24,2,1,0,136,0,3810,20739,183712,7348,0,48,North America
198,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3209,1320812,52832,0,312,Asia
199,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55536,112576,4691,0,18,North America
200,New Caledonia,22,0,0,0,22,0,0,0,77,0,10186,35644,285769,12990,0,28,Australia/Oceania
201,Laos,20,0,0,0,19,0,1,0,3,0,28994,3980,7285750,364288,0,251,Asia
202,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13958,72004,4000,0,72,North America
203,Saint Kitts and Nevis,17,0,0,0,16,0,1,0,319,0,1146,21526,53237,3132,0,46,North America
204,Greenland,14,0,0,0,13,0,1,0,247,0,5930,104438,56780,4056,0,10,North America
205,Montserrat,13,0,1,0,10,0,2,0,2604,200,61,12220,4992,384,4992,82,North America
206,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16154,26247,2019,0,62,North America
207,Falkland Islands,13,0,0,0,13,0,0,0,3726,0,1816,520493,3489,268,0,2,South America
208,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
209,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,598682,59868,598682,0,Africa
210,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,
211,British Virgin Islands,9,1,1,0,7,0,1,0,298,33,1522,50312,30251,3361,30251,20,North America
212,St. Barth,9,0,0,0,6,0,3,0,911,0,1246,126113,9880,1098,0,8,North America
213,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5791,1448,0,0,North America
214,Anguilla,3,0,0,0,3,0,0,0,200,0,537,35762,15016,5005,0,28,North America
