,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
165,Taiwan,481,0,7,0,450,0,24,0,20,0,84446,3545,23822256,49527,3403179,282,Asia
166,Guadeloupe,446,79,14,0,289,0,143,2,1115,35,22696,56721,400133,897,28581,18,North America
167,Trinidad and Tobago,426,22,10,2,139,0,277,0,304,7,12937,9240,1400061,3287,140006,108,North America
168,Burundi,412,2,1,0,315,0,96,0,35,0,17306,1451,11930962,28959,11930962,689,Africa
169,Comoros,403,4,7,0,379,0,17,0,462,8,0,0,871783,2163,124540,0,Africa
170,Myanmar,374,5,6,0,322,1,46,0,7,0,130539,2397,54455344,145603,9075891,417,Asia
171,Faeroe Islands,365,3,0,0,225,0,140,0,7466,0,68620,1403674,48886,134,0,1,Europe
172,Belize,356,60,2,0,32,0,322,3,893,5,4688,11764,398489,1119,199245,85,North America
173,Mauritius,345,1,10,0,334,0,1,0,271,8,205285,161383,1272036,3687,127204,6,Africa
174,Isle of Man,336,0,24,0,312,0,0,0,3949,282,9066,106547,85089,253,3545,9,Europe
175,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32586,375228,1117,23452,31,North America
176,Mongolia,297,0,0,0,269,0,28,1,90,0,42533,12949,3284643,11059,0,77,Asia
177,Eritrea,285,0,0,0,248,0,37,0,80,0,0,0,3552382,12464,0,0,Africa
178,Cambodia,273,1,0,0,225,2,48,1,16,0,77380,4621,16747066,61345,0,216,Asia
179,Papua New Guinea,271,0,3,0,78,0,190,0,30,0,11920,1329,8967183,33089,2989061,752,Australia/Oceania
180,Sint Maarten,263,15,17,0,102,0,144,3,6125,396,1637,38127,42936,163,2526,26,North America
181,Turks and Caicos,258,17,2,0,52,6,204,3,6653,52,1631,42057,38781,150,19391,24,North America
182,Gibraltar,206,1,0,0,188,0,18,0,6115,0,26526,787355,33690,164,0,1,Europe
183,Cayman Islands,203,0,1,0,202,0,0,0,3084,15,32468,493307,65817,324,65817,2,North America
184,French Polynesia,166,27,0,0,64,0,102,1,591,0,6525,23211,281111,1693,0,43,Australia/Oceania
185,Bermuda,159,0,9,0,145,0,5,0,2554,145,31582,507358,62248,391,6916,2,North America
186,Barbados,148,4,7,0,119,1,22,0,515,24,14037,48838,287420,1942,41060,20,North America
187,Monaco,146,2,4,0,114,0,28,4,3717,102,38209,972809,39277,269,9819,1,Europe
188,Brunei,142,0,3,0,138,0,1,0,324,7,43312,98887,437996,3084,145999,10,Asia
189,Bhutan,131,3,0,0,100,0,31,0,170,0,56261,72816,772651,5898,0,14,Asia
190,Seychelles,127,0,0,0,126,0,1,0,1290,0,0,0,98423,775,0,0,Africa
191,Saint Martin,109,17,4,0,49,4,56,1,2813,103,2321,59905,38745,355,9686,17,North America
192,Antigua and Barbuda,93,1,3,0,83,7,7,1,949,31,1780,18158,98030,1054,32677,55,North America
193,Liechtenstein,91,1,1,0,87,0,3,0,2386,26,900,23596,38142,419,38142,42,Europe
194,St. Vincent Grenadines,57,0,0,0,55,0,2,0,514,0,2649,23868,110985,1947,0,42,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6259,650411,14139,0,160,Asia
196,Curaçao,32,0,1,0,30,0,1,0,195,6,1080,6578,164178,5131,164178,152,North America
197,Fiji,28,0,1,0,20,0,7,0,31,1,6693,7459,897254,32045,897254,134,Australia/Oceania
198,Saint Lucia,25,0,0,0,25,0,0,0,136,0,4465,24302,183733,7349,0,41,North America
199,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3207,1321431,52857,0,312,Asia
200,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55529,112589,4691,0,18,North America
201,New Caledonia,23,0,0,0,22,0,1,0,80,0,11265,39411,285837,12428,0,25,Australia/Oceania
202,Laos,22,2,0,0,19,0,3,0,3,0,33001,4528,7288348,331289,0,221,Asia
203,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72009,4001,0,72,North America
204,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1312,24640,53246,3132,0,41,North America
205,Greenland,14,0,0,0,14,0,0,0,247,0,6275,110508,56783,4056,0,9,North America
206,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
207,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16151,26253,2019,0,62,North America
208,Falkland Islands,13,0,0,0,13,0,0,0,3723,0,2256,646048,3492,269,0,2,South America
209,St. Barth,13,0,0,0,9,1,4,0,1316,0,1699,171946,9881,760,0,6,North America
210,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
211,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599044,59904,599044,0,Africa
212,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
213,British Virgin Islands,9,0,1,0,7,0,1,0,297,33,1522,50304,30256,3362,30256,20,North America
214,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5790,1448,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,537,35752,15020,5007,0,28,North America
