,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
16,Saudi Arabia,323012,775,4165,28,298966,720,19881,1386,9251,119,5548202,158893,34917800,108,8384,6,Asia
17,Pakistan,299659,426,6359,9,286506,349,6794,544,1352,29,2825040,12742,221706688,740,34865,78,Asia
18,Turkey,284943,1673,6837,55,254188,943,23918,1181,3372,81,8105222,95903,84515072,297,12361,10,Asia
19,Italy,281583,1434,35577,14,211272,471,34734,150,4659,589,9460203,156512,60444100,215,1699,6,Europe
20,Iraq,273821,4243,7732,75,209993,3669,56096,540,6779,191,1718157,42536,40392548,148,5224,24,Asia
21,Germany,256349,1393,9410,1,231900,1300,15039,227,3058,112,13436301,160267,83836816,327,8909,6,Europe
22,Philippines,245126,3159,3986,70,185495,328,55645,990,2231,36,2908407,26473,109862208,448,27562,38,Asia
23,Indonesia,203342,3307,8336,106,145200,2242,49806,0,742,30,2514670,9175,274084800,1348,32880,109,Asia
24,Ukraine,143030,2551,2979,45,64703,1157,75348,177,3274,68,1751931,40108,43680864,305,14663,25,Europe
25,Israel,141097,3532,1054,14,108354,1351,31689,477,15341,115,2574145,279872,9197590,65,8726,4,Asia
26,Canada,134294,546,9155,2,118271,706,6868,57,3552,242,5929848,156847,37806632,282,4130,6,North America
27,Bolivia,122308,704,7097,43,75098,1948,40113,71,10450,606,259924,22209,11703688,96,1649,45,South America
28,Qatar,120846,267,205,0,117746,249,2895,51,43039,73,672099,239368,2807805,23,13697,4,Asia
29,Ecuador,112166,1409,10701,74,91242,0,10223,374,6339,605,333977,18875,17694458,158,1654,53,South America
30,Kazakhstan,106498,73,1634,0,100042,149,4822,221,5659,87,2571562,136639,18820140,177,11518,7,Asia
31,Dominican Republic,100937,806,1914,25,74305,510,24718,210,9287,176,403755,37147,10869043,108,5679,27,North America
32,Egypt,100403,175,5577,17,80689,803,14137,41,978,54,135000,1314,102701376,1023,18415,761,Africa
33,Panama,99042,635,2116,9,71419,668,25507,132,22885,489,379450,87678,4327782,44,2045,11,North America
34,Romania,98304,1271,4018,51,41002,164,53284,459,5117,209,1990587,103613,19211818,195,4781,10,Europe
35,Kuwait,92082,838,552,4,82222,568,9308,89,21501,129,657751,153583,4282701,47,7759,7,Asia
36,Belgium,89141,372,9912,3,18602,26,60627,59,7685,855,2466280,212619,11599551,130,1170,5,Europe
37,Oman,87939,349,751,9,83115,142,4073,167,17139,146,309212,60265,5130906,58,6832,17,Asia
38,Sweden,86194,204,5839,0,0,0,0,13,8524,577,1250488,123669,10111607,117,1732,8,Europe
39,China,85146,2,4634,0,80347,12,165,3,59,3,160000000,111163,1439323776,16904,310601,9,Asia
40,Guatemala,79622,901,2897,7,68308,846,8417,5,4429,161,266598,14829,17978636,226,6206,67,North America
41,Morocco,77878,2157,1453,26,59723,2484,16702,240,2105,39,2115390,57180,36995184,475,25461,17,Africa
42,Netherlands,77688,1140,6246,2,0,0,0,43,4532,364,1832451,106896,17142372,221,2745,9,Europe
43,UAE,75981,883,393,2,67359,416,8229,0,7664,40,7790235,785821,9913504,130,25225,1,Asia
44,Belarus,73402,194,726,5,71999,83,677,0,7768,77,1605547,169922,9448705,129,13015,6,Europe
45,Japan,72726,492,1393,16,64100,818,7233,202,575,11,1637723,12957,126399000,1738,90739,77,Asia
46,Poland,71947,421,2147,11,57135,1225,12665,81,1901,57,2912411,76970,37838352,526,17624,13,Europe
47,Honduras,65218,404,2034,11,14273,445,48911,34,6565,205,154645,15566,9934779,152,4884,64,North America
48,Ethiopia,61700,916,966,17,23054,377,37680,309,534,8,1093830,9471,115496880,1872,119562,106,Africa
49,Portugal,61541,646,1849,3,43284,138,16408,52,6039,181,2186824,214589,10190762,166,5511,5,Europe
50,Bahrain,57450,672,203,1,51819,245,5428,29,33550,119,1207260,705028,1712357,30,8435,1,Asia
51,Singapore,57166,75,27,0,56492,31,647,0,9756,5,2281104,389312,5859326,102,217012,3,Asia
52,Venezuela,56751,1188,452,8,45318,883,10981,111,1997,16,1824287,64191,28419828,501,62876,16,South America
53,Nigeria,55632,176,1070,3,43610,276,10952,7,269,5,430712,2080,207096368,3723,193548,481,Africa
54,Costa Rica,51224,1327,543,12,19544,259,31137,237,10038,106,172011,33707,5103174,100,9398,30,North America
55,Nepal,49219,1081,312,6,33882,918,15025,0,1683,11,799341,27340,29236664,594,93707,37,Asia
56,Algeria,47216,278,1581,10,33379,196,12256,40,1073,36,0,0,44001900,932,27832,0,Africa
57,Ghana,45313,301,283,0,44188,290,842,5,1453,9,450872,14453,31195634,688,110232,69,Africa
58,Switzerland,45306,469,2019,1,38100,400,5187,23,5227,233,1129549,130328,8666996,191,4293,8,Europe
59,Armenia,45152,199,905,2,41023,431,3224,0,15232,305,224559,75753,2964339,66,3276,13,Asia
60,Uzbekistan,44930,649,366,8,42212,618,2352,226,1339,11,1377915,41055,33562432,747,91701,24,Asia
61,Kyrgyzstan,44613,87,1061,1,40336,178,3216,24,6817,162,267718,40906,6544781,147,6169,24,Asia
62,Moldova,41144,588,1096,9,28962,384,11086,549,10204,272,210553,52219,4032090,98,3679,19,Europe
63,Afghanistan,38544,24,1420,2,31048,333,6076,93,986,36,105422,2697,39093488,1014,27531,371,Asia
64,Azerbaijan,37732,175,555,3,35119,154,2058,0,3715,55,980978,96582,10156974,269,18301,10,Asia
65,Kenya,35460,104,607,8,21557,74,13296,44,657,11,481982,8926,53994688,1523,88953,112,Africa
66,Serbia,32078,84,728,1,30780,43,570,35,3674,83,1001425,114707,8730315,272,11992,9,Europe
67,Czechia,31036,1159,444,3,20374,235,10218,57,2897,41,998930,93245,10712914,345,24128,11,Europe
68,Austria,30583,502,747,0,25764,135,4072,36,3392,83,1288059,142856,9016482,295,12070,7,Europe
69,Ireland,30164,84,1781,3,23364,0,5019,7,6096,360,923917,186708,4948472,164,2778,5,Europe
70,Palestine,27919,556,192,2,18466,687,9261,0,5449,37,319535,62364,5123711,184,26686,16,Asia
71,El Salvador,26602,91,770,5,16786,324,9046,233,4097,119,337531,51987,6492637,244,8432,19,North America
72,Australia,26465,91,781,11,22863,139,2821,26,1036,31,6788377,265616,25557148,966,32724,4,Australia/Oceania
73,Paraguay,25026,812,474,11,12309,389,12243,113,3500,66,217643,30442,7149468,286,15083,33,South America
74,Bosnia and Herzegovina,22258,297,675,6,15208,36,6375,0,6793,206,201240,61415,3276709,147,4854,16,Europe
75,Lebanon,21877,553,212,5,7024,302,14641,121,3208,31,610111,89468,6819311,312,32167,11,Asia
76,S. Korea,21588,156,344,3,17023,387,4221,154,421,7,2082234,40607,51277936,2375,149064,25,Asia
77,Libya,20462,879,324,10,2329,82,17809,0,2970,47,133989,19449,6889290,337,21263,51,Africa
78,Cameroon,19848,0,415,0,18448,0,985,30,744,16,149000,5587,26669572,1344,64264,179,Africa
79,Ivory Coast,18815,37,119,0,17770,82,926,0,710,4,136441,5149,26500604,1408,222694,194,Africa
80,Denmark,18607,251,628,0,15990,83,1989,5,3210,108,2790136,481371,5796224,312,9230,2,Europe
81,Bulgaria,17435,122,702,10,12474,177,4259,60,2513,101,451448,65070,6937881,398,9883,15,Europe
82,Madagascar,15520,85,206,0,14243,24,1071,53,558,7,62150,2234,27824006,1793,135068,448,Africa
83,North Macedonia,15293,67,634,3,12754,54,1905,4,7341,304,160180,76886,2083357,136,3286,13,Europe
84,Senegal,14102,58,293,1,10176,139,3633,36,838,17,154258,9168,16826216,1193,57427,109,Africa
85,Sudan,13437,0,833,0,6730,0,5874,0,305,19,0,0,44041700,3278,52871,0,Africa
86,Zambia,13112,160,300,3,11839,52,973,0,710,16,126138,6826,18479554,1409,61599,147,Africa
87,Croatia,12626,341,206,3,9833,280,2587,24,3079,50,201138,49056,4100168,325,19904,20,Europe
88,Greece,12080,248,293,3,3804,0,7983,46,1160,28,1066305,102403,10412828,862,35539,10,Europe
89,Norway,11746,122,264,0,9348,0,2134,1,2163,49,831064,153064,5429519,462,20566,7,Europe
90,Albania,10704,151,322,1,6284,45,4098,19,3720,112,66011,22943,2877171,269,8935,44,Europe
91,DRC,10324,32,260,0,9523,22,541,0,115,3,0,0,90063736,8724,346399,0,Africa
92,Guinea,9885,37,63,0,9068,59,754,24,749,5,26775,2029,13199093,1335,209509,493,Africa
93,Hungary,9715,411,628,2,3984,12,5103,13,1006,65,495481,51316,9655449,994,15375,19,Europe
94,Malaysia,9583,24,128,0,9143,7,312,7,295,4,1332917,41081,32446028,3386,253485,24,Asia
95,French Guiana,9418,31,62,0,8986,40,370,9,31380,207,57783,192528,300127,32,4841,5,South America
96,Namibia,9108,180,93,2,4640,659,4375,13,3572,36,74093,29060,2549670,280,27416,34,Africa
97,Tajikistan,8899,39,71,1,7683,33,1145,0,929,7,0,0,9578004,1076,134901,0,Asia
98,Maldives,8834,93,31,2,6288,131,2515,12,16288,57,124966,230412,542360,61,17495,4,Asia
99,Gabon,8621,13,53,0,7618,85,950,2,3856,24,131610,58870,2235599,259,42181,17,Africa
100,Finland,8430,93,337,1,7500,150,593,1,1521,61,768700,138694,5542425,657,16446,7,Europe
101,Haiti,8384,8,214,0,5991,0,2179,0,734,19,24862,2175,11429394,1363,53408,460,North America
102,Zimbabwe,7429,41,222,4,5542,65,1665,0,498,15,153315,10286,14904502,2006,67137,97,Africa
103,Mauritania,7191,26,161,1,6701,20,329,3,1539,34,70257,15036,4672455,650,29021,67,Africa
104,Luxembourg,7023,49,124,0,6292,36,607,0,11184,197,704513,1121966,627927,89,5064,1,Europe
105,Montenegro,6094,219,114,2,4350,38,1630,0,9703,182,54472,86728,628082,103,5509,12,Europe
106,Malawi,5653,23,176,0,3630,0,1847,4,294,9,47351,2463,19222266,3400,109217,406,Africa
107,Tunisia,5417,0,96,0,1862,0,3459,26,457,8,162200,13696,11842619,2186,123361,73,Africa
108,Djibouti,5391,3,61,0,5327,0,3,0,5441,62,70111,70765,990761,184,16242,14,Africa
109,Equatorial Guinea,4990,5,83,0,4479,25,428,0,3535,59,55133,39062,1411432,283,17005,26,Africa
110,Eswatini,4936,32,97,1,4077,18,762,11,4246,83,30843,26532,1162496,236,11984,38,Africa
111,Hong Kong,4902,6,99,0,4557,14,246,21,653,13,780415,103933,7508850,1532,75847,10,Asia
112,Congo,4891,0,83,0,3887,0,921,0,882,15,0,0,5543533,1133,66790,0,Africa
113,Slovakia,4888,161,37,0,2947,34,1904,24,895,7,365945,67021,5460167,1117,147572,15,Europe
114,Nicaragua,4818,0,144,0,2913,0,1761,0,726,22,0,0,6639798,1378,46110,0,North America
115,Mozambique,4764,117,28,0,2763,48,1973,0,152,0,107758,3430,31418024,6595,1122072,292,Africa
116,CAR,4736,1,62,0,1825,0,2849,2,977,13,31345,6468,4845792,1023,78158,155,Africa
117,Cabo Verde,4473,73,43,1,3915,64,515,0,8028,77,76576,137440,557158,125,12957,7,Africa
118,Rwanda,4460,21,21,1,2325,18,2114,0,343,2,451408,34691,13012342,2918,619635,29,Africa
119,Cuba,4459,82,104,0,3727,27,628,1,394,9,454724,40151,11325240,2540,108897,25,North America
120,Suriname,4447,28,92,1,3622,27,733,8,7567,157,10874,18504,587656,132,6388,54,South America
121,Uganda,4101,201,46,0,1876,59,2179,0,89,1,417897,9083,46006656,11218,1000145,110,Africa
122,Thailand,3447,1,58,0,3286,2,103,1,49,0,749213,10728,69834592,20260,1204045,93,Asia
123,Mayotte,3374,0,40,0,2964,0,370,2,12312,146,13000,47437,274050,81,6851,21,Africa
124,Somalia,3371,0,97,0,2738,0,536,0,211,6,0,0,15975577,4739,164697,0,Africa
125,Syria,3351,62,143,3,780,20,2428,0,191,8,0,0,17580372,5246,122940,0,Asia
126,Jamaica,3323,140,36,2,992,18,2295,8,1121,12,64711,21834,2963711,892,82325,46,North America
127,Slovenia,3312,79,135,0,2587,54,590,4,1593,65,173000,83213,2078995,628,15400,12,Europe
128,Gambia,3293,18,99,0,1460,36,1734,0,1356,41,13947,5741,2429272,738,24538,174,Africa
129,Lithuania,3163,32,86,0,2008,14,1069,0,1165,32,676600,249253,2714516,858,31564,4,Europe
130,Sri Lanka,3147,7,12,0,2946,11,189,0,147,0,235221,10976,21430928,6810,1785911,91,Asia
131,Angola,3092,59,126,2,1245,30,1721,24,94,4,64747,1959,33054528,10690,262338,511,Africa
132,Mali,2898,16,128,1,2267,9,503,0,142,6,41204,2024,20358908,7025,159054,494,Africa
133,Aruba,2730,141,15,0,1351,58,1364,11,25549,140,24442,228740,106855,39,7124,4,North America
134,Jordan,2659,78,19,0,1919,34,721,3,260,2,925234,90507,10222817,3845,538043,11,Asia
135,Bahamas,2657,72,63,4,1088,112,1506,75,6744,160,13593,34502,393975,148,6254,29,North America
136,Trinidad and Tobago,2588,197,39,0,749,6,1800,15,1848,28,25995,18563,1400382,541,35907,54,North America
137,Estonia,2585,22,64,0,2213,18,308,1,1948,48,163998,123612,1326712,513,20730,8,Europe
138,South Sudan,2555,3,49,0,1290,0,1216,0,228,4,12044,1074,11219118,4391,228962,932,Africa
139,Réunion,2416,70,13,0,1313,0,1090,0,2695,14,35419,39505,896562,371,68966,25,Africa
140,Guadeloupe,2287,924,23,5,336,0,1928,7,5716,57,33042,82577,400138,175,17397,12,North America
141,Guinea-Bissau,2245,0,38,0,1127,0,1080,5,1136,19,0,0,1976737,881,52019,0,Africa
142,Benin,2242,29,40,0,1793,0,409,0,184,3,131073,10759,12182445,5434,304561,93,Africa
143,Malta,2162,63,14,0,1760,31,388,2,4894,32,207185,468983,441775,204,31555,2,Europe
144,Iceland,2153,3,10,0,2067,7,76,0,6301,29,229999,673147,341677,159,34168,1,Europe
145,Botswana,2126,0,9,0,493,0,1624,1,901,4,133971,56752,2360624,1110,262292,18,Africa
146,Sierra Leone,2067,3,72,0,1622,9,373,0,258,9,0,0,8007711,3874,111218,0,Africa
147,Yemen,1999,5,576,0,1209,6,214,0,67,19,0,0,29949860,14982,51996,0,Asia
148,Myanmar,1889,180,12,2,553,93,1324,0,35,0,179471,3294,54481212,28841,4540101,304,Asia
149,New Zealand,1788,6,24,0,1639,4,125,4,357,5,831517,166234,5002100,2798,208421,6,Australia/Oceania
150,Georgia,1773,44,19,0,1325,4,429,0,445,5,422452,105940,3987639,2249,209876,9,Asia
151,Uruguay,1741,29,45,0,1478,2,218,2,501,13,190356,54761,3476104,1997,77247,18,South America
152,Guyana,1703,90,48,0,1045,15,610,16,2163,61,10345,13140,787298,462,16402,76,South America
153,Togo,1528,15,36,2,1144,17,348,0,184,4,73555,8846,8315187,5442,230977,113,Africa
154,Cyprus,1514,3,22,0,1237,0,255,5,1252,18,312813,258720,1209077,799,54958,4,Asia
155,Burkina Faso,1476,10,56,0,1118,6,302,0,70,3,0,0,21009868,14234,375176,0,Africa
156,Latvia,1443,11,35,0,1234,47,174,0,767,19,270097,143519,1881956,1304,53770,7,Europe
157,Belize,1361,54,16,0,321,7,1024,3,3411,40,10112,25343,399003,293,24938,39,North America
158,Liberia,1313,2,82,0,1194,0,37,0,258,16,0,0,5080016,3869,61951,0,Africa
159,Andorra,1301,40,53,0,938,4,310,3,16833,686,137457,1778481,77289,59,1458,1,Europe
160,Niger,1178,0,69,0,1099,0,10,0,48,3,9052,372,24365738,20684,353127,2692,Africa
161,Lesotho,1164,16,31,0,528,0,605,0,543,14,15632,7286,2145564,1843,69212,137,Africa
162,Vietnam,1059,5,35,0,890,22,134,0,11,0,1009145,10349,97509136,92077,2785975,97,Asia
163,Chad,1048,3,79,0,931,4,38,0,63,5,0,0,16513221,15757,209028,0,Africa
164,Martinique,939,0,18,0,98,0,823,5,2503,48,16244,43293,375207,400,20845,23,North America
165,Sao Tome and Principe,898,0,15,0,862,3,21,0,4083,68,4119,18728,219933,245,14662,53,Africa
166,French Polynesia,857,84,0,0,576,48,281,4,3047,0,17171,61057,281227,328,0,16,Australia/Oceania
167,San Marino,722,6,42,0,662,2,18,1,21270,1237,7176,211401,33945,47,808,5,Europe
168,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
169,Channel Islands,631,2,48,0,575,0,8,1,3623,276,91292,524140,174175,276,3629,2,Europe
170,Turks and Caicos,614,15,5,0,264,0,345,4,15817,129,2744,70689,38818,63,7764,14,North America
171,Sint Maarten,527,11,19,0,321,0,187,6,12264,442,2450,57017,42970,82,2262,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60049736,117976,2859511,0,Africa
173,Papua New Guinea,503,0,5,0,232,0,266,0,56,0,15592,1736,8979241,17851,1795848,576,Australia/Oceania
174,Taiwan,495,0,7,0,475,0,13,0,21,0,89085,3739,23825308,48132,3403616,267,Asia
175,Burundi,466,0,1,0,374,0,91,0,39,0,27836,2328,11956229,25657,11956229,430,Africa
176,Comoros,456,0,7,0,415,0,34,0,522,8,0,0,873101,1915,124729,0,Africa
177,Faeroe Islands,415,1,0,0,410,1,5,1,8487,0,105719,2161943,48900,118,0,0,Europe
178,Mauritius,361,0,10,0,335,0,16,0,284,8,227409,178755,1272186,3524,127219,6,Africa
179,Eritrea,341,0,0,0,295,0,46,0,96,0,0,0,3555870,10428,0,0,Africa
180,Isle of Man,337,0,24,0,312,0,1,0,3959,282,10561,124070,85121,253,3547,8,Europe
181,Gibraltar,322,2,0,0,277,1,45,1,9558,0,38130,1131823,33689,105,0,1,Europe
182,Mongolia,310,0,0,0,296,0,14,1,94,0,57948,17622,3288397,10608,0,57,Asia
183,Cambodia,274,0,0,0,273,0,1,1,16,0,108083,6448,16763507,61181,0,155,Asia
184,Saint Martin,256,17,6,0,107,28,143,11,6599,155,2968,76511,38792,152,6465,13,North America
185,Bhutan,234,1,0,0,153,2,81,0,303,0,110331,142684,773255,3305,0,7,Asia
186,Cayman Islands,207,2,1,0,204,0,2,0,3143,15,36347,551791,65871,318,65871,2,North America
187,Barbados,180,0,7,0,156,0,17,0,626,24,18762,65272,287445,1597,41064,15,North America
188,Bermuda,177,2,9,0,159,1,9,0,2844,145,51279,823997,62232,352,6915,1,North America
189,Monaco,161,5,1,0,107,0,53,1,4097,25,51953,1322094,39296,244,39296,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53035,121003,438294,3023,146098,8,Asia
191,Seychelles,137,0,0,0,127,0,10,0,1391,0,5200,52810,98466,719,0,19,Africa
192,Curaçao,116,9,1,0,51,3,64,1,706,6,1080,6576,164225,1416,164225,152,North America
193,Liechtenstein,108,1,1,0,105,8,2,0,2831,26,900,23591,38150,353,38150,42,Europe
194,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2097,21379,98087,1032,32696,47,North America
195,British Virgin Islands,63,0,1,0,10,0,52,2,2081,33,3824,126330,30270,480,30270,8,North America
196,St. Vincent Grenadines,62,0,0,0,58,0,4,0,559,0,4171,37573,111010,1790,0,27,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6510,651040,14153,0,154,Asia
198,Fiji,32,1,2,0,24,0,6,1,36,2,9076,10110,897715,28054,448858,99,Australia/Oceania
199,Saint Lucia,27,1,0,0,26,0,1,0,147,0,6130,33353,183792,6807,0,30,North America
200,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3889,1323217,49008,0,257,Asia
201,New Caledonia,26,0,0,0,25,0,1,0,91,0,13043,45600,286032,11001,0,22,Australia/Oceania
202,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55511,112626,4693,0,18,North America
203,Laos,22,0,0,0,21,0,1,0,3,0,42306,5799,7295851,331630,0,172,Asia
204,Dominica,22,0,0,0,18,0,4,0,305,0,2077,28839,72021,3274,0,35,North America
205,Caribbean Netherlands,21,0,0,0,7,0,14,0,799,0,900,34260,26270,1251,0,29,North America
206,St. Barth,21,3,0,0,13,0,8,0,2125,0,2075,209956,9883,471,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1897,35609,53273,3134,0,28,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,7183,126486,56789,4056,0,8,North America
209,Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,384,4993,15,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3715,0,2256,644756,3499,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,600091,60009,600091,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,9,0,0,0,5,0,4,0,1555,0,1051,181583,5788,643,0,6,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,928,61747,15029,5010,0,16,North America
