,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
35,China,84967,16,4634,0,79925,30,408,15,59,3,90410000,62814,1439323776,16940,310601,16,Asia
36,Oman,84509,740,637,28,78912,526,4960,149,16490,124,309212,60336,5124854,61,8045,17,Asia
37,Belgium,81936,468,9992,4,18225,21,53719,87,7065,862,2135402,184131,11597214,142,1161,5,Europe
38,Kuwait,80960,432,518,3,72925,618,7517,99,18917,121,590623,138004,4279766,53,8262,7,Asia
39,Romania,79330,825,3309,37,35517,230,40504,494,4128,172,1659135,86333,19217748,242,5808,12,Europe
40,Belarus,70645,177,646,4,68925,86,1074,0,7477,68,1477939,156415,9448849,134,14627,6,Europe
41,Guatemala,68533,345,2611,17,57735,957,8187,5,3815,145,221659,12340,17963220,262,6880,81,North America
42,UAE,67282,275,376,1,58582,94,8324,0,6791,38,6560686,662164,9907954,147,26351,2,Asia
43,Netherlands,67128,574,6202,2,0,0,0,41,3916,362,1312787,76589,17140616,255,2764,13,Europe
44,Japan,62507,760,1181,5,49340,790,11986,259,494,9,1333884,10551,126416904,2022,107042,95,Asia
45,Poland,62310,548,1960,5,42448,265,17902,83,1647,52,2555515,67534,37840272,607,19306,15,Europe
46,Singapore,56404,51,27,0,54587,423,1790,0,9630,5,1745928,298083,5857192,104,216933,3,Asia
47,Portugal,55720,123,1801,5,40880,106,13039,44,5467,177,1896675,186092,10192137,183,5659,5,Europe
48,Honduras,54511,528,1654,11,8532,83,44325,46,5491,167,132242,13321,9927457,182,6002,75,North America
49,Morocco,53252,903,920,32,37478,1135,14854,31,1440,25,1779980,48140,36974868,694,40190,21,Africa
50,Nigeria,52548,321,1004,2,39257,312,12287,7,254,5,379542,1835,206858336,3937,206034,545,Africa
51,Bahrain,49719,389,185,1,46311,330,3223,33,29082,108,1048935,613558,1709594,34,9241,2,Asia
52,Ghana,43622,117,263,2,41695,163,1664,5,1400,8,435109,13961,31165448,714,118500,72,Africa
53,Kyrgyzstan,43126,103,1057,1,36615,218,5454,24,6594,162,267718,40937,6539777,152,6187,24,Asia
54,Armenia,42825,33,854,2,36049,58,5922,0,14448,288,195574,65981,2964083,69,3471,15,Asia
55,Ethiopia,42143,1472,692,14,15262,267,26189,248,365,6,775908,6726,115364208,2737,166711,149,Africa
56,Algeria,41858,398,1446,11,29369,227,11043,41,952,33,0,0,43965072,1050,30405,0,Africa
57,Venezuela,40338,774,337,8,31080,1114,8921,86,1419,12,1706093,60024,28423554,705,84343,17,South America
58,Switzerland,40060,157,2001,0,34400,0,3659,16,4624,231,941798,108702,8664061,216,4330,9,Europe
59,Uzbekistan,39348,402,280,7,35551,564,3517,249,1173,8,1377915,41083,33539892,852,119785,24,Asia
60,Afghanistan,38054,55,1389,2,28360,180,8305,31,974,36,101208,2592,39052668,1026,28116,386,Asia
61,Azerbaijan,35426,152,519,1,33104,111,1803,0,3489,51,878667,86545,10152733,287,19562,12,Asia
62,Costa Rica,34463,643,362,7,12758,2240,21343,143,6756,71,133005,26074,5101016,148,14091,38,North America
63,Moldova,33828,350,945,5,23570,887,9313,575,8389,234,183923,45610,4032524,119,4267,22,Europe
64,Nepal,32678,743,157,8,18806,175,13715,0,1119,5,904802,30973,29212292,894,186066,32,Asia
65,Kenya,32557,193,554,6,18895,225,13108,44,604,10,425364,7886,53939544,1657,97364,127,Africa
66,Serbia,30714,57,701,3,29028,291,985,44,3517,80,876929,100428,8731942,284,12456,10,Europe
67,Ireland,28116,147,1777,0,23364,0,2975,5,5685,359,777635,157228,4945912,176,2783,6,Europe
68,Austria,25495,242,733,1,21657,99,3105,23,2828,81,1101206,122165,9014100,354,12298,8,Europe
69,Australia,24916,104,517,15,19603,370,4796,38,975,20,5757173,225388,25543410,1025,49407,4,Australia/Oceania
70,El Salvador,24811,189,669,8,12492,246,11650,312,3822,103,298112,45926,6491120,262,9703,22,North America
71,Czechia,22181,258,415,3,16376,251,5390,22,2071,39,845528,78933,10711994,483,25812,13,Europe
72,Palestine,19213,411,133,5,11870,27,7210,0,3754,26,214862,41980,5118188,266,38483,24,Asia
73,Cameroon,18762,0,408,0,16540,0,1814,30,704,15,149000,5593,26638784,1420,65291,179,Africa
74,Bosnia and Herzegovina,18029,314,547,15,11861,532,5621,0,5501,167,174907,53364,3277651,182,5992,19,Europe
75,S. Korea,17665,266,309,0,14219,19,3137,32,345,6,1804422,35190,51275896,2903,165941,28,Asia
76,Ivory Coast,17506,35,114,1,15633,332,1759,0,661,4,121286,4582,26470172,1512,232194,218,Africa
77,Denmark,16397,80,623,1,14310,130,1464,5,2829,108,2211377,381582,5795279,353,9302,3,Europe
78,Bulgaria,15386,99,563,18,10497,159,4326,65,2217,81,374374,53942,6940296,451,12327,19,Europe
79,Madagascar,14402,75,178,0,13436,81,788,74,518,6,55375,1993,27790832,1930,156128,502,Africa
80,North Macedonia,13673,78,568,4,10150,40,2955,5,6563,273,138325,66395,2083361,152,3668,15,Europe
81,Paraguay,13602,369,219,14,7649,232,5734,66,1904,31,175652,24583,7145399,525,32627,41,South America
82,Lebanon,13155,457,126,3,3704,79,9325,76,1929,18,468266,68653,6820724,518,54133,15,Asia
83,Senegal,13013,64,272,3,8595,140,4146,45,774,16,137832,8202,16805652,1291,61785,122,Africa
84,Sudan,12903,67,818,3,6538,41,5547,0,293,19,401,9,43994020,3410,53782,109711,Africa
85,Zambia,11148,66,280,0,10208,266,660,0,604,15,106795,5787,18455548,1656,65913,173,Africa
86,Libya,11009,572,199,11,1096,11,9714,0,1599,29,96524,14020,6884949,625,34598,71,Africa
87,Norway,10395,72,264,0,9150,0,981,1,1915,49,630903,116241,5427553,522,20559,9,Europe
88,DRC,9842,12,251,0,8953,19,638,0,109,3,0,0,89936696,9138,358314,0,Africa
89,Malaysia,9274,7,125,0,8965,6,184,8,286,4,1182845,36477,32426766,3497,259414,27,Asia
90,Guinea,9076,109,55,2,7928,220,1093,24,688,4,20701,1570,13182488,1452,239682,637,Africa
91,French Guiana,8875,78,56,1,8363,56,456,14,29606,187,49704,165809,299767,34,5353,6,South America
92,Greece,8819,155,242,0,3804,0,4773,31,847,23,858138,82393,10415181,1181,43038,12,Europe
93,Albania,8605,178,254,4,4413,81,3938,19,2991,88,52605,18283,2877316,334,11328,55,Europe
94,Gabon,8409,21,53,0,6959,225,1397,2,3766,24,109360,48971,2233153,266,42135,20,Africa
95,Tajikistan,8346,35,67,1,7142,34,1137,0,872,7,0,0,9568029,1146,142806,0,Asia
96,Croatia,8311,136,173,2,5926,125,2212,12,2026,42,152824,37262,4101338,493,23707,27,Europe
97,Haiti,8110,28,196,0,5624,0,2290,0,710,17,22501,1970,11422938,1409,58280,508,North America
98,Finland,7938,18,335,1,7100,0,503,1,1432,60,551715,99551,5542026,698,16543,10,Europe
99,Luxembourg,7794,19,124,0,7106,137,564,1,12422,198,730208,1163765,627453,81,5060,1,Europe
100,Mauritania,6928,23,158,0,6282,50,488,3,1485,34,69161,14820,4666759,674,29536,67,Africa
101,Maldives,6912,133,27,1,4297,75,2588,12,12755,50,104631,193076,541917,78,20071,5,Asia
102,Zimbabwe,6070,140,155,0,4950,78,965,0,408,10,149748,10054,14894448,2454,96093,99,Africa
103,Namibia,6030,176,56,4,2563,54,3411,8,2367,22,51605,20257,2547530,422,45492,49,Africa
104,Malawi,5419,5,169,1,3059,47,2191,4,282,9,42821,2230,19199230,3543,113605,448,Africa
105,Djibouti,5383,1,60,0,5273,19,50,0,5437,61,64979,65629,990093,184,16502,15,Africa
106,Hungary,5191,36,613,0,3695,0,883,9,538,63,398550,41272,9656583,1860,15753,24,Europe
107,Equatorial Guinea,4926,0,83,0,3795,0,1048,2,3495,59,50481,35820,1409280,286,16979,28,Africa
108,Hong Kong,4692,9,77,0,4052,34,563,27,625,10,780415,103972,7506029,1600,97481,10,Asia
109,CAR,4679,0,61,0,1755,0,2863,2,966,13,30775,6356,4841887,1035,79375,157,Africa
110,Montenegro,4378,35,84,0,3420,64,874,0,6970,134,45840,72985,628078,143,7477,14,Europe
111,Nicaragua,4311,0,133,0,2913,0,1265,0,650,20,0,0,6636138,1539,49896,0,North America
112,Eswatini,4304,79,85,0,2936,38,1283,11,3704,73,28694,24695,1161938,270,13670,40,Africa
113,Congo,3979,129,78,1,1742,117,2159,0,719,14,0,0,5537206,1392,70990,0,Africa
114,Cuba,3717,35,91,0,3079,35,547,2,328,8,365353,32259,11325560,3047,124457,31,North America
115,Suriname,3632,25,60,2,2758,70,814,21,6183,102,6929,11796,587412,162,9790,85,South America
116,Cabo Verde,3532,23,37,0,2599,59,896,0,6343,66,74177,133202,556877,158,15051,8,Africa
117,Mozambique,3440,45,21,1,1661,158,1758,0,110,0,87565,2791,31377196,9121,1494152,358,Africa
118,Slovakia,3424,68,33,0,2153,5,1238,7,627,6,312822,57293,5460045,1595,165456,17,Europe
119,Thailand,3397,2,58,0,3222,1,117,1,49,0,749213,10730,69826480,20555,1203905,93,Asia
120,Rwanda,3306,217,14,2,1785,30,1507,0,254,1,371886,28612,12997384,3931,928385,35,Africa
121,Somalia,3269,0,93,0,2443,47,733,0,205,6,0,0,15954903,4881,171558,0,Africa
122,Mayotte,3237,0,39,0,2964,0,234,1,11825,142,13000,47490,273743,85,7019,21,Africa
123,Sri Lanka,2959,6,12,0,2811,6,136,1,138,0,208397,9726,21426768,7241,1785564,103,Asia
124,Tunisia,2893,75,71,0,1454,11,1368,8,244,6,126596,10695,11836879,4092,166717,94,Africa
125,Mali,2708,3,125,0,2025,7,558,0,133,6,34574,1700,20331704,7508,162654,588,Africa
126,Lithuania,2673,38,85,1,1766,0,822,6,984,31,608767,224119,2716267,1016,31956,4,Europe
127,Slovenia,2665,14,133,2,2122,43,410,0,1282,64,147634,71013,2078982,780,15631,14,Europe
128,Gambia,2585,148,87,3,490,35,2008,0,1065,36,11925,4915,2426106,939,27886,203,Africa
129,South Sudan,2504,5,47,0,1290,0,1167,0,223,4,12044,1074,11213024,4478,238575,931,Africa
130,Uganda,2362,99,22,2,1248,49,1092,0,51,0,351845,7659,45939240,19449,2088147,131,Africa
131,Syria,2293,76,92,3,519,14,1682,0,131,5,0,0,17560568,7658,190876,0,Asia
132,Estonia,2275,3,64,1,2025,1,186,0,1715,48,140985,106270,1326671,583,20729,9,Europe
133,Angola,2222,51,100,4,877,59,1245,24,67,3,64747,1962,33006816,14855,330068,510,Africa
134,Guinea-Bissau,2149,0,33,0,1015,0,1101,5,1088,17,1500,760,1974571,919,59835,1316,Africa
135,Benin,2115,0,39,0,1705,0,371,0,174,3,107057,8798,12167646,5753,311991,114,Africa
136,Iceland,2073,9,10,0,1946,7,117,0,6069,29,200733,587671,341574,165,34157,2,Europe
137,Sierra Leone,1997,5,69,0,1557,7,371,0,250,9,0,0,8000162,4006,115944,0,Africa
138,Yemen,1916,5,555,2,1090,4,271,0,64,19,120,4,29919278,15615,53909,249327,Asia
139,Bahamas,1798,14,46,2,634,0,1118,83,4566,117,10170,25825,393800,219,8561,39,North America
140,New Zealand,1683,9,22,0,1538,0,123,10,336,4,697070,139355,5002100,2972,227368,7,Australia/Oceania
141,Malta,1667,55,10,0,977,43,680,0,3774,23,175470,397242,441721,265,44172,3,Europe
142,Jordan,1639,30,14,2,1335,15,290,3,160,1,752568,73650,10218115,6234,729865,14,Asia
143,Aruba,1628,60,7,0,461,6,1160,5,15239,66,19314,180785,106834,66,15262,6,North America
144,Botswana,1562,254,3,0,199,63,1360,1,662,1,106284,45066,2358415,1510,786138,22,Africa
145,Uruguay,1533,6,42,0,1295,19,196,4,441,12,161637,46507,3475547,2267,82751,22,South America
146,Jamaica,1529,116,16,0,819,2,694,4,516,5,53390,18018,2963112,1938,185195,55,North America
147,Cyprus,1451,30,20,0,878,0,553,5,1200,17,280445,232028,1208670,833,60434,4,Asia
148,Georgia,1421,10,18,1,1137,5,266,0,356,5,341166,85548,3987993,2806,221555,12,Asia
149,Burkina Faso,1338,18,55,0,1050,7,233,0,64,3,0,0,20983146,15682,381512,0,Africa
150,Latvia,1337,0,33,0,1093,0,211,0,710,18,238403,126614,1882918,1408,57058,8,Europe
151,Togo,1295,18,27,0,914,4,354,2,156,3,59179,7125,8306150,6414,307635,140,Africa
152,Liberia,1290,4,82,0,819,3,389,0,254,16,0,0,5074480,3934,61884,0,Africa
153,Réunion,1244,35,6,0,692,0,546,3,1388,7,35419,39518,896265,720,149378,25,Africa
154,Niger,1172,0,69,0,1084,1,19,0,48,3,9052,372,24324790,20755,352533,2687,Africa
155,Trinidad and Tobago,1099,92,15,1,165,0,919,6,785,11,19896,14210,1400172,1274,93345,70,North America
156,Andorra,1060,15,53,0,877,2,130,1,13716,686,137457,1778596,77284,73,1458,1,Europe
157,Guyana,1029,74,31,0,510,20,488,13,1307,39,7234,9190,787122,765,25391,109,South America
158,Vietnam,1022,6,27,0,587,24,408,0,10,0,817208,8384,97468496,95370,3609944,119,Asia
159,Lesotho,1015,0,30,0,472,0,513,0,473,14,13330,6215,2144777,2113,71493,161,Africa
160,Chad,987,1,76,0,870,0,41,0,60,5,0,0,16491240,16708,216990,0,Africa
161,Sao Tome and Principe,892,0,15,0,832,1,45,0,4059,68,3492,15891,219744,246,14650,63,Africa
162,Guadeloupe,771,0,15,0,289,0,467,6,1927,37,26290,65703,400134,519,26676,15,North America
163,Belize,713,27,10,4,45,1,658,8,1788,25,6639,16653,398667,559,39867,60,North America
164,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
165,San Marino,704,0,42,0,657,0,5,0,20741,1237,6511,191827,33942,48,808,5,Europe
166,Channel Islands,616,2,48,0,545,0,23,0,3538,276,68985,396236,174101,283,3627,3,Europe
167,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,59970392,117820,2855733,0,Africa
168,Taiwan,487,0,7,0,457,0,23,0,20,0,86023,3611,23823312,48919,3403330,277,Asia
169,Myanmar,474,24,6,0,341,0,127,0,9,0,145167,2665,54464296,114904,9077383,375,Asia
170,Martinique,464,0,16,0,98,0,350,2,1237,43,12227,32586,375221,809,23451,31,North America
171,Burundi,430,0,1,0,345,9,84,0,36,0,22093,1850,11939708,27767,11939708,540,Africa
172,Comoros,417,0,7,0,396,0,14,0,478,8,0,0,872239,2092,124606,0,Africa
173,Faeroe Islands,410,26,0,0,337,37,73,5,8386,0,84934,1737211,48891,119,0,1,Europe
174,Sint Maarten,408,12,17,0,147,0,244,8,9500,396,2184,50852,42948,105,2526,20,North America
175,Papua New Guinea,401,0,4,0,232,0,165,0,45,0,14676,1636,8971357,22372,2242839,611,Australia/Oceania
176,Turks and Caicos,383,0,2,0,102,0,279,3,9873,52,2083,53694,38794,101,19397,19,North America
177,French Polynesia,372,74,0,0,148,0,224,2,1323,0,9912,35255,281151,756,0,28,Australia/Oceania
178,Mauritius,347,1,10,0,335,0,2,0,273,8,205285,161376,1272088,3666,127209,6,Africa
179,Isle of Man,336,0,24,0,312,0,0,0,3948,282,9483,111432,85101,253,3546,9,Europe
180,Eritrea,306,0,0,0,274,0,32,0,86,0,0,0,3553589,11613,0,0,Africa
181,Mongolia,298,0,0,0,289,1,9,1,91,0,49602,15095,3285943,11027,0,66,Asia
182,Cambodia,273,0,0,0,263,0,10,1,16,0,88699,5295,16752757,61365,0,189,Asia
183,Gibraltar,248,2,0,0,203,2,45,0,7361,0,30635,909347,33689,136,0,1,Europe
184,Cayman Islands,205,0,1,0,202,0,2,0,3114,15,34208,519602,65835,321,65835,2,North America
185,Saint Martin,176,0,5,0,52,0,119,11,4541,129,2449,63182,38761,220,7752,16,North America
186,Bermuda,168,1,9,0,150,1,9,0,2699,145,39372,632553,62243,370,6916,2,North America
187,Barbados,161,0,7,0,132,0,22,0,560,24,15717,54682,287428,1785,41061,18,North America
188,Bhutan,155,0,0,0,115,3,40,0,201,0,82648,106938,772860,4986,0,9,Asia
189,Brunei,143,0,3,0,139,0,1,0,326,7,49519,113032,438099,3064,146033,9,Asia
190,Seychelles,132,0,0,0,126,0,6,0,1341,0,0,0,98438,746,0,0,Africa
191,Monaco,112,0,1,0,83,0,28,1,2851,25,51953,1322498,39284,351,39284,1,Europe
192,Liechtenstein,100,1,1,0,90,2,9,0,2622,26,900,23594,38145,381,38145,42,Europe
193,Antigua and Barbuda,94,0,3,0,89,0,2,1,959,31,1775,18103,98050,1043,32683,55,North America
194,St. Vincent Grenadines,58,0,0,0,56,0,2,0,523,0,3039,27380,110993,1914,0,37,North America
195,Macao,46,0,0,0,46,0,0,0,71,0,4071,6257,650629,14144,0,160,Asia
196,Curaçao,43,4,1,0,34,1,8,0,262,6,1080,6578,164194,3818,164194,152,North America
197,Fiji,28,0,1,0,23,0,4,0,31,1,6693,7458,897414,32051,897414,134,Australia/Oceania
198,Saint Lucia,26,0,0,0,25,0,1,0,141,0,4946,26917,183753,7067,0,37,North America
199,Timor-Leste,26,0,0,0,25,0,1,0,20,0,5146,3892,1322049,50848,0,257,Asia
200,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55523,112601,4692,0,18,North America
201,New Caledonia,23,0,0,0,23,1,0,0,80,0,12237,42801,285904,12431,0,23,Australia/Oceania
202,Laos,22,0,0,0,20,0,2,0,3,0,36638,5025,7290945,331407,0,199,Asia
203,British Virgin Islands,21,0,1,0,8,0,12,0,694,33,2092,69132,30261,1441,30261,14,North America
204,Dominica,20,1,0,0,18,0,2,0,278,0,2022,28078,72013,3601,0,36,North America
205,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1430,26852,53255,3133,0,37,North America
206,St. Barth,16,0,0,0,9,0,7,0,1619,0,1699,171929,9882,618,0,6,North America
207,Greenland,14,0,0,0,14,0,0,0,247,0,6538,115136,56785,4056,0,9,North America
208,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
209,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16147,26259,2020,0,62,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3721,0,2256,645678,3494,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599406,59941,599406,0,Africa
213,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
214,Saint Pierre Miquelon,5,0,0,0,1,0,4,0,864,0,0,0,5790,1158,0,0,North America
215,Anguilla,3,0,0,0,3,0,0,0,200,0,662,44066,15023,5008,0,23,North America
